Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R111_100_020.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1203.50 |      1203.50 |      1203.50 |                  7.63 |                    9.50 |     18 |     0.2600 |
|        1 |          1 |          1203.50 |      1160.88 |      1160.88 |                 15.55 |                   29.41 |     29 |     0.8487 |
|        1 |          0 |          1161.80 |      1160.88 |      1161.80 |                  9.46 |                    8.37 |     42 |     0.9777 |
|        1 |          1 |          1161.80 |      1158.96 |      1158.96 |                  5.00 |                   16.58 |     48 |     1.0922 |
|        1 |          2 |          1161.80 |      1158.96 |      1190.34 |                 10.87 |                   20.16 |     52 |     1.1793 |
|        1 |          3 |          1161.80 |      1158.96 |      1159.28 |                  5.75 |                   24.95 |     52 |     1.3163 |
|        1 |          4 |          1161.80 |      1158.96 |      1163.02 |                  5.10 |                   29.76 |     54 |     1.3884 |
|        1 |          5 |          1161.80 |      1156.10 |      1156.10 |                  5.52 |                   29.63 |     58 |     1.4711 |
|        1 |          6 |          1161.80 |      1150.35 |      1150.35 |                  5.02 |                   24.87 |     63 |     1.5690 |
|        1 |          7 |          1161.80 |      1150.35 |      1158.60 |                 11.42 |                   18.87 |     65 |     1.6870 |
|        1 |          8 |          1161.80 |      1150.35 |      1162.55 |                  9.61 |                   11.76 |     65 |     1.7453 |
|        1 |          9 |          1161.80 |      1150.35 |      1160.10 |                 17.80 |                   18.94 |     65 |     1.8007 |
|        1 |          0 |          1134.00 |      1134.00 |      1134.00 |                  5.00 |                    5.00 |     78 |     2.0379 |
|        1 |          1 |          1134.00 |      1134.00 |      1134.00 |                  5.00 |                    5.00 |     78 |     2.0952 |
|        1 |          2 |          1134.00 |      1134.00 |      1134.00 |                  5.00 |                    5.00 |     78 |     2.1781 |
|        1 |          3 |          1134.00 |      1132.50 |      1132.50 |                  5.00 |                    5.00 |     79 |     2.2790 |
|        1 |          4 |          1134.00 |      1132.50 |      1132.50 |                  5.46 |                    5.46 |     79 |     2.3358 |
|        1 |          5 |          1134.00 |      1132.50 |      1152.58 |                  5.00 |                   10.24 |     90 |     2.4617 |
|        1 |          6 |          1134.00 |      1132.50 |      1158.20 |                  5.00 |                   10.58 |     97 |     2.5774 |
|        1 |          7 |          1134.00 |      1132.50 |      1134.60 |                  5.00 |                    5.36 |    101 |     2.6941 |
|        1 |          8 |          1134.00 |      1132.50 |      1134.60 |                  5.00 |                    5.00 |    101 |     2.7653 |
|        1 |          9 |          1134.00 |      1132.50 |      1134.60 |                  5.00 |                    5.00 |    101 |     2.8210 |
|        1 |          0 |          1130.40 |      1130.40 |      1130.40 |                  5.00 |                    5.00 |    105 |     2.9357 |
|        1 |          1 |          1130.40 |      1130.40 |      1130.40 |                  5.00 |                    5.00 |    105 |     2.9977 |
|        1 |          2 |          1130.40 |      1130.40 |      1130.40 |                  5.00 |                    5.00 |    105 |     3.0552 |
|        1 |          3 |          1130.40 |      1130.40 |      1130.40 |                  5.00 |                    5.00 |    106 |     3.1209 |
|        1 |          4 |          1130.40 |      1130.40 |      1130.40 |                  5.00 |                    5.00 |    106 |     3.1973 |
|        1 |          5 |          1130.40 |      1130.40 |      1134.11 |                  5.00 |                    9.08 |    109 |     3.2503 |
|        1 |          6 |          1130.40 |      1130.40 |      1135.25 |                  7.44 |                   17.34 |    109 |     3.3050 |
|        1 |          7 |          1130.40 |      1130.40 |      1146.04 |                  6.13 |                   14.29 |    115 |     3.3650 |
|        1 |          8 |          1130.40 |      1130.40 |      1141.92 |                  6.75 |                   18.46 |    115 |     3.4420 |
|        1 |          9 |          1130.40 |      1130.40 |      1144.29 |                 13.96 |                   38.17 |    115 |     3.5025 |
|        1 |         10 |          1130.40 |      1130.40 |      1151.80 |                  9.89 |                   16.41 |    119 |     3.6018 |
|        1 |         11 |          1130.40 |      1130.40 |      1151.02 |                  5.00 |                   17.89 |    119 |     3.6816 |
|        1 |         12 |          1130.40 |      1130.40 |      1151.46 |                  7.50 |                   19.46 |    119 |     3.7716 |
|        1 |         13 |          1130.40 |      1130.40 |      1151.32 |                  5.00 |                   19.16 |    119 |     3.8649 |
|        1 |         14 |          1130.40 |      1130.40 |      1141.62 |                  5.84 |                   16.23 |    124 |     3.9731 |
|        1 |         15 |          1130.40 |      1130.40 |      1141.06 |                  7.77 |                   13.36 |    124 |     4.0435 |
|        1 |         16 |          1130.40 |      1130.40 |      1144.25 |                  5.00 |                   11.12 |    128 |     4.1132 |
|        1 |         17 |          1130.40 |      1130.40 |      1140.90 |                  5.26 |                    7.20 |    128 |     4.1785 |
|        1 |         18 |          1130.40 |      1130.40 |      1140.45 |                  5.00 |                   10.49 |    129 |     4.2515 |
|        1 |         19 |          1130.40 |      1130.40 |      1141.20 |                  5.00 |                   10.03 |    129 |     4.3578 |
|        1 |         20 |          1130.40 |      1130.40 |      1143.99 |                  8.56 |                    7.41 |    130 |     4.4107 |
|        1 |         21 |          1130.40 |      1130.40 |      1147.20 |                 17.17 |                   10.37 |    130 |     4.4775 |
|        1 |         22 |          1130.40 |      1130.40 |      1152.49 |                 13.45 |                    9.92 |    132 |     4.5383 |
|        1 |         23 |          1130.40 |      1130.40 |      1191.82 |                 10.34 |                   12.33 |    134 |     4.5963 |
|        1 |         24 |          1130.40 |      1130.40 |      1160.85 |                  7.23 |                   28.07 |    140 |     4.7176 |
|        1 |         25 |          1130.40 |      1130.40 |      1161.69 |                  5.00 |                   44.53 |    144 |     4.8639 |
|        1 |         26 |          1130.40 |      1130.40 |      1157.10 |                  5.00 |                   20.33 |    144 |     4.9318 |
|        1 |         27 |          1130.40 |      1130.40 |      1153.50 |                  5.00 |                   16.14 |    147 |     5.1163 |
|        1 |         28 |          1130.40 |      1130.40 |      1151.70 |                  5.00 |                    8.07 |    147 |     5.1799 |
