Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R106_100_005.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |          1297.70 |      1297.70 |      1314.80 |                  5.00 |                    5.00 |     27 |     0.3739 |
|        1 |          2 |          1297.70 |      1297.70 |      1306.20 |                  5.00 |                    5.00 |     38 |     1.0242 |
|        1 |          3 |          1297.70 |      1297.70 |      1306.20 |                  5.00 |                    5.00 |     38 |     1.0840 |
|        1 |          4 |          1297.70 |      1297.70 |      1306.20 |                  5.00 |                    5.00 |     38 |     1.1559 |
|        1 |          5 |          1297.70 |      1297.70 |      1306.20 |                  5.00 |                    7.37 |     38 |     1.2159 |
|        1 |          6 |          1297.70 |      1297.70 |      1306.20 |                  5.00 |                    5.00 |     38 |     1.2770 |
|        1 |          7 |          1297.70 |      1297.70 |      1309.20 |                  5.00 |                    5.00 |     41 |     1.3435 |
|        1 |          8 |          1297.70 |      1297.70 |      1329.49 |                  5.00 |                    6.98 |     51 |     1.4743 |
|        1 |          9 |          1297.70 |      1297.70 |      1301.25 |                  5.00 |                    7.06 |     60 |     1.7063 |
|        1 |         10 |          1297.70 |      1297.70 |      1300.30 |                  5.00 |                    7.26 |     61 |     1.7582 |
|        1 |         11 |          1297.70 |      1297.70 |      1298.80 |                  5.00 |                    5.00 |     63 |     1.8341 |
|        1 |          0 |          1296.90 |      1296.90 |      1296.90 |                  5.00 |                    5.00 |     74 |     1.9197 |
|        1 |          1 |          1296.90 |      1296.90 |      1301.20 |                  5.00 |                    7.22 |     82 |     1.9811 |
|        1 |          0 |          1289.40 |      1289.40 |      1289.40 |                  5.00 |                    5.00 |     84 |     2.0589 |
|        1 |          1 |          1289.40 |      1289.40 |      1309.70 |                  5.00 |                    7.51 |     87 |     2.1328 |
|        1 |          2 |          1289.40 |      1289.40 |      1333.60 |                  5.00 |                    5.00 |     98 |     2.2409 |
|        1 |          3 |          1289.40 |      1289.40 |      1337.50 |                  5.00 |                    6.98 |    102 |     2.3541 |
|        1 |          4 |          1289.40 |      1289.40 |      1328.50 |                  5.00 |                    5.46 |    107 |     2.4521 |
