Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC203_100_015.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |          1079.70 |      1079.70 |      1079.70 |                 13.13 |                   13.13 |      9 |     0.1972 |
|        1 |          0 |          1036.60 |      1036.60 |      1036.60 |                  5.00 |                    5.00 |     14 |     0.9225 |
|        1 |          1 |          1036.60 |      1036.60 |      1036.60 |                  6.29 |                    5.00 |     14 |     1.0166 |
|        1 |          2 |          1036.60 |      1036.60 |      1036.60 |                  5.00 |                    5.00 |     14 |     1.0864 |
|        1 |          0 |          1027.90 |      1027.90 |      1027.90 |                  5.00 |                    5.00 |     17 |     1.2269 |
|        1 |          1 |          1027.90 |      1027.90 |      1027.90 |                  5.00 |                    5.00 |     17 |     1.2865 |
|        1 |          2 |          1027.90 |      1027.90 |      1031.10 |                  5.00 |                    5.00 |     21 |     1.3650 |
|        1 |          3 |          1027.90 |      1027.90 |      1028.20 |                  5.00 |                    5.00 |     26 |     1.4681 |
|        1 |          4 |          1027.90 |      1027.90 |      1028.20 |                  5.00 |                    5.00 |     26 |     1.5182 |
|        1 |          5 |          1027.90 |      1027.90 |      1028.20 |                  5.00 |                    5.00 |     26 |     1.5767 |
|        1 |          6 |          1027.90 |      1027.90 |      1028.20 |                  5.00 |                    5.00 |     26 |     1.6504 |
|        1 |          7 |          1027.90 |      1027.90 |      1028.20 |                  5.00 |                    5.00 |     26 |     1.7080 |
|        1 |          0 |          1024.80 |      1024.80 |      1024.80 |                  5.00 |                    5.00 |     26 |     1.7771 |
|        1 |          1 |          1024.80 |      1024.80 |      1024.80 |                  5.00 |                    5.00 |     26 |     1.8494 |
|        1 |          2 |          1024.80 |      1024.80 |      1024.80 |                  5.00 |                    5.00 |     26 |     1.8915 |
|        1 |          3 |          1024.80 |      1024.80 |      1024.80 |                  5.00 |                    5.00 |     26 |     1.9359 |
|        1 |          4 |          1024.80 |      1024.80 |      1024.80 |                  5.00 |                    5.00 |     26 |     1.9920 |
|        1 |          5 |          1024.80 |      1024.80 |      1024.80 |                  5.00 |                    5.00 |     26 |     2.0385 |
|        1 |          6 |          1024.80 |      1024.80 |      1024.80 |                  5.00 |                    5.00 |     26 |     2.0800 |
|        1 |          7 |          1024.80 |      1024.80 |      1024.80 |                  5.00 |                    5.00 |     26 |     2.1108 |
|        1 |          8 |          1024.80 |      1024.80 |      1024.80 |                  5.00 |                    5.00 |     26 |     2.1632 |
|        1 |          0 |          1024.20 |      1024.20 |      1024.20 |                  5.00 |                    5.00 |     27 |     2.2681 |
|        1 |          1 |          1024.20 |      1024.20 |      1024.20 |                  5.00 |                    5.00 |     27 |     2.3098 |
|        1 |          0 |           995.10 |       995.10 |       995.10 |                  5.00 |                    5.00 |     30 |     2.4134 |
|        1 |          1 |           995.10 |       995.10 |       995.10 |                  5.00 |                    5.00 |     30 |     2.4848 |
|        1 |          0 |           989.50 |       989.50 |       989.50 |                  5.00 |                    5.00 |     31 |     2.5654 |
|        1 |          1 |           989.50 |       989.50 |       989.50 |                  5.00 |                    5.00 |     31 |     2.6022 |
|        1 |          2 |           989.50 |       989.50 |      1024.40 |                  5.00 |                    5.00 |     31 |     2.6819 |
|        1 |          3 |           989.50 |       989.50 |      1024.40 |                  5.00 |                    5.00 |     31 |     2.7366 |
|        1 |          4 |           989.50 |       989.50 |      1024.40 |                  5.00 |                    5.00 |     31 |     2.7792 |
|        1 |          5 |           989.50 |       989.50 |      1024.40 |                  5.00 |                    5.00 |     31 |     2.8543 |
|        1 |          6 |           989.50 |       989.50 |      1024.40 |                  5.00 |                    5.00 |     31 |     2.9138 |
|        1 |          7 |           989.50 |       989.50 |      1024.40 |                  5.00 |                    5.00 |     31 |     2.9590 |
|        1 |          8 |           989.50 |       989.50 |      1025.60 |                  5.00 |                    5.00 |     33 |     3.0274 |
|        1 |          9 |           989.50 |       989.50 |      1011.50 |                  5.00 |                    5.00 |     35 |     3.1272 |
|        1 |         10 |           989.50 |       989.50 |      1011.50 |                  5.00 |                    5.00 |     35 |     3.1834 |
|        1 |         11 |           989.50 |       989.50 |      1011.70 |                  5.00 |                    5.00 |     36 |     3.2501 |
|        1 |         12 |           989.50 |       989.50 |      1025.20 |                  5.00 |                    5.00 |     36 |     3.3249 |
|        1 |         13 |           989.50 |       989.50 |      1025.20 |                  5.00 |                    5.00 |     36 |     3.3751 |
|        1 |         14 |           989.50 |       989.50 |      1025.20 |                  5.00 |                    5.00 |     38 |     3.4366 |
|        1 |         15 |           989.50 |       989.50 |       990.90 |                  5.00 |                    5.00 |     39 |     3.5559 |
|        1 |         16 |           989.50 |       989.50 |      1006.70 |                  5.00 |                    5.00 |     41 |     3.6354 |
|        1 |         17 |           989.50 |       989.50 |       996.50 |                  5.00 |                    5.00 |     41 |     3.7966 |
