Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R202_100_020.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |          1130.70 |      1130.70 |      1130.70 |                 11.76 |                   11.76 |     11 |     0.1914 |
|        1 |          2 |          1130.70 |      1130.70 |      1130.70 |                  5.00 |                    5.00 |     11 |     0.6624 |
|        1 |          3 |          1130.70 |      1128.61 |      1128.61 |                  5.00 |                    6.55 |     18 |     0.7946 |
|        1 |          4 |          1130.70 |      1128.44 |      1128.44 |                  5.00 |                    5.00 |     18 |     0.8720 |
|        1 |          5 |          1130.70 |      1120.43 |      1120.43 |                  5.00 |                    5.00 |     20 |     0.9534 |
|        1 |          6 |          1130.70 |      1120.43 |      1133.42 |                  5.00 |                    5.00 |     26 |     1.0133 |
|        1 |          7 |          1130.70 |      1120.43 |      1133.21 |                  5.00 |                    5.00 |     26 |     1.0546 |
|        1 |          0 |          1126.20 |      1120.43 |      1126.20 |                  5.00 |                    5.47 |     29 |     1.1203 |
|        1 |          1 |          1126.20 |      1120.43 |      1125.85 |                  5.00 |                    5.00 |     29 |     1.1646 |
|        1 |          2 |          1126.20 |      1120.43 |      1124.90 |                  5.00 |                    5.00 |     29 |     1.1969 |
|        1 |          3 |          1126.20 |      1120.43 |      1125.50 |                  5.00 |                    5.89 |     29 |     1.2854 |
|        1 |          4 |          1126.20 |      1120.43 |      1126.20 |                  5.00 |                    6.82 |     29 |     1.3408 |
|        1 |          5 |          1126.20 |      1110.06 |      1110.06 |                  5.00 |                    6.58 |     32 |     1.4119 |
|        1 |          6 |          1126.20 |      1094.10 |      1094.10 |                  5.00 |                    5.00 |     38 |     1.5091 |
|        1 |          7 |          1126.20 |      1094.10 |      1094.30 |                  5.00 |                    5.00 |     38 |     1.5536 |
|        1 |          0 |          1092.00 |      1092.00 |      1092.00 |                  5.00 |                    5.00 |     40 |     1.6036 |
|        1 |          1 |          1092.00 |      1092.00 |      1104.30 |                  5.00 |                    5.00 |     42 |     1.6560 |
|        1 |          2 |          1092.00 |      1092.00 |      1092.00 |                  5.00 |                    6.81 |     42 |     1.7007 |
|        1 |          0 |          1088.60 |      1088.60 |      1088.60 |                  5.00 |                    5.46 |     44 |     1.7840 |
|        1 |          1 |          1088.60 |      1088.60 |      1097.50 |                  5.00 |                    5.00 |     50 |     1.8637 |
|        1 |          2 |          1088.60 |      1088.60 |      1111.90 |                  5.00 |                    5.00 |     54 |     1.9110 |
|        1 |          3 |          1088.60 |      1088.60 |      1111.90 |                  5.00 |                    5.00 |     54 |     1.9592 |
|        1 |          4 |          1088.60 |      1088.60 |      1100.50 |                  5.00 |                    5.00 |     57 |     2.0450 |
|        1 |          5 |          1088.60 |      1088.60 |      1104.71 |                  5.00 |                    5.00 |     58 |     2.1093 |
|        1 |          6 |          1088.60 |      1088.60 |      1103.60 |                  5.00 |                    5.00 |     61 |     2.1824 |
|        1 |          7 |          1088.60 |      1088.60 |      1096.50 |                  5.00 |                    5.98 |     63 |     2.2448 |
|        1 |          8 |          1088.60 |      1088.60 |      1094.70 |                  5.00 |                    6.91 |     67 |     2.3149 |
|        1 |          9 |          1088.60 |      1088.60 |      1113.10 |                  5.00 |                    5.00 |     76 |     2.4813 |
|        1 |         10 |          1088.60 |      1088.60 |      1113.10 |                  5.00 |                    5.00 |     76 |     2.5434 |
|        1 |         11 |          1088.60 |      1087.70 |      1087.70 |                  5.00 |                    5.00 |     78 |     2.6100 |
|        1 |         12 |          1088.60 |      1087.70 |      1088.32 |                  5.00 |                    6.39 |     78 |     2.6655 |
|        1 |         13 |          1088.60 |      1087.70 |      1090.39 |                  5.00 |                    7.48 |     78 |     2.7081 |
|        1 |         14 |          1088.60 |      1087.70 |      1091.26 |                  5.00 |                    6.74 |     80 |     2.7785 |
|        1 |         15 |          1088.60 |      1087.70 |      1093.60 |                  5.00 |                    5.02 |     81 |     2.8296 |
|        1 |         16 |          1088.60 |      1087.70 |      1090.82 |                  5.00 |                    7.07 |     81 |     2.8778 |
|        1 |         17 |          1088.60 |      1087.70 |      1089.30 |                  5.00 |                    5.79 |     88 |     2.9676 |
|        1 |         18 |          1088.60 |      1087.70 |      1089.30 |                  5.00 |                    5.00 |     88 |     3.0081 |
|        1 |         19 |          1088.60 |      1087.70 |      1091.20 |                  5.00 |                    5.92 |     95 |     3.0759 |
|        1 |         20 |          1088.60 |      1087.70 |      1094.00 |                  5.00 |                    5.00 |     99 |     3.1181 |
|        1 |         21 |          1088.60 |      1087.70 |      1094.00 |                  5.00 |                    5.00 |     99 |     3.1653 |
|        1 |         22 |          1088.60 |      1087.70 |      1107.45 |                  5.00 |                    5.30 |    102 |     3.2160 |
|        1 |         23 |          1088.60 |      1087.70 |      1109.60 |                  5.00 |                    5.80 |    107 |     3.2863 |
|        1 |         24 |          1088.60 |      1087.70 |      1118.80 |                  5.00 |                    5.00 |    109 |     3.3298 |
|        1 |         25 |          1088.60 |      1087.70 |      1118.80 |                  5.00 |                    5.00 |    109 |     3.3796 |
|        1 |         26 |          1088.60 |      1087.70 |      1097.60 |                  5.00 |                    5.00 |    111 |     3.4975 |
|        1 |         27 |          1088.60 |      1087.70 |      1087.74 |                  5.00 |                    8.39 |    117 |     3.5889 |
|        1 |          0 |          1078.00 |      1078.00 |      1078.00 |                  5.00 |                    5.00 |    120 |     3.6661 |
|        1 |          1 |          1078.00 |      1078.00 |      1078.00 |                  5.00 |                    5.36 |    120 |     3.7141 |
|        1 |          2 |          1078.00 |      1078.00 |      1078.00 |                  5.00 |                    7.82 |    120 |     3.7660 |
|        1 |          3 |          1078.00 |      1078.00 |      1078.00 |                  5.00 |                    5.00 |    120 |     3.8098 |
|        1 |          4 |          1078.00 |      1078.00 |      1078.00 |                  5.00 |                    5.00 |    120 |     3.8615 |
|        1 |          5 |          1078.00 |      1078.00 |      1078.00 |                  5.00 |                    5.00 |    120 |     3.9105 |
|        1 |          6 |          1078.00 |      1078.00 |      1088.20 |                  5.00 |                    5.00 |    122 |     3.9586 |
|        1 |          7 |          1078.00 |      1078.00 |      1078.00 |                  5.00 |                    5.00 |    122 |     4.0155 |
|        1 |          0 |          1077.20 |      1077.20 |      1077.20 |                  5.00 |                    5.00 |    126 |     4.0881 |
|        1 |          0 |          1073.50 |      1073.50 |      1073.50 |                  5.00 |                    5.00 |    130 |     4.1279 |
|        1 |          1 |          1073.50 |      1073.50 |      1073.50 |                  5.00 |                    5.00 |    130 |     4.1923 |
|        1 |          2 |          1073.50 |      1073.50 |      1089.60 |                  5.00 |                    5.00 |    133 |     4.2406 |
|        1 |          3 |          1073.50 |      1073.50 |      1122.10 |                  5.00 |                    5.00 |    136 |     4.2959 |
|        1 |          4 |          1073.50 |      1073.50 |      1122.10 |                  5.00 |                    5.00 |    136 |     4.3399 |
|        1 |          5 |          1073.50 |      1073.50 |      1095.51 |                  5.00 |                    6.92 |    137 |     4.4100 |
|        1 |          6 |          1073.50 |      1073.50 |      1097.56 |                  5.00 |                    7.23 |    138 |     4.5012 |
|        1 |          7 |          1073.50 |      1073.50 |      1102.20 |                  5.00 |                    6.82 |    140 |     4.6320 |
|        1 |          8 |          1073.50 |      1073.50 |      1108.54 |                  5.00 |                   13.39 |    147 |     4.7398 |
|        1 |          9 |          1073.50 |      1073.50 |      1083.50 |                  5.00 |                    6.07 |    153 |     4.8878 |
|        1 |         10 |          1073.50 |      1073.50 |      1097.14 |                  5.00 |                    7.04 |    156 |     4.9266 |
|        1 |         11 |          1073.50 |      1073.50 |      1101.72 |                  5.00 |                    8.92 |    158 |     4.9651 |
|        1 |         12 |          1073.50 |      1073.50 |      1104.80 |                  5.00 |                    8.12 |    158 |     5.0318 |
|        1 |         13 |          1073.50 |      1073.50 |      1115.00 |                  5.00 |                    7.67 |    167 |     5.1216 |
|        1 |         14 |          1073.50 |      1073.50 |      1115.00 |                  5.00 |                    5.33 |    170 |     5.1780 |
|        1 |         15 |          1073.50 |      1073.50 |      1105.80 |                  5.00 |                    5.00 |    173 |     5.2651 |
|        1 |         16 |          1073.50 |      1073.50 |      1105.80 |                  5.00 |                    8.13 |    173 |     5.3317 |
|        1 |         17 |          1073.50 |      1073.50 |      1113.69 |                  5.00 |                    6.01 |    173 |     5.3762 |
|        1 |         18 |          1073.50 |      1073.50 |      1107.96 |                  5.00 |                    6.87 |    175 |     5.4600 |
|        1 |         19 |          1073.50 |      1073.50 |      1103.44 |                  5.00 |                    7.59 |    176 |     5.5310 |
|        1 |         20 |          1073.50 |      1073.50 |      1103.80 |                  5.00 |                    5.00 |    178 |     5.5982 |
|        1 |         21 |          1073.50 |      1073.50 |      1106.20 |                  5.00 |                    5.00 |    178 |     5.6472 |
|        1 |         22 |          1073.50 |      1073.50 |      1106.20 |                  5.00 |                    5.00 |    178 |     5.6973 |
|        1 |         23 |          1073.50 |      1073.50 |      1103.80 |                  5.00 |                    5.00 |    178 |     5.7413 |
|        1 |         24 |          1073.50 |      1073.50 |      1102.00 |                  5.00 |                    5.00 |    181 |     5.7861 |
|        1 |         25 |          1073.50 |      1073.50 |      1102.00 |                  5.00 |                    5.00 |    181 |     5.8281 |
|        1 |         26 |          1073.50 |      1073.50 |      1121.80 |                  5.00 |                    5.00 |    185 |     5.8853 |
|        1 |         27 |          1073.50 |      1073.50 |      1117.70 |                  5.00 |                    5.00 |    189 |     5.9441 |
|        1 |         28 |          1073.50 |      1073.50 |      1117.70 |                  5.00 |                    5.00 |    189 |     5.9930 |
|        1 |         29 |          1073.50 |      1073.50 |      1117.70 |                  5.00 |                    5.00 |    189 |     6.0393 |
|        1 |         30 |          1073.50 |      1073.50 |      1131.90 |                  5.00 |                    5.00 |    198 |     6.0882 |
|        1 |         31 |          1073.50 |      1073.50 |      1150.30 |                  5.00 |                    5.00 |    199 |     6.1311 |
|        1 |         32 |          1073.50 |      1073.50 |      1084.60 |                  5.00 |                    5.00 |    208 |     6.2709 |
|        1 |         33 |          1073.50 |      1073.50 |      1076.70 |                  5.00 |                    5.00 |    211 |     6.3404 |
|        1 |         34 |          1073.50 |      1073.50 |      1077.00 |                  5.00 |                    5.00 |    215 |     6.4281 |
|        1 |         35 |          1073.50 |      1073.50 |      1077.00 |                  5.00 |                    5.00 |    215 |     6.4637 |
|        1 |         36 |          1073.50 |      1073.50 |      1077.00 |                  5.00 |                    5.00 |    215 |     6.5032 |
|        1 |         37 |          1073.50 |      1073.50 |      1077.00 |                  5.00 |                    5.00 |    215 |     6.5530 |
|        1 |         38 |          1073.50 |      1073.50 |      1106.30 |                  5.00 |                    5.00 |    218 |     6.6227 |
|        1 |         39 |          1073.50 |      1073.50 |      1128.00 |                  5.00 |                    5.00 |    224 |     6.6783 |
|        1 |         40 |          1073.50 |      1073.50 |      1138.00 |                  5.00 |                    5.00 |    227 |     6.7487 |
|        1 |         41 |          1073.50 |      1073.50 |      1134.50 |                  5.00 |                    5.00 |    229 |     6.8113 |
|        1 |         42 |          1073.50 |      1073.50 |      1136.80 |                  5.00 |                    5.00 |    231 |     6.8604 |
|        1 |         43 |          1073.50 |      1073.50 |      1093.14 |                  5.00 |                    6.70 |    238 |     6.9934 |
|        1 |         44 |          1073.50 |      1073.50 |      1106.97 |                  5.00 |                    5.00 |    244 |     7.0629 |
|        1 |         45 |          1073.50 |      1073.50 |      1101.50 |                  5.00 |                    8.06 |    244 |     7.1012 |
|        1 |         46 |          1073.50 |      1073.50 |      1107.68 |                  5.00 |                    5.00 |    244 |     7.1507 |
