Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R211_100_025.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |           851.60 |       851.60 |       851.60 |                  5.00 |                    5.00 |     17 |     0.2361 |
|        1 |          0 |           847.50 |       847.50 |       847.50 |                  5.00 |                    5.00 |     20 |     0.6763 |
|        1 |          1 |           847.50 |       847.50 |       847.50 |                  5.00 |                    5.00 |     20 |     0.7142 |
|        1 |          2 |           847.50 |       847.50 |       847.60 |                  5.00 |                    5.00 |     23 |     0.7533 |
|        1 |          3 |           847.50 |       805.75 |       805.75 |                  5.00 |                    6.94 |     26 |     0.8090 |
|        1 |          0 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     0.8477 |
|        1 |          1 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     0.8831 |
|        1 |          2 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     0.9220 |
|        1 |          3 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     0.9687 |
|        1 |          4 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     1.0266 |
|        1 |          5 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     1.0566 |
|        1 |          6 |           833.70 |       805.75 |       872.20 |                  5.00 |                    5.00 |     33 |     1.0977 |
|        1 |          7 |           833.70 |       805.75 |       834.00 |                  5.00 |                    5.00 |     35 |     1.1492 |
|        1 |          0 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     38 |     1.2408 |
|        1 |          1 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     38 |     1.2887 |
|        1 |          2 |           795.80 |       795.80 |       834.60 |                  5.00 |                    5.00 |     39 |     1.3295 |
|        1 |          3 |           795.80 |       795.80 |       834.60 |                  5.00 |                    5.00 |     39 |     1.3745 |
|        1 |          4 |           795.80 |       795.80 |       834.60 |                  5.00 |                    5.00 |     39 |     1.4222 |
|        1 |          5 |           795.80 |       795.80 |       799.90 |                  5.00 |                    5.00 |     39 |     1.4654 |
|        1 |          6 |           795.80 |       795.80 |       799.90 |                  5.00 |                    5.00 |     39 |     1.5083 |
|        1 |          7 |           795.80 |       795.80 |       799.90 |                  5.00 |                    5.00 |     39 |     1.5301 |
|        1 |          8 |           795.80 |       795.80 |       811.80 |                  5.00 |                    5.00 |     43 |     1.6529 |
|        1 |          9 |           795.80 |       795.80 |       811.80 |                  5.00 |                    5.00 |     43 |     1.6884 |
|        1 |         10 |           795.80 |       795.80 |       810.70 |                  5.00 |                    5.00 |     43 |     1.7496 |
|        1 |         11 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     44 |     1.8303 |
|        1 |         12 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     44 |     1.8743 |
|        1 |         13 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     44 |     1.9171 |
|        1 |         14 |           795.80 |       795.80 |       834.60 |                  5.00 |                    5.00 |     46 |     1.9548 |
|        1 |         15 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.0306 |
|        1 |         16 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.0729 |
|        1 |         17 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.1288 |
|        1 |         18 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.1850 |
|        1 |         19 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.2267 |
|        1 |          0 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.3270 |
|        1 |          1 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.3617 |
|        1 |          2 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.4016 |
|        1 |          3 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.4437 |
|        1 |          4 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.4846 |
|        1 |          5 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.5293 |
|        1 |          6 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.5816 |
|        1 |          7 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.6136 |
|        1 |          8 |           793.10 |       793.10 |       798.30 |                  5.00 |                    5.00 |     51 |     2.6731 |
|        1 |          9 |           793.10 |       793.10 |       798.30 |                  5.00 |                    5.00 |     51 |     2.7223 |
|        1 |         10 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     51 |     2.8097 |
|        1 |         11 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     51 |     2.8486 |
|        1 |         12 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     51 |     2.8877 |
|        1 |         13 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     51 |     2.9398 |
|        1 |          0 |           792.00 |       792.00 |       792.00 |                  5.00 |                    5.00 |     51 |     3.0173 |
|        1 |          1 |           792.00 |       792.00 |       793.10 |                  5.00 |                    5.00 |     51 |     3.0648 |
|        1 |          2 |           792.00 |       792.00 |       793.10 |                  5.00 |                    5.00 |     51 |     3.1091 |
|        1 |          3 |           792.00 |       792.00 |       796.90 |                  5.00 |                    5.00 |     52 |     3.1532 |
|        1 |          4 |           792.00 |       792.00 |       796.90 |                  5.00 |                    5.63 |     52 |     3.2135 |
|        1 |          5 |           792.00 |       792.00 |       796.90 |                  5.00 |                    5.00 |     52 |     3.2559 |
|        1 |          6 |           792.00 |       792.00 |       796.90 |                  5.00 |                    5.00 |     52 |     3.3038 |
|        1 |          7 |           792.00 |       792.00 |       804.20 |                  5.00 |                    5.00 |     53 |     3.3826 |
|        1 |          8 |           792.00 |       792.00 |       796.90 |                  5.00 |                    5.00 |     53 |     3.4726 |
|        1 |          9 |           792.00 |       792.00 |       796.90 |                  5.00 |                    5.00 |     53 |     3.5141 |
|        1 |         10 |           792.00 |       792.00 |       796.90 |                  5.00 |                    5.00 |     53 |     3.5606 |
|        1 |         11 |           792.00 |       792.00 |       796.90 |                  5.00 |                    5.00 |     53 |     3.5998 |
|        1 |         12 |           792.00 |       792.00 |       797.10 |                  5.00 |                    5.00 |     54 |     3.6410 |
|        1 |         13 |           792.00 |       792.00 |       797.10 |                  5.00 |                    5.00 |     54 |     3.6826 |
|        1 |         14 |           792.00 |       792.00 |       797.10 |                  5.00 |                    5.00 |     54 |     3.7306 |
|        1 |         15 |           792.00 |       792.00 |       797.10 |                  5.00 |                    5.00 |     54 |     3.7767 |
|        1 |         16 |           792.00 |       792.00 |       797.10 |                  5.00 |                    5.00 |     54 |     3.8115 |
|        1 |         17 |           792.00 |       792.00 |       803.80 |                  5.00 |                    5.00 |     55 |     3.8574 |
|        1 |         18 |           792.00 |       792.00 |       803.80 |                  5.00 |                    5.00 |     55 |     3.9142 |
