Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R208_100_010.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |           722.50 |       722.50 |       722.50 |                 11.07 |                   11.07 |      6 |     0.1954 |
|        1 |          1 |           722.50 |       722.50 |       722.50 |                  5.94 |                    5.94 |      6 |     0.7110 |
|        1 |          2 |           722.50 |       722.50 |       726.30 |                  5.00 |                    5.00 |      8 |     0.7608 |
|        1 |          3 |           722.50 |       722.50 |       744.90 |                  5.00 |                    5.00 |     11 |     0.8110 |
|        1 |          4 |           722.50 |       722.50 |       733.60 |                  5.00 |                    5.00 |     14 |     0.8849 |
|        1 |          5 |           722.50 |       722.50 |       733.60 |                  5.00 |                    5.00 |     14 |     0.9337 |
|        1 |          6 |           722.50 |       722.50 |       733.60 |                  5.00 |                    5.00 |     14 |     1.0148 |
|        1 |          7 |           722.50 |       722.50 |       728.60 |                  5.00 |                    5.00 |     16 |     1.1004 |
|        1 |          8 |           722.50 |       722.50 |       728.60 |                  5.00 |                    5.00 |     16 |     1.1501 |
|        1 |          9 |           722.50 |       722.50 |       753.40 |                  5.00 |                    5.00 |     18 |     1.1887 |
|        1 |         10 |           722.50 |       722.50 |       753.40 |                  5.00 |                    5.00 |     18 |     1.2184 |
|        1 |         11 |           722.50 |       722.50 |       752.90 |                  5.00 |                    5.00 |     20 |     1.3146 |
|        1 |         12 |           722.50 |       722.50 |       750.70 |                  5.00 |                    5.00 |     24 |     1.3729 |
|        1 |         13 |           722.50 |       722.50 |       722.70 |                  5.00 |                    5.00 |     26 |     1.4736 |
|        1 |         14 |           722.50 |       722.50 |       722.70 |                  5.00 |                    5.00 |     26 |     1.5080 |
|        1 |         15 |           722.50 |       722.50 |       722.70 |                  5.00 |                    5.00 |     26 |     1.5560 |
|        1 |         16 |           722.50 |       722.50 |       722.70 |                  5.00 |                    5.00 |     26 |     1.6053 |
|        1 |         17 |           722.50 |       722.50 |       722.70 |                  5.00 |                    5.00 |     26 |     1.6509 |
|        1 |         18 |           722.50 |       722.50 |       739.90 |                  5.00 |                    5.00 |     29 |     1.7476 |
|        1 |         19 |           722.50 |       722.50 |       732.40 |                  5.00 |                    5.00 |     31 |     1.8260 |
|        1 |         20 |           722.50 |       722.50 |       730.80 |                  5.00 |                    5.00 |     32 |     1.8840 |
|        1 |         21 |           722.50 |       722.50 |       734.30 |                  5.00 |                    5.00 |     34 |     1.9361 |
|        1 |         22 |           722.50 |       722.50 |       729.40 |                  5.00 |                    5.00 |     38 |     2.0265 |
|        1 |         23 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |     43 |     2.0956 |
|        1 |         24 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |     43 |     2.1316 |
|        1 |          0 |           721.60 |       721.60 |       721.60 |                  5.00 |                    5.00 |     44 |     2.1731 |
|        1 |          1 |           721.60 |       721.60 |       721.60 |                  5.00 |                    5.00 |     44 |     2.2252 |
|        1 |          2 |           721.60 |       721.60 |       728.70 |                  5.00 |                    5.00 |     46 |     2.2768 |
|        1 |          3 |           721.60 |       721.60 |       721.60 |                  5.00 |                    5.00 |     47 |     2.3380 |
|        1 |          4 |           721.60 |       721.60 |       721.60 |                  5.00 |                    5.00 |     47 |     2.4064 |
|        1 |          0 |           721.40 |       721.40 |       721.40 |                  5.00 |                    5.00 |     48 |     2.4617 |
|        1 |          1 |           721.40 |       721.40 |       728.00 |                  5.00 |                    5.00 |     49 |     2.4976 |
|        1 |          2 |           721.40 |       721.40 |       728.00 |                  5.00 |                    5.00 |     49 |     2.5438 |
|        1 |          3 |           721.40 |       721.40 |       728.00 |                  5.00 |                    5.00 |     49 |     2.5724 |
|        1 |          4 |           721.40 |       721.40 |       739.70 |                  5.00 |                    5.00 |     50 |     2.6193 |
|        1 |          5 |           721.40 |       721.40 |       739.70 |                  5.00 |                    5.00 |     50 |     2.6668 |
|        1 |          6 |           721.40 |       721.40 |       737.60 |                  5.00 |                    5.00 |     52 |     2.7275 |
|        1 |          7 |           721.40 |       721.40 |       737.20 |                  5.00 |                    5.00 |     53 |     2.7688 |
|        1 |          8 |           721.40 |       721.40 |       737.20 |                  5.00 |                    5.00 |     53 |     2.8105 |
|        1 |          9 |           721.40 |       721.40 |       737.20 |                  5.00 |                    5.00 |     53 |     2.8442 |
|        1 |         10 |           721.40 |       721.40 |       737.20 |                  5.00 |                    5.00 |     53 |     2.9021 |
|        1 |         11 |           721.40 |       721.40 |       737.20 |                  5.00 |                    5.00 |     53 |     2.9432 |
|        1 |         12 |           721.40 |       721.40 |       737.20 |                  5.00 |                    5.00 |     53 |     2.9642 |
|        1 |         13 |           721.40 |       721.40 |       737.20 |                  5.00 |                    5.00 |     53 |     2.9923 |
