Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC204_100_025.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |           832.20 |       832.20 |       832.20 |                  5.00 |                    5.00 |     10 |     0.2618 |
|        1 |          1 |           832.20 |       832.20 |       832.20 |                  5.00 |                    5.00 |     10 |     0.6830 |
|        1 |          2 |           832.20 |       832.20 |       832.20 |                  5.00 |                    5.00 |     10 |     0.7366 |
|        1 |          3 |           832.20 |       832.20 |       832.20 |                  5.00 |                    5.00 |     10 |     0.7816 |
|        1 |          0 |           830.00 |       830.00 |       830.00 |                  5.00 |                    5.00 |     12 |     0.8559 |
|        1 |          0 |           824.50 |       824.50 |       824.50 |                  5.00 |                    5.00 |     13 |     0.9209 |
|        1 |          1 |           824.50 |       824.50 |       824.50 |                  5.00 |                    5.00 |     13 |     0.9653 |
|        1 |          0 |           823.10 |       823.10 |       823.10 |                  5.00 |                    5.00 |     14 |     1.0147 |
|        1 |          1 |           823.10 |       823.10 |       823.10 |                  5.00 |                    5.00 |     14 |     1.0634 |
|        1 |          2 |           823.10 |       823.10 |       823.10 |                  5.00 |                    5.00 |     14 |     1.1032 |
|        1 |          3 |           823.10 |       823.10 |       823.10 |                  5.00 |                    5.00 |     14 |     1.1382 |
|        1 |          4 |           823.10 |       823.10 |       823.10 |                  5.00 |                    5.00 |     14 |     1.1775 |
|        1 |          5 |           823.10 |       823.10 |       833.90 |                  5.00 |                    5.00 |     16 |     1.2162 |
|        1 |          6 |           823.10 |       823.10 |       860.80 |                  5.00 |                    5.00 |     21 |     1.2445 |
|        1 |          7 |           823.10 |       823.10 |       836.80 |                  5.00 |                    5.00 |     22 |     1.3033 |
