Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R103_100_005.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |      1273.50 |      1273.50 |                 15.57 |                   53.80 |     22 |     0.1876 |
|        1 |          2 |              Inf |      1272.80 |      1272.80 |                  5.87 |                   27.37 |     26 |     0.6938 |
|        1 |          3 |              Inf |      1260.10 |      1260.10 |                  5.00 |                   17.77 |     35 |     0.8916 |
|        1 |          0 |          1256.30 |      1256.30 |      1256.30 |                  5.00 |                   12.90 |     46 |     1.0689 |
|        1 |          1 |          1256.30 |      1256.30 |      1264.50 |                  5.00 |                    5.00 |     52 |     1.1770 |
|        1 |          2 |          1256.30 |      1256.30 |      1264.50 |                  5.00 |                    5.00 |     52 |     1.2177 |
|        1 |          3 |          1256.30 |      1256.30 |      1264.90 |                  5.00 |                    6.86 |     57 |     1.2942 |
|        1 |          4 |          1256.30 |      1256.30 |      1261.70 |                  5.00 |                    9.40 |     61 |     1.3751 |
|        1 |          5 |          1256.30 |      1256.30 |      1258.97 |                  5.75 |                    5.00 |     68 |     1.4682 |
|        1 |          6 |          1256.30 |      1256.30 |      1258.80 |                  5.00 |                    5.00 |     68 |     1.5370 |
|        1 |          0 |          1253.10 |      1253.10 |      1253.10 |                  5.00 |                    5.00 |     76 |     1.6469 |
|        1 |          1 |          1253.10 |      1253.10 |      1253.10 |                  5.31 |                    5.31 |     76 |     1.7120 |
|        1 |          2 |          1253.10 |      1253.10 |      1268.60 |                  5.00 |                    5.57 |     78 |     1.7701 |
|        1 |          3 |          1253.10 |      1253.10 |      1268.60 |                  5.00 |                    5.00 |     78 |     1.8291 |
|        1 |          0 |          1246.50 |      1246.50 |      1246.50 |                  5.63 |                    5.00 |     83 |     1.9056 |
|        1 |          1 |          1246.50 |      1240.78 |      1240.78 |                  5.83 |                    8.46 |     89 |     2.0512 |
|        1 |          2 |          1246.50 |      1240.78 |      1241.04 |                  5.37 |                   16.64 |     90 |     2.1064 |
|        1 |          3 |          1246.50 |      1240.78 |      1241.84 |                  5.79 |                   13.31 |     90 |     2.1624 |
|        1 |          4 |          1246.50 |      1240.78 |      1241.61 |                  5.00 |                   21.21 |     92 |     2.2210 |
|        1 |          5 |          1246.50 |      1240.78 |      1262.20 |                  5.00 |                   19.69 |     96 |     2.2922 |
|        1 |          6 |          1246.50 |      1240.78 |      1255.15 |                  5.87 |                    8.67 |     97 |     2.4635 |
|        1 |          7 |          1246.50 |      1240.78 |      1243.49 |                  7.15 |                    5.00 |    100 |     2.5988 |
|        1 |          8 |          1246.50 |      1240.78 |      1243.49 |                  5.65 |                    5.00 |    100 |     2.7010 |
|        1 |          9 |          1246.50 |      1240.78 |      1243.52 |                  5.41 |                    5.00 |    100 |     2.7726 |
|        1 |         10 |          1246.50 |      1239.66 |      1239.66 |                  5.66 |                    5.00 |    100 |     2.8729 |
|        1 |         11 |          1246.50 |      1239.64 |      1239.64 |                  5.86 |                    5.00 |    100 |     2.9490 |
|        1 |          0 |          1239.70 |      1239.64 |      1239.70 |                  5.00 |                    5.00 |    100 |     3.0144 |
|        1 |          1 |          1239.70 |      1239.36 |      1239.36 |                 10.86 |                    9.27 |    100 |     3.0883 |
|        1 |          2 |          1239.70 |      1239.36 |      1240.13 |                  5.47 |                   13.47 |    102 |     3.1945 |
|        1 |          3 |          1239.70 |      1238.04 |      1238.04 |                  5.73 |                   10.67 |    102 |     3.2463 |
|        1 |          4 |          1239.70 |      1237.82 |      1237.82 |                  5.89 |                    9.71 |    102 |     3.3108 |
|        1 |          5 |          1239.70 |      1237.69 |      1237.69 |                  5.86 |                   21.11 |    102 |     3.3788 |
|        1 |          6 |          1239.70 |      1237.69 |      1238.92 |                  6.59 |                   29.55 |    102 |     3.4416 |
|        1 |          7 |          1239.70 |      1237.69 |      1239.45 |                  5.70 |                   11.96 |    104 |     3.5281 |
|        1 |          8 |          1239.70 |      1237.69 |      1249.12 |                  5.73 |                    7.01 |    107 |     3.6158 |
|        1 |          9 |          1239.70 |      1237.69 |      1246.84 |                  5.93 |                    5.00 |    110 |     3.7299 |
|        1 |         10 |          1239.70 |      1237.69 |      1249.90 |                  5.68 |                    5.00 |    113 |     3.7912 |
|        1 |         11 |          1239.70 |      1237.69 |      1248.88 |                  5.82 |                    9.93 |    114 |     3.8801 |
|        1 |         12 |          1239.70 |      1237.69 |      1249.49 |                  5.80 |                   24.33 |    114 |     3.9582 |
|        1 |         13 |          1239.70 |      1237.69 |      1249.89 |                  5.76 |                   19.03 |    114 |     4.0928 |
|        1 |         14 |          1239.70 |      1237.69 |      1246.70 |                  5.74 |                    8.34 |    116 |     4.2385 |
|        1 |         15 |          1239.70 |      1237.69 |      1246.54 |                  5.87 |                    5.00 |    116 |     4.3675 |
|        1 |         16 |          1239.70 |      1237.69 |      1246.70 |                  5.79 |                    5.00 |    116 |     4.4367 |
|        1 |         17 |          1239.70 |      1237.69 |      1258.50 |                  5.00 |                    5.00 |    123 |     4.6276 |
|        1 |         18 |          1239.70 |      1237.69 |      1247.85 |                  5.00 |                    9.55 |    126 |     4.7063 |
|        1 |         19 |          1239.70 |      1237.69 |      1248.33 |                  5.00 |                   17.00 |    126 |     4.7583 |
|        1 |         20 |          1239.70 |      1237.69 |      1248.70 |                  5.00 |                    9.20 |    126 |     4.8351 |
|        1 |         21 |          1239.70 |      1237.69 |      1248.70 |                  5.00 |                    7.35 |    126 |     4.9126 |
|        1 |         22 |          1239.70 |      1237.69 |      1248.70 |                  5.00 |                    5.26 |    126 |     4.9800 |
|        1 |         23 |          1239.70 |      1237.69 |      1249.20 |                  5.00 |                    7.82 |    131 |     5.1253 |
|        1 |         24 |          1239.70 |      1237.69 |      1249.20 |                  5.00 |                   11.05 |    131 |     5.2135 |
|        1 |         25 |          1239.70 |      1237.69 |      1287.00 |                  5.00 |                    5.00 |    136 |     5.2854 |
|        1 |         26 |          1239.70 |      1237.69 |      1268.43 |                  5.00 |                    6.58 |    138 |     5.4076 |
|        1 |         27 |          1239.70 |      1237.69 |      1262.37 |                  8.54 |                    8.24 |    143 |     5.5150 |
|        1 |         28 |          1239.70 |      1237.69 |      1252.31 |                  5.75 |                   18.81 |    146 |     5.5943 |
|        1 |         29 |          1239.70 |      1237.69 |      1253.36 |                  5.00 |                   29.43 |    146 |     5.6358 |
|        1 |         30 |          1239.70 |      1237.69 |      1254.33 |                  6.94 |                   17.26 |    146 |     5.7066 |
|        1 |         31 |          1239.70 |      1237.69 |      1254.40 |                  5.41 |                    6.47 |    153 |     5.9128 |
|        1 |         32 |          1239.70 |      1237.69 |      1238.32 |                  5.00 |                   15.65 |    155 |     6.0345 |
|        1 |         33 |          1239.70 |      1237.69 |      1239.25 |                  5.00 |                   29.58 |    155 |     6.0996 |
|        1 |          0 |          1232.80 |      1232.80 |      1232.80 |                  5.00 |                   14.92 |    156 |     6.1784 |
