Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R105_100_025.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |          1598.40 |      1550.95 |      1550.95 |                 25.53 |                    5.00 |     33 |     0.3724 |
|        1 |          0 |          1595.90 |      1550.95 |      1595.90 |                 19.82 |                    5.31 |     42 |     0.8672 |
|        1 |          1 |          1595.90 |      1550.95 |      1568.49 |                 21.14 |                    5.00 |     50 |     0.9659 |
|        1 |          2 |          1595.90 |      1550.95 |      1555.31 |                 14.67 |                    5.00 |     62 |     1.0754 |
|        1 |          3 |          1595.90 |      1550.95 |      1555.65 |                 30.63 |                    5.35 |     68 |     1.1437 |
|        1 |          4 |          1595.90 |      1550.95 |      1586.82 |                 59.07 |                    6.78 |     78 |     1.2101 |
|        1 |          0 |          1578.00 |      1550.95 |      1578.00 |                 29.18 |                    5.00 |     88 |     1.3255 |
|        1 |          1 |          1578.00 |      1550.95 |      1553.23 |                 30.48 |                   11.31 |     96 |     1.4543 |
|        1 |          2 |          1578.00 |      1508.49 |      1508.49 |                 30.26 |                    8.47 |    105 |     1.5958 |
|        1 |          3 |          1578.00 |      1508.49 |      1525.45 |                 45.43 |                    6.98 |    106 |     1.6650 |
|        1 |          4 |          1578.00 |      1508.49 |      1561.02 |                 26.86 |                    7.52 |    113 |     1.7705 |
|        1 |          0 |          1543.30 |      1508.49 |      1543.30 |                 16.59 |                    7.90 |    122 |     1.9793 |
|        1 |          1 |          1543.30 |      1508.49 |      1517.66 |                 28.79 |                   23.07 |    128 |     2.1456 |
|        1 |          2 |          1543.30 |      1508.49 |      1531.41 |                 26.49 |                   44.49 |    128 |     2.2084 |
|        1 |          3 |          1543.30 |      1508.49 |      1532.38 |                 52.63 |                   30.02 |    128 |     2.2684 |
|        1 |          4 |          1543.30 |      1508.49 |      1547.80 |                 20.25 |                   32.03 |    129 |     2.3619 |
|        1 |          5 |          1543.30 |      1508.49 |      1551.89 |                 18.79 |                   18.02 |    135 |     2.4560 |
|        1 |          6 |          1543.30 |      1508.49 |      1544.28 |                 28.19 |                   25.99 |    144 |     2.5448 |
|        1 |          7 |          1543.30 |      1508.49 |      1554.29 |                 34.32 |                   24.88 |    146 |     2.6193 |
|        1 |          8 |          1543.30 |      1508.49 |      1526.07 |                 14.75 |                   45.14 |    148 |     2.7100 |
|        1 |          9 |          1543.30 |      1491.86 |      1491.86 |                 22.77 |                   38.24 |    155 |     2.8361 |
|        1 |         10 |          1543.30 |      1491.86 |      1528.07 |                 28.82 |                   16.77 |    156 |     2.9108 |
|        1 |         11 |          1543.30 |      1491.86 |      1514.66 |                 46.18 |                    5.26 |    164 |     3.0695 |
|        1 |         12 |          1543.30 |      1491.86 |      1538.75 |                 45.11 |                    5.52 |    164 |     3.1396 |
|        1 |         13 |          1543.30 |      1491.86 |      1531.38 |                 13.62 |                   11.08 |    168 |     3.2837 |
|        1 |         14 |          1543.30 |      1491.86 |      1498.37 |                 18.45 |                    7.60 |    172 |     3.4203 |
|        1 |         15 |          1543.30 |      1491.86 |      1508.18 |                 40.08 |                    9.62 |    177 |     3.4887 |
|        1 |         16 |          1543.30 |      1491.86 |      1531.65 |                 47.30 |                    6.75 |    179 |     3.5660 |
|        1 |          0 |          1539.10 |      1491.86 |      1539.10 |                 30.35 |                    5.00 |    180 |     3.6472 |
|        1 |          1 |          1539.10 |      1491.86 |      1504.25 |                 16.73 |                    5.46 |    184 |     3.7586 |
|        1 |          2 |          1539.10 |      1491.86 |      1520.58 |                 33.91 |                   11.06 |    184 |     3.8397 |
|        1 |          3 |          1539.10 |      1491.86 |      1540.99 |                 30.86 |                    9.48 |    184 |     3.9258 |
|        1 |          4 |          1539.10 |      1491.86 |      1533.10 |                 56.62 |                   13.14 |    187 |     3.9881 |
|        1 |          5 |          1539.10 |      1491.86 |      1557.24 |                 27.98 |                   10.29 |    191 |     4.0864 |
|        1 |          6 |          1539.10 |      1491.86 |      1532.26 |                 18.64 |                   14.37 |    202 |     4.2036 |
|        1 |          7 |          1539.10 |      1491.86 |      1529.68 |                 17.14 |                    9.22 |    204 |     4.2927 |
|        1 |          8 |          1539.10 |      1491.86 |      1523.90 |                 14.83 |                    9.36 |    204 |     4.3831 |
|        1 |          9 |          1539.10 |      1491.86 |      1520.16 |                 23.67 |                    7.42 |    208 |     4.4645 |
|        1 |         10 |          1539.10 |      1491.86 |      1537.58 |                 50.94 |                   10.28 |    208 |     4.5436 |
|        1 |         11 |          1539.10 |      1491.86 |      1560.80 |                 33.64 |                    7.66 |    215 |     4.6419 |
|        1 |         12 |          1539.10 |      1491.86 |      1560.80 |                 19.95 |                    5.00 |    215 |     4.6973 |
|        1 |         13 |          1539.10 |      1491.86 |      1560.80 |                 12.19 |                    5.00 |    215 |     4.7506 |
|        1 |         14 |          1539.10 |      1491.86 |      1518.44 |                 17.31 |                   13.00 |    220 |     4.9233 |
|        1 |         15 |          1539.10 |      1491.86 |      1546.52 |                 16.99 |                    7.89 |    228 |     5.0858 |
|        1 |         16 |          1539.10 |      1491.86 |      1544.11 |                 22.36 |                    8.14 |    236 |     5.1902 |
|        1 |         17 |          1539.10 |      1491.86 |      1551.22 |                 15.25 |                    6.14 |    236 |     5.2471 |
|        1 |         18 |          1539.10 |      1491.86 |      1544.32 |                 19.82 |                    7.28 |    239 |     5.4063 |
|        1 |         19 |          1539.10 |      1491.86 |      1549.63 |                 33.83 |                    5.00 |    245 |     5.5135 |
|        1 |         20 |          1539.10 |      1491.86 |      1557.70 |                 40.75 |                    5.00 |    245 |     5.5944 |
|        1 |         21 |          1539.10 |      1491.86 |      1565.87 |                 31.32 |                    5.00 |    245 |     5.6575 |
|        1 |         22 |          1539.10 |      1491.86 |      1557.85 |                 43.42 |                    6.27 |    245 |     5.7226 |
|        1 |         23 |          1539.10 |      1491.86 |      1571.40 |                 22.82 |                    5.26 |    247 |     5.7942 |
|        1 |         24 |          1539.10 |      1491.86 |      1563.50 |                  9.61 |                    5.00 |    249 |     5.8924 |
|        1 |         25 |          1539.10 |      1491.86 |      1529.94 |                 19.28 |                    7.23 |    252 |     5.9666 |
|        1 |         26 |          1539.10 |      1491.86 |      1513.10 |                 22.73 |                    8.14 |    253 |     6.0692 |
|        1 |         27 |          1539.10 |      1491.86 |      1505.29 |                 42.12 |                    6.65 |    253 |     6.1366 |
|        1 |         28 |          1539.10 |      1491.86 |      1524.36 |                 23.26 |                    5.00 |    253 |     6.2119 |
|        1 |         29 |          1539.10 |      1491.86 |      1525.56 |                 48.09 |                    5.00 |    254 |     6.2825 |
|        1 |         30 |          1539.10 |      1491.86 |      1567.43 |                 40.81 |                   10.23 |    261 |     6.3705 |
|        1 |         31 |          1539.10 |      1491.86 |      1570.58 |                 23.24 |                    8.52 |    261 |     6.4305 |
|        1 |         32 |          1539.10 |      1491.86 |      1552.05 |                 32.53 |                    8.49 |    262 |     6.4982 |
|        1 |         33 |          1539.10 |      1491.86 |      1571.98 |                 63.99 |                    8.98 |    264 |     6.5629 |
|        1 |         34 |          1539.10 |      1491.86 |      1574.50 |                 27.77 |                   14.30 |    267 |     6.6517 |
|        1 |         35 |          1539.10 |      1491.86 |      1554.12 |                 35.52 |                   12.02 |    267 |     6.7231 |
|        1 |         36 |          1539.10 |      1491.86 |      1564.06 |                 36.47 |                    7.34 |    268 |     6.7983 |
|        1 |         37 |          1539.10 |      1491.86 |      1525.11 |                 58.22 |                    5.00 |    271 |     7.0319 |
|        1 |         38 |          1539.10 |      1491.86 |      1552.96 |                 30.85 |                    5.00 |    272 |     7.1308 |
|        1 |          0 |          1537.70 |      1491.86 |      1537.70 |                 31.53 |                    5.26 |    275 |     7.2965 |
|        1 |          1 |          1537.70 |      1491.86 |      1537.70 |                 14.54 |                    7.30 |    275 |     7.3725 |
|        1 |          2 |          1537.70 |      1491.86 |      1537.70 |                 25.36 |                    5.17 |    275 |     7.4500 |
|        1 |          3 |          1537.70 |      1491.86 |      1537.70 |                 12.05 |                    5.00 |    275 |     7.5263 |
|        1 |          4 |          1537.70 |      1491.86 |      1541.79 |                 10.02 |                    5.67 |    277 |     7.6164 |
|        1 |          5 |          1537.70 |      1491.86 |      1542.64 |                 10.28 |                    5.00 |    279 |     7.7024 |
|        1 |          6 |          1537.70 |      1491.86 |      1539.79 |                 18.68 |                    5.00 |    279 |     7.7656 |
|        1 |          7 |          1537.70 |      1491.86 |      1548.02 |                 14.21 |                    6.81 |    280 |     7.8640 |
|        1 |          8 |          1537.70 |      1491.86 |      1538.78 |                 14.89 |                    5.00 |    280 |     7.9266 |
|        1 |          9 |          1537.70 |      1491.86 |      1551.48 |                  9.71 |                   16.67 |    282 |     8.1149 |
|        1 |         10 |          1537.70 |      1491.86 |      1550.94 |                 17.79 |                   25.51 |    284 |     8.2126 |
|        1 |         11 |          1537.70 |      1491.86 |      1547.97 |                 20.93 |                   14.03 |    285 |     8.3772 |
|        1 |         12 |          1537.70 |      1491.86 |      1526.33 |                 13.40 |                   42.77 |    290 |     8.4898 |
|        1 |         13 |          1537.70 |      1491.86 |      1529.52 |                 33.15 |                   43.87 |    295 |     8.5808 |
|        1 |         14 |          1537.70 |      1491.86 |      1538.50 |                 15.85 |                    9.24 |    299 |     8.7346 |
|        1 |         15 |          1537.70 |      1491.86 |      1538.50 |                  7.76 |                   11.13 |    299 |     8.8045 |
|        1 |         16 |          1537.70 |      1491.86 |      1513.10 |                 15.56 |                   16.52 |    302 |     8.9048 |
|        1 |         17 |          1537.70 |      1491.86 |      1532.49 |                 29.70 |                    9.31 |    303 |     8.9708 |
|        1 |         18 |          1537.70 |      1491.86 |      1550.37 |                 23.26 |                    5.62 |    304 |     9.0587 |
|        1 |         19 |          1537.70 |      1491.86 |      1522.63 |                 54.20 |                    7.37 |    306 |     9.1466 |
|        1 |         20 |          1537.70 |      1491.86 |      1538.49 |                 23.94 |                    5.00 |    307 |     9.3098 |
|        1 |         21 |          1537.70 |      1491.86 |      1524.30 |                 25.80 |                    5.00 |    308 |     9.4178 |
|        1 |         22 |          1537.70 |      1491.86 |      1522.64 |                 40.69 |                    5.00 |    311 |     9.5323 |
|        1 |         23 |          1537.70 |      1491.86 |      1526.94 |                 52.61 |                    5.00 |    311 |     9.6436 |
|        1 |         24 |          1537.70 |      1491.86 |      1537.74 |                 35.52 |                    5.00 |    311 |     9.7408 |
|        1 |         25 |          1537.70 |      1491.86 |      1523.66 |                 43.20 |                    5.00 |    311 |     9.8677 |
|        1 |         26 |          1537.70 |      1491.86 |      1563.20 |                 13.30 |                    5.05 |    318 |    10.1281 |
|        1 |         27 |          1537.70 |      1491.86 |      1537.93 |                 12.21 |                    5.00 |    324 |    10.2973 |
|        1 |         28 |          1537.70 |      1491.86 |      1531.40 |                 23.78 |                    5.00 |    325 |    10.3954 |
|        1 |         29 |          1537.70 |      1491.86 |      1542.49 |                 32.63 |                    5.00 |    325 |    10.4789 |
|        1 |         30 |          1537.70 |      1491.86 |      1552.49 |                 55.81 |                    5.52 |    325 |    10.5575 |
|        1 |         31 |          1537.70 |      1491.86 |      1521.96 |                 30.27 |                   11.53 |    328 |    10.8011 |
|        1 |         32 |          1537.70 |      1491.86 |      1564.23 |                 58.96 |                   18.76 |    328 |    10.8708 |
|        1 |         33 |          1537.70 |      1491.86 |      1538.10 |                 43.02 |                   10.35 |    331 |    10.9699 |
|        1 |         34 |          1537.70 |      1491.86 |      1532.36 |                 24.88 |                    5.58 |    333 |    11.1168 |
|        1 |         35 |          1537.70 |      1491.86 |      1532.14 |                 13.89 |                    5.13 |    333 |    11.1815 |
|        1 |         36 |          1537.70 |      1491.86 |      1530.68 |                 12.77 |                    6.90 |    334 |    11.2486 |
|        1 |         37 |          1537.70 |      1491.86 |      1529.52 |                 22.51 |                    5.00 |    335 |    11.3113 |
|        1 |         38 |          1537.70 |      1491.86 |      1546.52 |                 16.29 |                    5.00 |    335 |    11.3668 |
|        1 |         39 |          1537.70 |      1491.86 |      1538.85 |                 15.76 |                    5.00 |    335 |    11.4298 |
|        1 |         40 |          1537.70 |      1491.86 |      1537.17 |                 37.83 |                    5.79 |    342 |    11.5151 |
|        1 |         41 |          1537.70 |      1491.86 |      1529.81 |                 33.41 |                    5.00 |    345 |    11.5998 |
|        1 |         42 |          1537.70 |      1491.86 |      1528.92 |                 19.60 |                    5.00 |    345 |    11.6584 |
|        1 |         43 |          1537.70 |      1491.86 |      1529.05 |                 29.16 |                    5.00 |    345 |    11.7230 |
|        1 |         44 |          1537.70 |      1491.86 |      1528.05 |                 14.28 |                    5.90 |    346 |    11.7983 |
|        1 |         45 |          1537.70 |      1491.86 |      1520.13 |                 27.22 |                    7.40 |    349 |    11.9017 |
|        1 |         46 |          1537.70 |      1491.86 |      1531.99 |                 50.95 |                    8.57 |    351 |    11.9675 |
|        1 |         47 |          1537.70 |      1491.86 |      1535.85 |                 29.02 |                    9.82 |    352 |    12.0275 |
|        1 |         48 |          1537.70 |      1491.86 |      1542.36 |                 16.52 |                    8.68 |    352 |    12.0887 |
|        1 |         49 |          1537.70 |      1491.86 |      1517.09 |                 32.45 |                    5.00 |    355 |    12.1852 |
|        1 |          0 |          1527.50 |      1491.86 |      1527.50 |                 22.74 |                    7.66 |    359 |    12.3020 |
|        1 |          1 |          1527.50 |      1491.86 |      1527.50 |                 25.82 |                    6.99 |    359 |    12.3602 |
