Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC102_100_010.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |          1597.00 |      1597.00 |      1597.00 |                  5.00 |                    5.00 |     18 |     0.4375 |
|        1 |          0 |          1559.10 |      1559.10 |      1559.10 |                  5.00 |                    5.00 |     26 |     0.9746 |
|        1 |          1 |          1559.10 |      1559.10 |      1567.50 |                  5.00 |                    5.00 |     27 |     1.0391 |
|        1 |          2 |          1559.10 |      1559.10 |      1569.30 |                  5.00 |                    5.00 |     32 |     1.2194 |
|        1 |          3 |          1559.10 |      1559.10 |      1569.30 |                  5.00 |                    7.90 |     32 |     1.2915 |
|        1 |          4 |          1559.10 |      1559.10 |      1592.00 |                  5.00 |                    5.00 |     39 |     1.3701 |
|        1 |          5 |          1559.10 |      1559.10 |      1583.00 |                  6.22 |                    5.00 |     42 |     1.4509 |
|        1 |          6 |          1559.10 |      1559.10 |      1577.50 |                  6.94 |                    6.94 |     47 |     1.5840 |
|        1 |          7 |          1559.10 |      1559.10 |      1579.20 |                  5.00 |                    5.00 |     50 |     1.6605 |
|        1 |          8 |          1559.10 |      1559.10 |      1579.20 |                  7.23 |                    5.00 |     50 |     1.7184 |
|        1 |          9 |          1559.10 |      1559.10 |      1579.20 |                  5.50 |                    5.00 |     50 |     1.7830 |
|        1 |         10 |          1559.10 |      1559.10 |      1576.21 |                 10.65 |                    6.04 |     53 |     1.8664 |
|        1 |         11 |          1559.10 |      1559.10 |      1572.30 |                  5.00 |                    5.00 |     55 |     1.9809 |
|        1 |         12 |          1559.10 |      1559.10 |      1574.70 |                  5.63 |                    5.00 |     55 |     2.0507 |
|        1 |         13 |          1559.10 |      1559.10 |      1601.40 |                  5.00 |                    5.26 |     63 |     2.1307 |
|        1 |         14 |          1559.10 |      1559.10 |      1615.10 |                  5.00 |                    5.00 |     69 |     2.2008 |
|        1 |         15 |          1559.10 |      1559.10 |      1584.93 |                  5.00 |                    5.00 |     73 |     2.2592 |
|        1 |         16 |          1559.10 |      1559.10 |      1584.93 |                  7.75 |                    5.00 |     73 |     2.3311 |
|        1 |         17 |          1559.10 |      1556.44 |      1556.44 |                  5.00 |                    6.10 |     76 |     2.4256 |
|        1 |         18 |          1559.10 |      1556.44 |      1557.57 |                  5.00 |                    5.00 |     76 |     2.4975 |
|        1 |         19 |          1559.10 |      1555.90 |      1555.90 |                  5.00 |                    6.73 |     76 |     2.5455 |
|        1 |         20 |          1559.10 |      1555.90 |      1557.46 |                  6.94 |                    5.83 |     79 |     2.6004 |
|        1 |         21 |          1559.10 |      1555.90 |      1557.80 |                  5.00 |                    8.00 |     86 |     2.6671 |
|        1 |         22 |          1559.10 |      1555.90 |      1558.31 |                  5.00 |                   11.42 |     88 |     2.7256 |
|        1 |         23 |          1559.10 |      1555.90 |      1558.31 |                  8.30 |                    7.11 |     88 |     2.7799 |
|        1 |         24 |          1559.10 |      1555.90 |      1591.10 |                  5.42 |                    5.00 |     98 |     2.8625 |
|        1 |         25 |          1559.10 |      1555.90 |      1594.10 |                  5.00 |                    5.00 |    100 |     2.9283 |
|        1 |          0 |          1553.20 |      1553.20 |      1553.20 |                  5.00 |                    5.00 |    101 |     3.0629 |
|        1 |          1 |          1553.20 |      1553.20 |      1554.98 |                 10.87 |                    5.00 |    106 |     3.1380 |
|        1 |          2 |          1553.20 |      1553.20 |      1569.10 |                 11.01 |                    5.00 |    110 |     3.2582 |
|        1 |          3 |          1553.20 |      1553.20 |      1601.40 |                  9.26 |                    5.00 |    110 |     3.3119 |
|        1 |          4 |          1553.20 |      1553.20 |      1601.40 |                  5.00 |                    5.00 |    110 |     3.3867 |
|        1 |          5 |          1553.20 |      1553.20 |      1601.40 |                  5.00 |                    5.00 |    110 |     3.4381 |
|        1 |          6 |          1553.20 |      1553.20 |      1594.70 |                  5.00 |                    5.00 |    110 |     3.4946 |
|        1 |          7 |          1553.20 |      1545.94 |      1545.94 |                  8.90 |                    5.96 |    119 |     3.6379 |
|        1 |          8 |          1553.20 |      1545.94 |      1546.04 |                  9.15 |                    6.00 |    119 |     3.6939 |
|        1 |          9 |          1553.20 |      1516.53 |      1516.53 |                  5.00 |                    6.95 |    123 |     3.7722 |
|        1 |         10 |          1553.20 |      1511.39 |      1511.39 |                  5.00 |                    8.52 |    124 |     3.8812 |
|        1 |          0 |          1550.70 |      1511.39 |      1550.70 |                  5.00 |                    5.00 |    127 |     3.9996 |
|        1 |          0 |          1550.20 |      1511.39 |      1550.20 |                  5.41 |                    5.00 |    131 |     4.1095 |
|        1 |          1 |          1550.20 |      1511.39 |      1550.20 |                  5.00 |                    5.25 |    131 |     4.1614 |
|        1 |          0 |          1545.00 |      1511.39 |      1545.00 |                  5.00 |                    5.00 |    131 |     4.2326 |
|        1 |          1 |          1545.00 |      1506.50 |      1506.50 |                  5.00 |                    8.90 |    133 |     4.3409 |
|        1 |          0 |          1504.60 |      1504.60 |      1504.60 |                  6.41 |                    7.25 |    135 |     4.4419 |
|        1 |          1 |          1504.60 |      1504.60 |      1504.60 |                  5.00 |                    5.00 |    135 |     4.5004 |
|        1 |          0 |          1495.10 |      1495.10 |      1495.10 |                  5.05 |                    5.00 |    138 |     4.5992 |
|        1 |          1 |          1495.10 |      1495.10 |      1495.10 |                  5.00 |                    5.00 |    138 |     4.6595 |
|        1 |          2 |          1495.10 |      1495.10 |      1495.10 |                  5.00 |                    5.00 |    138 |     4.7083 |
|        1 |          3 |          1495.10 |      1495.10 |      1495.10 |                  5.63 |                    5.00 |    138 |     4.7703 |
|        1 |          4 |          1495.10 |      1495.10 |      1495.10 |                  5.00 |                    5.00 |    139 |     4.8253 |
|        1 |          5 |          1495.10 |      1495.10 |      1531.00 |                  5.00 |                    5.69 |    139 |     4.8812 |
|        1 |          6 |          1495.10 |      1495.10 |      1531.20 |                  5.00 |                    5.00 |    140 |     4.9686 |
|        1 |          7 |          1495.10 |      1495.10 |      1545.80 |                  8.56 |                    5.00 |    145 |     5.0286 |
|        1 |          8 |          1495.10 |      1495.10 |      1547.24 |                 16.50 |                    9.55 |    145 |     5.0862 |
|        1 |          9 |          1495.10 |      1495.10 |      1549.32 |                 18.69 |                   11.72 |    149 |     5.1782 |
|        1 |         10 |          1495.10 |      1495.10 |      1549.24 |                 11.42 |                   17.26 |    149 |     5.2217 |
|        1 |         11 |          1495.10 |      1495.10 |      1549.38 |                  5.00 |                   11.52 |    150 |     5.2942 |
|        1 |         12 |          1495.10 |      1495.10 |      1543.50 |                  5.00 |                    9.88 |    151 |     5.3732 |
|        1 |         13 |          1495.10 |      1495.10 |      1593.44 |                  5.47 |                   12.26 |    153 |     5.4424 |
|        1 |         14 |          1495.10 |      1495.10 |      1518.00 |                  5.00 |                    5.00 |    159 |     5.5856 |
|        1 |         15 |          1495.10 |      1495.10 |      1538.69 |                  5.00 |                    5.00 |    161 |     5.6421 |
|        1 |         16 |          1495.10 |      1495.10 |      1527.60 |                  5.00 |                    5.00 |    161 |     5.7373 |
|        1 |         17 |          1495.10 |      1495.10 |      1527.60 |                  5.00 |                    5.00 |    161 |     5.8001 |
|        1 |         18 |          1495.10 |      1495.10 |      1527.60 |                  5.04 |                    9.45 |    161 |     5.8887 |
|        1 |         19 |          1495.10 |      1495.10 |      1527.60 |                  7.82 |                    5.00 |    161 |     5.9571 |
|        1 |         20 |          1495.10 |      1495.10 |      1574.90 |                  9.52 |                    5.68 |    162 |     6.0258 |
|        1 |         21 |          1495.10 |      1495.10 |      1562.76 |                 11.12 |                    7.30 |    163 |     6.1111 |
|        1 |         22 |          1495.10 |      1495.10 |      1567.57 |                  8.71 |                    5.00 |    163 |     6.1668 |
|        1 |         23 |          1495.10 |      1495.10 |      1579.72 |                  9.22 |                    5.00 |    166 |     6.2378 |
