Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC208_100_025.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |           862.20 |       862.20 |       862.20 |                  5.00 |                    5.00 |      7 |     0.2525 |
|        1 |          2 |           862.20 |       862.20 |       864.30 |                  5.00 |                    5.00 |      8 |     0.8032 |
|        1 |          0 |           862.00 |       862.00 |       862.00 |                  5.00 |                    5.00 |     11 |     0.8630 |
|        1 |          1 |           862.00 |       862.00 |       866.60 |                  5.00 |                    5.00 |     14 |     0.9020 |
|        1 |          2 |           862.00 |       862.00 |       864.90 |                  5.00 |                    5.00 |     17 |     0.9779 |
|        1 |          0 |           861.90 |       861.90 |       861.90 |                  5.00 |                    5.00 |     20 |     1.0654 |
|        1 |          0 |           857.70 |       857.70 |       857.70 |                  5.00 |                    5.00 |     20 |     1.1192 |
|        1 |          0 |           851.80 |       851.80 |       851.80 |                  5.00 |                    5.10 |     24 |     1.2174 |
|        1 |          1 |           851.80 |       851.80 |       851.80 |                  5.00 |                    5.00 |     24 |     1.2647 |
|        1 |          2 |           851.80 |       851.80 |       853.70 |                  5.00 |                    5.00 |     27 |     1.3397 |
|        1 |          3 |           851.80 |       851.80 |       855.10 |                  5.00 |                    5.00 |     27 |     1.3893 |
|        1 |          4 |           851.80 |       851.80 |       859.10 |                  5.00 |                    5.00 |     29 |     1.4660 |
|        1 |          5 |           851.80 |       851.80 |       853.10 |                  5.00 |                    5.00 |     29 |     1.5258 |
|        1 |          6 |           851.80 |       851.80 |       852.80 |                  5.00 |                    5.00 |     29 |     1.5802 |
|        1 |          0 |           849.50 |       849.50 |       849.50 |                  5.00 |                    5.00 |     31 |     1.6329 |
|        1 |          0 |           846.70 |       846.70 |       846.70 |                  5.00 |                    5.00 |     32 |     1.6925 |
|        1 |          1 |           846.70 |       846.70 |       846.70 |                  5.00 |                    5.00 |     32 |     1.7342 |
|        1 |          0 |           816.50 |       816.50 |       816.50 |                  5.00 |                    5.00 |     34 |     1.8192 |
|        1 |          0 |           812.80 |       812.80 |       812.80 |                  5.00 |                    5.00 |     36 |     1.8696 |
|        1 |          1 |           812.80 |       812.80 |       812.80 |                  5.00 |                    5.00 |     36 |     1.9341 |
|        1 |          2 |           812.80 |       812.80 |       820.00 |                  5.00 |                    5.00 |     36 |     1.9734 |
