Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC205_100_020.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1262.70 |      1262.70 |      1262.70 |                  5.00 |                    5.00 |     19 |     0.3212 |
|        1 |          1 |          1262.70 |      1262.70 |      1262.70 |                  5.00 |                    5.00 |     19 |     0.8497 |
|        1 |          0 |          1260.30 |      1260.30 |      1260.30 |                  5.00 |                    5.00 |     21 |     0.9482 |
|        1 |          0 |          1258.30 |      1258.30 |      1258.30 |                  5.00 |                    5.00 |     23 |     1.0032 |
|        1 |          1 |          1258.30 |      1258.30 |      1291.90 |                  5.00 |                    5.00 |     26 |     1.0623 |
|        1 |          2 |          1258.30 |      1258.30 |      1293.10 |                  5.00 |                    5.52 |     28 |     1.1121 |
|        1 |          3 |          1258.30 |      1258.30 |      1293.10 |                  5.00 |                    5.00 |     28 |     1.1639 |
|        1 |          0 |          1245.50 |      1245.50 |      1245.50 |                  5.00 |                    5.00 |     33 |     1.3383 |
|        1 |          0 |          1242.00 |      1242.00 |      1242.00 |                  5.00 |                    5.00 |     34 |     1.4042 |
|        1 |          1 |          1242.00 |      1242.00 |      1248.60 |                  5.00 |                    5.00 |     36 |     1.4577 |
|        1 |          2 |          1242.00 |      1242.00 |      1257.80 |                  5.00 |                    5.00 |     39 |     1.5313 |
|        1 |          3 |          1242.00 |      1242.00 |      1256.10 |                  5.00 |                    5.00 |     41 |     1.6214 |
|        1 |          4 |          1242.00 |      1242.00 |      1256.10 |                  5.00 |                    5.00 |     41 |     1.6832 |
|        1 |          5 |          1242.00 |      1242.00 |      1250.30 |                  5.00 |                    5.00 |     46 |     1.7623 |
|        1 |          0 |          1220.30 |      1220.30 |      1220.30 |                  5.00 |                    5.47 |     53 |     1.9364 |
|        1 |          1 |          1220.30 |      1220.30 |      1236.20 |                  5.00 |                    5.00 |     56 |     2.0415 |
|        1 |          2 |          1220.30 |      1220.30 |      1236.20 |                  5.00 |                    5.00 |     56 |     2.0879 |
|        1 |          3 |          1220.30 |      1220.30 |      1236.20 |                  5.00 |                    5.00 |     56 |     2.1459 |
|        1 |          4 |          1220.30 |      1220.30 |      1237.00 |                  5.00 |                    5.00 |     62 |     2.2298 |
|        1 |          5 |          1220.30 |      1220.30 |      1223.60 |                  5.00 |                    5.00 |     65 |     2.2994 |
|        1 |          6 |          1220.30 |      1220.30 |      1223.60 |                  5.00 |                    6.22 |     65 |     2.3521 |
|        1 |          7 |          1220.30 |      1220.30 |      1223.60 |                  5.00 |                    5.00 |     65 |     2.4155 |
|        1 |          8 |          1220.30 |      1220.30 |      1223.60 |                  5.00 |                    5.00 |     65 |     2.4754 |
|        1 |          9 |          1220.30 |      1220.30 |      1223.60 |                  5.00 |                    5.00 |     65 |     2.5301 |
|        1 |         10 |          1220.30 |      1220.30 |      1242.60 |                  5.00 |                    5.00 |     72 |     2.6155 |
|        1 |         11 |          1220.30 |      1220.30 |      1242.60 |                  5.00 |                    5.00 |     72 |     2.6597 |
|        1 |         12 |          1220.30 |      1220.30 |      1227.20 |                  5.00 |                    5.00 |     73 |     2.7195 |
|        1 |         13 |          1220.30 |      1220.30 |      1227.20 |                  5.00 |                    5.00 |     73 |     2.7774 |
|        1 |         14 |          1220.30 |      1220.30 |      1226.40 |                  5.00 |                    5.00 |     77 |     2.8956 |
|        1 |         15 |          1220.30 |      1220.30 |      1226.60 |                  5.00 |                    5.00 |     77 |     2.9848 |
|        1 |         16 |          1220.30 |      1212.23 |      1212.23 |                  5.00 |                    6.86 |     81 |     3.0727 |
|        1 |         17 |          1220.30 |      1212.23 |      1212.71 |                  5.00 |                   12.46 |     81 |     3.1201 |
|        1 |         18 |          1220.30 |      1212.23 |      1229.10 |                  5.00 |                    6.74 |     85 |     3.1811 |
|        1 |         19 |          1220.30 |      1212.23 |      1220.70 |                  5.00 |                    5.00 |     91 |     3.2924 |
|        1 |          0 |          1212.90 |      1212.23 |      1212.90 |                  5.00 |                    5.00 |     92 |     3.3473 |
|        1 |          0 |          1189.80 |      1189.80 |      1189.80 |                  5.00 |                    5.00 |     99 |     3.4863 |
|        1 |          1 |          1189.80 |      1189.80 |      1215.30 |                  5.00 |                    5.00 |    101 |     3.5346 |
|        1 |          2 |          1189.80 |      1189.80 |      1271.70 |                  5.00 |                    5.00 |    105 |     3.5989 |
|        1 |          3 |          1189.80 |      1189.80 |      1271.70 |                  5.00 |                    5.00 |    105 |     3.6555 |
|        1 |          4 |          1189.80 |      1189.80 |      1250.80 |                  5.00 |                    5.00 |    108 |     3.7155 |
|        1 |          5 |          1189.80 |      1189.80 |      1227.70 |                  5.00 |                    5.00 |    116 |     3.8054 |
|        1 |          6 |          1189.80 |      1189.80 |      1216.10 |                  5.00 |                    5.00 |    119 |     3.8623 |
|        1 |          7 |          1189.80 |      1189.80 |      1216.10 |                  5.00 |                    5.00 |    119 |     3.9234 |
|        1 |          8 |          1189.80 |      1189.80 |      1213.30 |                  5.00 |                    5.00 |    121 |     3.9886 |
|        1 |          9 |          1189.80 |      1189.80 |      1216.10 |                  5.00 |                    5.00 |    121 |     4.0349 |
|        1 |         10 |          1189.80 |      1189.80 |      1227.50 |                  5.00 |                    5.00 |    126 |     4.1103 |
|        1 |         11 |          1189.80 |      1189.80 |      1227.50 |                  5.00 |                    5.47 |    126 |     4.1612 |
|        1 |         12 |          1189.80 |      1189.80 |      1229.90 |                  5.00 |                    5.00 |    128 |     4.2095 |
|        1 |         13 |          1189.80 |      1189.80 |      1221.90 |                  5.00 |                    5.00 |    133 |     4.3292 |
|        1 |         14 |          1189.80 |      1189.80 |      1229.60 |                  5.00 |                    5.00 |    135 |     4.3900 |
|        1 |         15 |          1189.80 |      1189.80 |      1229.60 |                  5.00 |                    5.00 |    135 |     4.4275 |
