Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC106_100_020.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1565.60 |      1564.80 |      1565.60 |                 15.58 |                   17.56 |     18 |     0.1987 |
|        1 |          0 |          1552.60 |      1552.60 |      1552.60 |                  5.58 |                    5.81 |     28 |     0.7402 |
|        1 |          1 |          1552.60 |      1495.91 |      1495.91 |                 11.88 |                    8.82 |     36 |     0.8375 |
|        1 |          2 |          1552.60 |      1495.91 |      1513.12 |                 23.59 |                   17.52 |     36 |     0.9041 |
|        1 |          0 |          1528.00 |      1495.91 |      1528.00 |                 13.00 |                    9.28 |     42 |     1.0206 |
|        1 |          1 |          1528.00 |      1495.91 |      1528.00 |                  7.19 |                    5.13 |     42 |     1.0816 |
|        1 |          2 |          1528.00 |      1495.91 |      1502.32 |                 12.30 |                    8.60 |     42 |     1.1351 |
|        1 |          3 |          1528.00 |      1495.91 |      1511.96 |                 11.21 |                    8.00 |     46 |     1.1931 |
|        1 |          4 |          1528.00 |      1486.46 |      1486.46 |                 20.09 |                   11.27 |     50 |     1.3067 |
|        1 |          5 |          1528.00 |      1486.46 |      1498.08 |                 33.02 |                   18.53 |     53 |     1.3631 |
|        1 |          0 |          1499.10 |      1486.46 |      1499.10 |                 16.50 |                   10.86 |     54 |     1.4403 |
|        1 |          1 |          1499.10 |      1486.46 |      1503.10 |                 10.49 |                    6.77 |     58 |     1.4975 |
|        1 |          2 |          1499.10 |      1486.46 |      1511.20 |                  7.59 |                    5.35 |     61 |     1.5761 |
|        1 |          3 |          1499.10 |      1486.46 |      1549.63 |                 16.32 |                    5.00 |     64 |     1.6483 |
|        1 |          4 |          1499.10 |      1486.46 |      1546.10 |                  9.10 |                    5.00 |     68 |     1.7250 |
|        1 |          5 |          1499.10 |      1486.46 |      1540.30 |                  5.74 |                    5.00 |     75 |     1.8934 |
|        1 |          6 |          1499.10 |      1486.46 |      1518.78 |                  5.56 |                    5.91 |     78 |     1.9930 |
|        1 |          7 |          1499.10 |      1486.46 |      1516.65 |                  8.60 |                    5.00 |     81 |     2.0727 |
|        1 |          8 |          1499.10 |      1486.46 |      1507.60 |                  6.26 |                    5.36 |     85 |     2.2068 |
|        1 |          9 |          1499.10 |      1486.46 |      1494.26 |                  5.25 |                    5.00 |     92 |     2.3170 |
|        1 |         10 |          1499.10 |      1486.46 |      1492.47 |                  5.20 |                    5.00 |     92 |     2.3927 |
|        1 |         11 |          1499.10 |      1486.46 |      1495.12 |                 11.08 |                    5.00 |     95 |     2.4626 |
|        1 |         12 |          1499.10 |      1486.46 |      1501.14 |                  9.41 |                    5.69 |    100 |     2.5368 |
|        1 |         13 |          1499.10 |      1482.71 |      1482.71 |                 27.82 |                    5.00 |    102 |     2.6366 |
|        1 |         14 |          1499.10 |      1482.71 |      1500.00 |                 23.86 |                    5.00 |    102 |     2.7028 |
|        1 |         15 |          1499.10 |      1482.71 |      1495.33 |                 14.00 |                    5.00 |    103 |     2.7728 |
|        1 |          0 |          1494.30 |      1482.71 |      1494.30 |                  9.44 |                    6.16 |    105 |     2.8482 |
|        1 |          1 |          1494.30 |      1482.71 |      1494.30 |                  9.13 |                    6.94 |    105 |     2.9291 |
|        1 |          2 |          1494.30 |      1481.52 |      1481.52 |                 12.24 |                    8.13 |    107 |     3.0573 |
|        1 |          3 |          1494.30 |      1481.52 |      1519.28 |                 24.56 |                    6.50 |    113 |     3.1306 |
|        1 |          4 |          1494.30 |      1481.52 |      1533.60 |                 13.98 |                    5.00 |    117 |     3.2053 |
|        1 |          5 |          1494.30 |      1481.52 |      1534.20 |                  7.72 |                    5.00 |    117 |     3.2774 |
|        1 |          6 |          1494.30 |      1481.52 |      1534.20 |                  8.34 |                    5.00 |    117 |     3.3374 |
|        1 |          7 |          1494.30 |      1481.52 |      1602.20 |                  5.00 |                    5.00 |    122 |     3.3989 |
|        1 |          8 |          1494.30 |      1481.52 |      1602.20 |                  6.74 |                    7.44 |    122 |     3.4574 |
|        1 |          9 |          1494.30 |      1481.52 |      1534.45 |                  9.43 |                    7.08 |    129 |     3.6407 |
|        1 |         10 |          1494.30 |      1481.52 |      1538.19 |                  7.46 |                    8.71 |    130 |     3.7066 |
|        1 |         11 |          1494.30 |      1481.52 |      1516.80 |                  8.26 |                    5.00 |    140 |     3.8855 |
|        1 |         12 |          1494.30 |      1481.52 |      1515.40 |                  5.86 |                    5.00 |    141 |     3.9716 |
|        1 |         13 |          1494.30 |      1481.52 |      1499.39 |                  9.14 |                    5.00 |    145 |     4.0537 |
|        1 |         14 |          1494.30 |      1481.52 |      1514.78 |                  7.76 |                    5.00 |    145 |     4.1328 |
|        1 |         15 |          1494.30 |      1481.52 |      1513.52 |                 13.69 |                    5.00 |    145 |     4.1956 |
|        1 |         16 |          1494.30 |      1481.52 |      1528.53 |                 26.93 |                    6.46 |    149 |     4.2596 |
