Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R206_100_015.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |           999.90 |       999.90 |       999.90 |                  5.00 |                    5.52 |     13 |     0.2643 |
|        1 |          0 |           979.00 |       979.00 |       979.00 |                  5.00 |                    5.00 |     17 |     0.8392 |
|        1 |          1 |           979.00 |       979.00 |       979.00 |                  5.00 |                    5.00 |     17 |     0.8871 |
|        1 |          2 |           979.00 |       979.00 |       979.00 |                  5.00 |                    5.00 |     17 |     0.9239 |
|        1 |          0 |           975.90 |       975.90 |       975.90 |                  5.00 |                    5.00 |     22 |     1.0330 |
|        1 |          0 |           975.20 |       975.20 |       975.20 |                  5.00 |                    5.00 |     24 |     1.0963 |
|        1 |          1 |           975.20 |       975.20 |       975.20 |                  5.00 |                    5.00 |     24 |     1.1391 |
|        1 |          2 |           975.20 |       975.20 |       979.80 |                  5.00 |                    5.00 |     27 |     1.2032 |
|        1 |          3 |           975.20 |       975.20 |       979.10 |                  5.00 |                    5.00 |     29 |     1.2724 |
|        1 |          4 |           975.20 |       975.20 |       979.80 |                  5.00 |                    5.00 |     29 |     1.3322 |
|        1 |          5 |           975.20 |       975.20 |       979.80 |                  5.00 |                    5.00 |     29 |     1.4000 |
|        1 |          6 |           975.20 |       975.20 |       979.70 |                  5.00 |                    5.00 |     31 |     1.4546 |
|        1 |          7 |           975.20 |       975.20 |       979.10 |                  5.00 |                    5.00 |     31 |     1.5397 |
|        1 |          8 |           975.20 |       975.20 |       979.10 |                  5.00 |                    5.00 |     31 |     1.5907 |
|        1 |          9 |           975.20 |       975.20 |       979.10 |                  5.00 |                    5.00 |     31 |     1.6292 |
|        1 |         10 |           975.20 |       975.20 |       983.40 |                  5.00 |                    5.00 |     36 |     1.7174 |
|        1 |         11 |           975.20 |       975.20 |       983.40 |                  5.00 |                    5.00 |     36 |     1.7652 |
|        1 |         12 |           975.20 |       975.20 |       983.40 |                  5.00 |                    5.00 |     38 |     1.8160 |
|        1 |         13 |           975.20 |       975.20 |       983.40 |                  5.00 |                    5.00 |     38 |     1.8679 |
|        1 |         14 |           975.20 |       975.20 |      1003.60 |                  5.00 |                    5.00 |     40 |     1.9198 |
|        1 |         15 |           975.20 |       975.20 |      1003.60 |                  5.00 |                    5.00 |     40 |     1.9645 |
|        1 |         16 |           975.20 |       975.20 |      1003.60 |                  5.00 |                    5.00 |     40 |     2.0165 |
|        1 |         17 |           975.20 |       975.20 |       976.90 |                  5.00 |                    5.00 |     48 |     2.1353 |
|        1 |          0 |           967.30 |       967.30 |       967.30 |                  5.00 |                    5.00 |     54 |     2.2196 |
|        1 |          0 |           939.10 |       939.10 |       939.10 |                  5.00 |                    6.60 |     62 |     2.3494 |
|        1 |          1 |           939.10 |       939.10 |       939.10 |                  5.00 |                    5.00 |     62 |     2.3989 |
|        1 |          2 |           939.10 |       939.10 |       939.10 |                  5.00 |                    5.00 |     62 |     2.4506 |
|        1 |          3 |           939.10 |       939.10 |       939.10 |                  5.00 |                    5.00 |     62 |     2.5001 |
|        1 |          4 |           939.10 |       939.10 |       939.10 |                  5.00 |                    5.00 |     62 |     2.5524 |
|        1 |          5 |           939.10 |       939.10 |       939.10 |                  5.00 |                    5.00 |     62 |     2.5880 |
|        1 |          6 |           939.10 |       939.10 |       939.10 |                  5.00 |                    5.00 |     62 |     2.6377 |
|        1 |          0 |           938.80 |       938.80 |       938.80 |                  5.00 |                    5.00 |     63 |     2.7083 |
|        1 |          1 |           938.80 |       938.80 |       950.60 |                  5.00 |                    5.00 |     68 |     2.7583 |
|        1 |          0 |           936.20 |       936.20 |       936.20 |                  5.00 |                    5.00 |     70 |     2.8650 |
|        1 |          1 |           936.20 |       936.20 |       960.10 |                  5.00 |                    5.00 |     73 |     2.9654 |
|        1 |          2 |           936.20 |       936.20 |       960.10 |                  5.00 |                    5.00 |     73 |     2.9970 |
|        1 |          3 |           936.20 |       936.20 |       960.10 |                  5.00 |                    5.00 |     73 |     3.0519 |
|        1 |          0 |           931.80 |       931.80 |       931.80 |                  5.00 |                    5.00 |     75 |     3.1326 |
|        1 |          1 |           931.80 |       931.80 |       942.20 |                  5.00 |                    5.00 |     81 |     3.2065 |
|        1 |          2 |           931.80 |       931.80 |       942.20 |                  5.00 |                    5.00 |     81 |     3.2610 |
|        1 |          3 |           931.80 |       931.80 |       936.20 |                  5.00 |                    5.00 |     84 |     3.3238 |
|        1 |          4 |           931.80 |       931.80 |       934.90 |                  5.00 |                    5.00 |     86 |     3.4182 |
|        1 |          5 |           931.80 |       931.80 |       934.90 |                  5.00 |                    5.00 |     86 |     3.4711 |
|        1 |          6 |           931.80 |       931.80 |       934.90 |                  5.00 |                    5.00 |     86 |     3.5227 |
|        1 |          7 |           931.80 |       931.80 |       934.90 |                  5.00 |                    5.00 |     86 |     3.5772 |
|        1 |          8 |           931.80 |       931.80 |       934.20 |                  5.00 |                    5.00 |     88 |     3.6394 |
|        1 |          9 |           931.80 |       931.80 |       934.20 |                  5.00 |                    5.00 |     88 |     3.6803 |
|        1 |         10 |           931.80 |       931.80 |       934.20 |                  5.00 |                    5.00 |     88 |     3.7296 |
|        1 |         11 |           931.80 |       931.80 |       934.60 |                  5.00 |                    5.00 |     90 |     3.7894 |
|        1 |         12 |           931.80 |       931.80 |       935.60 |                  5.00 |                    5.00 |     92 |     3.8342 |
|        1 |         13 |           931.80 |       931.80 |       935.60 |                  5.00 |                    5.00 |     92 |     3.8759 |
|        1 |         14 |           931.80 |       931.80 |       935.60 |                  5.00 |                    5.00 |     92 |     3.9133 |
|        1 |         15 |           931.80 |       931.80 |       935.20 |                  5.00 |                    5.00 |     94 |     3.9942 |
|        1 |         16 |           931.80 |       931.80 |       935.20 |                  5.00 |                    5.00 |     94 |     4.0370 |
|        1 |         17 |           931.80 |       931.80 |       934.90 |                  5.00 |                    5.00 |     97 |     4.1140 |
|        1 |         18 |           931.80 |       931.80 |       934.90 |                  5.00 |                    5.00 |     97 |     4.1533 |
|        1 |         19 |           931.80 |       931.80 |       934.90 |                  5.00 |                    5.00 |     97 |     4.1950 |
|        1 |         20 |           931.80 |       931.80 |       936.70 |                  5.00 |                    5.00 |     98 |     4.2568 |
|        1 |         21 |           931.80 |       931.80 |       940.70 |                  5.00 |                    5.00 |    101 |     4.3246 |
|        1 |         22 |           931.80 |       931.80 |       940.70 |                  5.00 |                    5.00 |    101 |     4.3747 |
|        1 |         23 |           931.80 |       931.80 |       950.50 |                  5.00 |                    5.00 |    103 |     4.4219 |
|        1 |         24 |           931.80 |       931.80 |       950.50 |                  5.00 |                    5.00 |    103 |     4.4622 |
|        1 |         25 |           931.80 |       931.80 |       949.80 |                  5.00 |                    5.00 |    105 |     4.5066 |
|        1 |         26 |           931.80 |       931.80 |       949.80 |                  5.00 |                    5.00 |    105 |     4.5517 |
|        1 |         27 |           931.80 |       931.80 |       949.80 |                  5.00 |                    5.00 |    105 |     4.6148 |
|        1 |         28 |           931.80 |       931.80 |       945.70 |                  5.00 |                    5.00 |    108 |     4.6950 |
|        1 |         29 |           931.80 |       931.80 |       945.70 |                  5.00 |                    5.00 |    108 |     4.7500 |
|        1 |         30 |           931.80 |       931.80 |       938.60 |                  5.00 |                    5.00 |    111 |     4.8258 |
|        1 |         31 |           931.80 |       931.80 |       938.50 |                  5.00 |                    8.64 |    111 |     4.8823 |
|        1 |         32 |           931.80 |       931.80 |       971.90 |                  5.00 |                    5.00 |    115 |     5.0444 |
|        1 |         33 |           931.80 |       931.80 |       971.90 |                  5.00 |                    5.00 |    115 |     5.0859 |
|        1 |         34 |           931.80 |       931.80 |       971.90 |                  5.00 |                    5.00 |    115 |     5.1342 |
|        1 |         35 |           931.80 |       931.80 |       971.90 |                  5.00 |                    5.00 |    115 |     5.1931 |
|        1 |         36 |           931.80 |       931.80 |       973.20 |                  5.00 |                    5.00 |    119 |     5.2559 |
|        1 |         37 |           931.80 |       931.80 |       948.40 |                  5.00 |                    5.00 |    125 |     5.3540 |
|        1 |         38 |           931.80 |       931.80 |       948.10 |                  5.00 |                    5.00 |    128 |     5.3954 |
|        1 |         39 |           931.80 |       931.80 |       948.10 |                  5.00 |                    5.00 |    128 |     5.4382 |
|        1 |         40 |           931.80 |       931.80 |       936.10 |                  5.00 |                    5.00 |    132 |     5.5318 |
|        1 |         41 |           931.80 |       931.80 |       936.10 |                  5.00 |                    5.00 |    134 |     5.6790 |
|        1 |         42 |           931.80 |       931.80 |       933.50 |                  5.00 |                    5.00 |    134 |     5.7694 |
|        1 |         43 |           931.80 |       931.80 |       933.50 |                  5.00 |                    5.00 |    134 |     5.8252 |
|        1 |         44 |           931.80 |       931.80 |       933.30 |                  5.00 |                    5.00 |    136 |     5.8769 |
|        1 |         45 |           931.80 |       931.80 |       933.30 |                  5.00 |                    5.00 |    136 |     5.9319 |
|        1 |         46 |           931.80 |       931.80 |       936.50 |                  5.00 |                    5.00 |    137 |     5.9757 |
|        1 |         47 |           931.80 |       931.80 |       933.30 |                  5.00 |                    5.00 |    137 |     6.0275 |
|        1 |         48 |           931.80 |       931.80 |       932.60 |                  5.00 |                    5.00 |    137 |     6.0983 |
|        1 |          0 |           915.30 |       915.30 |       915.30 |                  5.00 |                    5.00 |    139 |     6.1805 |
|        1 |          1 |           915.30 |       915.30 |       915.30 |                  5.00 |                    5.00 |    139 |     6.2121 |
|        1 |          2 |           915.30 |       915.30 |       915.30 |                  5.00 |                    5.00 |    139 |     6.2767 |
|        1 |          3 |           915.30 |       915.30 |       915.30 |                  5.00 |                    5.00 |    139 |     6.3192 |
|        1 |          4 |           915.30 |       915.30 |       924.40 |                  5.00 |                    5.00 |    142 |     6.3742 |
|        1 |          5 |           915.30 |       915.30 |       925.40 |                  5.00 |                    5.00 |    144 |     6.4245 |
|        1 |          6 |           915.30 |       915.30 |       915.30 |                  5.00 |                    5.00 |    145 |     6.5016 |
|        1 |          7 |           915.30 |       915.30 |       915.30 |                  5.00 |                    5.00 |    145 |     6.5495 |
