Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R106_100_015.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1352.70 |      1352.70 |      1352.70 |                  5.20 |                    5.00 |     30 |     0.3452 |
|        1 |          1 |          1352.70 |      1329.65 |      1329.65 |                  5.00 |                    5.00 |     38 |     0.9545 |
|        1 |          2 |          1352.70 |      1327.59 |      1327.59 |                  5.00 |                    5.00 |     40 |     1.0268 |
|        1 |          3 |          1352.70 |      1317.26 |      1317.26 |                  5.52 |                   14.50 |     42 |     1.1322 |
|        1 |          4 |          1352.70 |      1317.26 |      1318.68 |                  5.00 |                   27.95 |     44 |     1.2082 |
|        1 |          0 |          1337.40 |      1317.26 |      1337.40 |                  5.00 |                   19.22 |     48 |     1.2979 |
|        1 |          0 |          1334.90 |      1317.26 |      1334.90 |                  5.00 |                    8.60 |     54 |     1.3808 |
|        1 |          0 |          1334.70 |      1317.26 |      1334.70 |                  5.00 |                    5.00 |     56 |     1.4521 |
|        1 |          1 |          1334.70 |      1317.26 |      1370.20 |                  6.28 |                    5.86 |     59 |     1.5375 |
|        1 |          2 |          1334.70 |      1317.26 |      1369.30 |                  5.00 |                    5.00 |     64 |     1.6166 |
|        1 |          3 |          1334.70 |      1317.26 |      1343.49 |                 11.53 |                    6.67 |     69 |     1.8488 |
|        1 |          4 |          1334.70 |      1317.26 |      1349.08 |                  7.26 |                    5.00 |     69 |     1.9095 |
|        1 |          5 |          1334.70 |      1317.26 |      1346.20 |                  5.00 |                    5.00 |     72 |     2.0104 |
|        1 |          6 |          1334.70 |      1317.26 |      1346.60 |                  8.39 |                    5.00 |     77 |     2.1383 |
|        1 |          7 |          1334.70 |      1317.26 |      1342.64 |                 15.70 |                    5.00 |     82 |     2.1999 |
|        1 |          8 |          1334.70 |      1317.26 |      1362.82 |                 31.20 |                    5.00 |     83 |     2.2673 |
|        1 |          9 |          1334.70 |      1317.26 |      1342.80 |                 13.33 |                    5.00 |     88 |     2.4564 |
|        1 |         10 |          1334.70 |      1317.26 |      1358.90 |                  5.00 |                    5.00 |     94 |     2.5766 |
|        1 |         11 |          1334.70 |      1317.26 |      1358.90 |                  6.74 |                    5.00 |     94 |     2.6379 |
