Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R111_100_015.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1172.50 |      1172.50 |      1172.50 |                  5.00 |                    8.93 |     18 |     0.2919 |
|        1 |          0 |          1127.10 |      1127.10 |      1127.10 |                  5.00 |                    5.00 |     31 |     0.9335 |
|        1 |          1 |          1127.10 |      1127.10 |      1130.27 |                  5.00 |                    9.74 |     37 |     0.9921 |
|        1 |          2 |          1127.10 |      1127.10 |      1137.01 |                  5.00 |                    9.05 |     41 |     1.0572 |
|        1 |          3 |          1127.10 |      1124.39 |      1124.39 |                  5.00 |                    6.75 |     46 |     1.1186 |
|        1 |          4 |          1127.10 |      1124.39 |      1156.60 |                  5.00 |                    5.00 |     56 |     1.2050 |
|        1 |          5 |          1127.10 |      1124.39 |      1135.96 |                  5.00 |                   10.01 |     64 |     1.3317 |
|        1 |          6 |          1127.10 |      1124.39 |      1136.21 |                  6.04 |                   18.19 |     64 |     1.3866 |
|        1 |          7 |          1127.10 |      1123.06 |      1123.06 |                  5.00 |                   29.53 |     68 |     1.4899 |
|        1 |          8 |          1127.10 |      1123.06 |      1127.01 |                  7.52 |                   12.68 |     70 |     1.5843 |
|        1 |          9 |          1127.10 |      1116.24 |      1116.24 |                  5.00 |                   24.65 |     71 |     1.6665 |
|        1 |         10 |          1127.10 |      1116.24 |      1120.42 |                  5.00 |                   26.37 |     73 |     1.7187 |
|        1 |         11 |          1127.10 |      1116.24 |      1120.44 |                  5.00 |                   27.36 |     73 |     1.7715 |
|        1 |         12 |          1127.10 |      1116.24 |      1120.65 |                  5.00 |                   44.96 |     73 |     1.8326 |
|        1 |          0 |          1121.20 |      1116.24 |      1121.20 |                  5.00 |                   15.32 |     76 |     1.9531 |
|        1 |          1 |          1121.20 |      1116.24 |      1121.20 |                  5.41 |                    8.46 |     76 |     2.0214 |
|        1 |          2 |          1121.20 |      1116.24 |      1121.20 |                  5.00 |                    5.00 |     76 |     2.0932 |
|        1 |          3 |          1121.20 |      1116.24 |      1121.20 |                  5.00 |                    5.00 |     76 |     2.1666 |
|        1 |          4 |          1121.20 |      1116.24 |      1121.20 |                  5.00 |                    7.08 |     76 |     2.2310 |
|        1 |          5 |          1121.20 |      1116.24 |      1128.80 |                  5.00 |                    5.00 |     79 |     2.2941 |
|        1 |          6 |          1121.20 |      1116.24 |      1126.30 |                  5.00 |                    5.00 |     85 |     2.4035 |
|        1 |          7 |          1121.20 |      1116.24 |      1130.22 |                  5.09 |                    9.17 |     89 |     2.5223 |
|        1 |          8 |          1121.20 |      1116.24 |      1159.21 |                  5.00 |                    5.00 |     93 |     2.6189 |
