Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC103_100_010.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1416.10 |      1416.10 |      1416.10 |                  9.70 |                    8.60 |     19 |     0.2406 |
|        1 |          1 |          1416.10 |      1416.10 |      1416.10 |                  5.00 |                    6.61 |     19 |     0.6920 |
|        1 |          0 |          1404.40 |      1404.40 |      1404.40 |                  5.00 |                    5.00 |     24 |     0.7996 |
|        1 |          1 |          1404.40 |      1404.40 |      1404.40 |                  5.00 |                    5.00 |     24 |     0.8495 |
|        1 |          2 |          1404.40 |      1404.40 |      1410.30 |                  5.00 |                    5.00 |     26 |     0.9048 |
|        1 |          0 |          1356.20 |      1356.20 |      1356.20 |                  5.00 |                    5.00 |     33 |     1.1282 |
|        1 |          1 |          1356.20 |      1356.20 |      1366.10 |                  6.02 |                    5.00 |     34 |     1.2016 |
|        1 |          2 |          1356.20 |      1356.20 |      1356.20 |                  5.24 |                    5.00 |     36 |     1.2739 |
|        1 |          3 |          1356.20 |      1356.20 |      1363.59 |                  7.26 |                    5.00 |     38 |     1.3459 |
|        1 |          4 |          1356.20 |      1356.20 |      1366.42 |                  7.30 |                    5.00 |     39 |     1.4162 |
|        1 |          5 |          1356.20 |      1356.20 |      1363.80 |                  5.00 |                    5.00 |     42 |     1.5154 |
|        1 |          6 |          1356.20 |      1356.20 |      1363.80 |                  5.00 |                    5.00 |     42 |     1.5747 |
|        1 |          7 |          1356.20 |      1356.20 |      1366.40 |                  5.00 |                    5.00 |     45 |     1.6559 |
|        1 |          8 |          1356.20 |      1356.20 |      1378.00 |                  5.00 |                    5.00 |     48 |     1.7512 |
|        1 |          9 |          1356.20 |      1356.20 |      1378.00 |                  5.00 |                    5.00 |     48 |     1.8080 |
|        1 |         10 |          1356.20 |      1356.20 |      1382.80 |                  5.00 |                    5.00 |     52 |     1.8660 |
