Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC204_100_010.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |           832.20 |       832.20 |       832.20 |                  5.00 |                    5.00 |     10 |     0.2681 |
|        1 |          1 |           832.20 |       832.20 |       832.20 |                  5.00 |                    5.00 |     10 |     0.7404 |
|        1 |          2 |           832.20 |       832.20 |       832.20 |                  5.00 |                    5.00 |     10 |     0.7950 |
|        1 |          3 |           832.20 |       832.20 |       832.20 |                  5.00 |                    5.00 |     10 |     0.8423 |
|        1 |          0 |           830.00 |       830.00 |       830.00 |                  5.00 |                    5.00 |     12 |     0.9200 |
|        1 |          0 |           824.50 |       824.50 |       824.50 |                  5.00 |                    5.00 |     13 |     0.9950 |
|        1 |          1 |           824.50 |       824.50 |       824.50 |                  5.00 |                    5.00 |     13 |     1.0590 |
|        1 |          2 |           824.50 |       824.50 |       824.50 |                  5.00 |                    5.00 |     13 |     1.0958 |
|        1 |          0 |           815.60 |       815.60 |       815.60 |                  5.00 |                    5.00 |     17 |     1.1769 |
|        1 |          1 |           815.60 |       815.60 |       815.60 |                  5.00 |                    5.00 |     17 |     1.2109 |
|        1 |          0 |           811.10 |       811.10 |       811.10 |                  5.00 |                    5.00 |     21 |     1.2996 |
|        1 |          1 |           811.10 |       811.10 |       811.10 |                  5.00 |                    5.00 |     21 |     1.3332 |
|        1 |          2 |           811.10 |       811.10 |       811.10 |                  5.00 |                    5.00 |     21 |     1.3827 |
|        1 |          3 |           811.10 |       811.10 |       811.10 |                  5.00 |                    5.00 |     21 |     1.4320 |
|        1 |          4 |           811.10 |       811.10 |       811.10 |                  5.00 |                    5.00 |     21 |     1.4798 |
|        1 |          5 |           811.10 |       811.10 |       811.10 |                  5.00 |                    5.00 |     21 |     1.5300 |
|        1 |          6 |           811.10 |       811.10 |       812.50 |                  5.00 |                    5.00 |     23 |     1.5774 |
|        1 |          7 |           811.10 |       811.10 |       812.50 |                  5.00 |                    5.00 |     23 |     1.6245 |
|        1 |          8 |           811.10 |       811.10 |       812.90 |                  5.00 |                    5.00 |     25 |     1.6650 |
|        1 |          0 |           811.00 |       811.00 |       811.00 |                  5.00 |                    5.00 |     27 |     1.7158 |
|        1 |          1 |           811.00 |       811.00 |       811.00 |                  5.00 |                    5.00 |     27 |     1.7536 |
|        1 |          2 |           811.00 |       811.00 |       811.00 |                  5.00 |                    5.00 |     27 |     1.7962 |
|        1 |          3 |           811.00 |       811.00 |       812.50 |                  5.00 |                    5.00 |     27 |     1.8570 |
|        1 |          4 |           811.00 |       811.00 |       812.50 |                  5.00 |                    5.00 |     27 |     1.9053 |
|        1 |          5 |           811.00 |       811.00 |       816.90 |                  5.00 |                    5.00 |     29 |     2.0211 |
|        1 |          6 |           811.00 |       811.00 |       816.90 |                  5.00 |                    5.00 |     29 |     2.0723 |
|        1 |          7 |           811.00 |       811.00 |       816.90 |                  5.00 |                    5.00 |     29 |     2.0940 |
|        1 |          8 |           811.00 |       811.00 |       816.90 |                  5.00 |                    5.00 |     29 |     2.1409 |
