Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R211_100_015.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |           851.60 |       851.60 |       851.60 |                  5.00 |                    5.00 |     17 |     0.2750 |
|        1 |          0 |           847.50 |       847.50 |       847.50 |                  5.00 |                    5.00 |     20 |     0.7722 |
|        1 |          1 |           847.50 |       847.50 |       847.50 |                  5.00 |                    5.00 |     20 |     0.8162 |
|        1 |          2 |           847.50 |       847.50 |       847.60 |                  5.00 |                    5.00 |     23 |     0.8652 |
|        1 |          3 |           847.50 |       805.75 |       805.75 |                  5.00 |                    6.94 |     26 |     0.9310 |
|        1 |          0 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     0.9753 |
|        1 |          1 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     1.0158 |
|        1 |          2 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     1.0604 |
|        1 |          3 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     1.1126 |
|        1 |          4 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     1.1817 |
|        1 |          5 |           833.70 |       805.75 |       833.70 |                  5.00 |                    5.00 |     30 |     1.2157 |
|        1 |          6 |           833.70 |       805.75 |       872.20 |                  5.00 |                    5.00 |     33 |     1.2610 |
|        1 |          7 |           833.70 |       805.75 |       834.00 |                  5.00 |                    5.00 |     35 |     1.3167 |
|        1 |          0 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     38 |     1.4133 |
|        1 |          1 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     38 |     1.4656 |
|        1 |          2 |           795.80 |       795.80 |       834.60 |                  5.00 |                    5.00 |     39 |     1.5133 |
|        1 |          3 |           795.80 |       795.80 |       834.60 |                  5.00 |                    5.00 |     39 |     1.5679 |
|        1 |          4 |           795.80 |       795.80 |       834.60 |                  5.00 |                    5.00 |     39 |     1.6232 |
|        1 |          5 |           795.80 |       795.80 |       799.90 |                  5.00 |                    5.00 |     39 |     1.6726 |
|        1 |          6 |           795.80 |       795.80 |       799.90 |                  5.00 |                    5.00 |     39 |     1.7235 |
|        1 |          7 |           795.80 |       795.80 |       799.90 |                  5.00 |                    5.00 |     39 |     1.7495 |
|        1 |          8 |           795.80 |       795.80 |       811.80 |                  5.00 |                    5.00 |     43 |     1.8889 |
|        1 |          9 |           795.80 |       795.80 |       811.80 |                  5.00 |                    5.00 |     43 |     1.9294 |
|        1 |         10 |           795.80 |       795.80 |       810.70 |                  5.00 |                    5.00 |     43 |     1.9984 |
|        1 |         11 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     44 |     2.0895 |
|        1 |         12 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     44 |     2.1473 |
|        1 |         13 |           795.80 |       795.80 |       795.80 |                  5.00 |                    5.00 |     44 |     2.1958 |
|        1 |         14 |           795.80 |       795.80 |       834.60 |                  5.00 |                    5.00 |     46 |     2.2371 |
|        1 |         15 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.3201 |
|        1 |         16 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.3682 |
|        1 |         17 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.4436 |
|        1 |         18 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.5103 |
|        1 |         19 |           795.80 |       795.80 |       839.00 |                  5.00 |                    5.00 |     48 |     2.5568 |
|        1 |          0 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.6655 |
|        1 |          1 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.7038 |
|        1 |          2 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.7476 |
|        1 |          3 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.7940 |
|        1 |          4 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.8382 |
|        1 |          5 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.8865 |
|        1 |          6 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.9429 |
|        1 |          7 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     50 |     2.9778 |
|        1 |          8 |           793.10 |       793.10 |       798.30 |                  5.00 |                    5.00 |     51 |     3.0473 |
|        1 |          9 |           793.10 |       793.10 |       798.30 |                  5.00 |                    5.00 |     51 |     3.1024 |
|        1 |         10 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     51 |     3.1992 |
|        1 |         11 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     51 |     3.2429 |
|        1 |         12 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     51 |     3.2861 |
|        1 |         13 |           793.10 |       793.10 |       793.10 |                  5.00 |                    5.00 |     51 |     3.3424 |
