Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R209_100_010.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |           953.00 |       953.00 |       956.80 |                  9.81 |                   20.56 |     16 |     0.2021 |
|        1 |          2 |           953.00 |       953.00 |       956.80 |                  5.00 |                    9.39 |     16 |     0.6504 |
|        1 |          0 |           940.90 |       940.90 |       940.90 |                  5.00 |                    5.00 |     21 |     0.7012 |
|        1 |          1 |           940.90 |       940.90 |       942.30 |                  5.00 |                    5.00 |     23 |     0.7716 |
|        1 |          0 |           935.60 |       935.60 |       935.60 |                  5.00 |                    5.00 |     28 |     0.8655 |
|        1 |          0 |           934.20 |       934.20 |       934.20 |                  5.00 |                    5.00 |     30 |     0.9418 |
|        1 |          1 |           934.20 |       934.20 |       934.20 |                  5.00 |                    5.00 |     30 |     0.9791 |
|        1 |          2 |           934.20 |       934.20 |       934.20 |                  5.00 |                    5.00 |     30 |     1.0232 |
|        1 |          3 |           934.20 |       934.20 |       954.40 |                  5.00 |                    5.00 |     33 |     1.0651 |
|        1 |          4 |           934.20 |       934.20 |       947.90 |                  5.00 |                    5.00 |     37 |     1.1320 |
|        1 |          0 |           919.10 |       919.10 |       919.10 |                  5.00 |                    5.00 |     42 |     1.2339 |
|        1 |          1 |           919.10 |       919.10 |       919.10 |                  5.00 |                    5.00 |     42 |     1.3083 |
|        1 |          2 |           919.10 |       919.10 |       931.80 |                  5.00 |                    5.00 |     46 |     1.3717 |
|        1 |          3 |           919.10 |       919.10 |       948.30 |                  5.00 |                    5.00 |     52 |     1.4478 |
|        1 |          4 |           919.10 |       919.10 |       948.30 |                  5.00 |                    5.00 |     52 |     1.4898 |
|        1 |          5 |           919.10 |       919.10 |       932.70 |                  5.00 |                    5.41 |     58 |     1.5882 |
|        1 |          6 |           919.10 |       919.10 |       958.30 |                  5.00 |                    5.00 |     64 |     1.6771 |
|        1 |          7 |           919.10 |       919.10 |       956.50 |                  5.00 |                    5.00 |     68 |     1.7425 |
|        1 |          8 |           919.10 |       919.10 |       941.60 |                  5.00 |                    5.31 |     71 |     1.8577 |
|        1 |          9 |           919.10 |       919.10 |       931.40 |                  5.00 |                    5.00 |     74 |     1.9464 |
|        1 |         10 |           919.10 |       919.10 |       928.23 |                  5.00 |                    5.61 |     80 |     2.0259 |
|        1 |         11 |           919.10 |       919.10 |       927.82 |                  5.00 |                    5.00 |     80 |     2.0865 |
|        1 |         12 |           919.10 |       908.39 |       908.39 |                  5.00 |                   10.76 |     80 |     2.1476 |
|        1 |         13 |           919.10 |       890.10 |       890.10 |                  5.00 |                   25.31 |     80 |     2.2152 |
