Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC103_100_005.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1411.30 |      1411.30 |      1411.30 |                  7.18 |                    7.47 |     23 |     0.2392 |
|        1 |          0 |          1376.00 |      1376.00 |      1376.00 |                  5.00 |                    5.00 |     33 |     0.7424 |
|        1 |          0 |          1371.30 |      1371.30 |      1371.30 |                  5.00 |                    5.00 |     39 |     0.8427 |
|        1 |          1 |          1371.30 |      1337.13 |      1337.13 |                  7.66 |                   10.44 |     51 |     1.0715 |
|        1 |          0 |          1356.40 |      1337.13 |      1356.40 |                  5.00 |                    5.00 |     55 |     1.1491 |
|        1 |          1 |          1356.40 |      1337.13 |      1360.30 |                  5.00 |                    5.00 |     61 |     1.2245 |
|        1 |          2 |          1356.40 |      1337.13 |      1368.70 |                  5.00 |                    5.00 |     67 |     1.3281 |
|        1 |          3 |          1356.40 |      1337.13 |      1399.10 |                  5.00 |                    5.00 |     72 |     1.3922 |
|        1 |          4 |          1356.40 |      1337.13 |      1380.20 |                  5.00 |                    5.00 |     77 |     1.4628 |
|        1 |          5 |          1356.40 |      1337.13 |      1367.90 |                  5.00 |                    5.00 |     85 |     1.5711 |
|        1 |          0 |          1353.50 |      1337.13 |      1353.50 |                  5.00 |                    5.00 |     89 |     1.6481 |
|        1 |          1 |          1353.50 |      1337.13 |      1353.50 |                  7.30 |                    6.10 |     89 |     1.7140 |
|        1 |          2 |          1353.50 |      1337.13 |      1353.50 |                  5.00 |                    5.00 |     89 |     1.7609 |
|        1 |          3 |          1353.50 |      1337.13 |      1383.40 |                  5.00 |                    5.00 |     95 |     1.8554 |
|        1 |          4 |          1353.50 |      1337.13 |      1383.40 |                  5.00 |                    5.00 |     95 |     1.9010 |
|        1 |          0 |          1351.40 |      1337.13 |      1351.40 |                  5.00 |                    5.00 |    100 |     2.0913 |
|        1 |          0 |          1349.50 |      1337.13 |      1349.50 |                  5.00 |                    5.00 |    103 |     2.1754 |
|        1 |          1 |          1349.50 |      1337.13 |      1349.50 |                  5.00 |                    5.00 |    103 |     2.2290 |
|        1 |          0 |          1349.30 |      1337.13 |      1349.30 |                  5.00 |                    5.00 |    105 |     2.2851 |
|        1 |          0 |          1344.80 |      1337.13 |      1344.80 |                  5.05 |                    5.00 |    109 |     2.3409 |
|        1 |          1 |          1344.80 |      1337.13 |      1347.90 |                  5.00 |                    5.00 |    110 |     2.4032 |
|        1 |          2 |          1344.80 |      1337.13 |      1347.90 |                  5.00 |                    5.00 |    110 |     2.4493 |
|        1 |          3 |          1344.80 |      1337.13 |      1348.20 |                  5.00 |                    5.00 |    111 |     2.5323 |
|        1 |          4 |          1344.80 |      1337.13 |      1348.20 |                  5.00 |                    5.05 |    111 |     2.5925 |
|        1 |          5 |          1344.80 |      1337.13 |      1348.20 |                  5.00 |                    5.00 |    112 |     2.6491 |
|        1 |          6 |          1344.80 |      1337.13 |      1348.20 |                  5.00 |                    5.00 |    112 |     2.7058 |
|        1 |          7 |          1344.80 |      1337.13 |      1348.20 |                  5.00 |                    5.26 |    112 |     2.7761 |
|        1 |          8 |          1344.80 |      1337.13 |      1347.50 |                  5.00 |                    5.00 |    116 |     2.8487 |
|        1 |          9 |          1344.80 |      1337.13 |      1381.80 |                  5.00 |                    5.00 |    122 |     2.9299 |
|        1 |         10 |          1344.80 |      1337.13 |      1353.70 |                  5.00 |                    5.00 |    124 |     3.0203 |
|        1 |         11 |          1344.80 |      1337.13 |      1385.50 |                  5.00 |                    5.00 |    130 |     3.1180 |
|        1 |         12 |          1344.80 |      1337.13 |      1385.50 |                  5.00 |                    5.00 |    130 |     3.1754 |
|        1 |         13 |          1344.80 |      1337.13 |      1385.50 |                  5.00 |                    5.00 |    130 |     3.2435 |
|        1 |         14 |          1344.80 |      1337.13 |      1385.50 |                  5.25 |                    5.00 |    130 |     3.3103 |
|        1 |         15 |          1344.80 |      1337.13 |      1386.20 |                  5.00 |                    5.00 |    131 |     3.3667 |
|        1 |         16 |          1344.80 |      1337.13 |      1354.00 |                  5.00 |                    5.00 |    133 |     3.4671 |
|        1 |         17 |          1344.80 |      1337.13 |      1353.00 |                  5.00 |                    5.00 |    135 |     3.5273 |
|        1 |         18 |          1344.80 |      1337.13 |      1351.70 |                  5.00 |                    5.00 |    135 |     3.6007 |
|        1 |         19 |          1344.80 |      1337.13 |      1363.50 |                  5.00 |                    5.00 |    137 |     3.7661 |
|        1 |         20 |          1344.80 |      1337.13 |      1390.60 |                  5.00 |                    5.00 |    145 |     3.9692 |
|        1 |         21 |          1344.80 |      1337.13 |      1399.40 |                  5.00 |                    5.00 |    150 |     4.1821 |
|        1 |         22 |          1344.80 |      1337.13 |      1375.00 |                  5.00 |                    5.26 |    153 |     4.3079 |
|        1 |         23 |          1344.80 |      1337.13 |      1369.70 |                  5.00 |                    5.00 |    154 |     4.3821 |
|        1 |         24 |          1344.80 |      1337.13 |      1365.60 |                  5.00 |                    5.00 |    156 |     4.4772 |
|        1 |         25 |          1344.80 |      1337.13 |      1359.30 |                  5.00 |                    5.00 |    159 |     4.5637 |
|        1 |         26 |          1344.80 |      1337.13 |      1355.10 |                  5.00 |                    5.00 |    161 |     4.6490 |
|        1 |         27 |          1344.80 |      1337.13 |      1350.40 |                  5.00 |                    5.00 |    167 |     4.7566 |
|        1 |         28 |          1344.80 |      1337.13 |      1367.60 |                  5.31 |                    5.26 |    173 |     4.8044 |
|        1 |         29 |          1344.80 |      1337.13 |      1367.60 |                  6.41 |                    5.00 |    173 |     4.8615 |
|        1 |         30 |          1344.80 |      1337.13 |      1351.70 |                  6.41 |                    5.00 |    175 |     4.9433 |
|        1 |         31 |          1344.80 |      1337.13 |      1390.00 |                  5.00 |                    5.00 |    180 |     5.0065 |
|        1 |         32 |          1344.80 |      1337.13 |      1356.45 |                  7.29 |                    5.00 |    185 |     5.0780 |
|        1 |         33 |          1344.80 |      1337.13 |      1346.30 |                  5.26 |                    5.00 |    186 |     5.2133 |
|        1 |         34 |          1344.80 |      1337.13 |      1346.30 |                  5.00 |                    5.00 |    186 |     5.2488 |
|        1 |         35 |          1344.80 |      1337.13 |      1346.30 |                  5.00 |                    5.00 |    186 |     5.3080 |
|        1 |         36 |          1344.80 |      1337.13 |      1346.30 |                  5.00 |                    5.00 |    186 |     5.3601 |
|        1 |          0 |          1341.80 |      1337.13 |      1341.80 |                  5.00 |                    5.00 |    190 |     5.4165 |
|        1 |          1 |          1341.80 |      1337.13 |      1343.50 |                  6.66 |                    5.00 |    192 |     5.4877 |
|        1 |          0 |          1335.50 |      1335.50 |      1335.50 |                  5.00 |                    5.00 |    195 |     5.5724 |
|        1 |          1 |          1335.50 |      1335.50 |      1335.50 |                  5.00 |                    5.00 |    195 |     5.6277 |
|        1 |          2 |          1335.50 |      1335.50 |      1335.50 |                  5.00 |                    5.00 |    195 |     5.6893 |
|        1 |          3 |          1335.50 |      1335.50 |      1335.50 |                  5.00 |                    5.00 |    195 |     5.7425 |
|        1 |          4 |          1335.50 |      1335.50 |      1343.40 |                  7.59 |                    7.82 |    197 |     5.8257 |
|        1 |          5 |          1335.50 |      1335.50 |      1337.00 |                  5.00 |                    5.00 |    198 |     5.8999 |
|        1 |          6 |          1335.50 |      1335.50 |      1347.10 |                  5.00 |                    5.00 |    200 |     6.0033 |
|        1 |          7 |          1335.50 |      1335.50 |      1343.70 |                  5.00 |                    5.00 |    200 |     6.0739 |
|        1 |          8 |          1335.50 |      1335.50 |      1342.00 |                  5.00 |                    5.00 |    200 |     6.1457 |
|        1 |          9 |          1335.50 |      1335.50 |      1345.00 |                  5.00 |                    5.00 |    202 |     6.2244 |
|        1 |         10 |          1335.50 |      1335.50 |      1344.90 |                  5.00 |                    5.00 |    204 |     6.3020 |
|        1 |         11 |          1335.50 |      1335.50 |      1344.53 |                  5.00 |                    8.99 |    204 |     6.3579 |
|        1 |         12 |          1335.50 |      1335.50 |      1344.90 |                  5.00 |                    6.64 |    204 |     6.4055 |
|        1 |         13 |          1335.50 |      1335.50 |      1350.26 |                  5.00 |                   19.65 |    207 |     6.4967 |
