Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R205_100_025.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1080.10 |      1080.10 |      1080.10 |                 10.53 |                   10.53 |     21 |     0.2017 |
|        1 |          1 |          1080.10 |      1080.10 |      1080.10 |                  5.00 |                    5.00 |     21 |     0.7178 |
|        1 |          2 |          1080.10 |      1080.10 |      1112.50 |                  5.00 |                    5.00 |     24 |     0.7850 |
|        1 |          3 |          1080.10 |      1080.10 |      1112.50 |                  5.00 |                    5.00 |     26 |     0.8305 |
|        1 |          4 |          1080.10 |      1080.10 |      1097.90 |                  5.00 |                    5.00 |     29 |     0.9012 |
|        1 |          0 |          1070.00 |      1070.00 |      1070.00 |                  5.00 |                    5.00 |     33 |     0.9657 |
|        1 |          1 |          1070.00 |      1070.00 |      1070.10 |                  5.00 |                    5.00 |     35 |     1.0380 |
|        1 |          0 |          1068.30 |      1068.30 |      1068.30 |                  5.00 |                    5.00 |     41 |     1.1088 |
|        1 |          0 |          1066.50 |      1066.50 |      1066.50 |                  5.00 |                    5.00 |     45 |     1.1880 |
|        1 |          0 |          1058.30 |      1058.30 |      1058.30 |                  5.00 |                    5.00 |     50 |     1.2555 |
|        1 |          1 |          1058.30 |      1058.30 |      1081.20 |                  5.00 |                    5.00 |     55 |     1.3009 |
|        1 |          2 |          1058.30 |      1058.30 |      1077.90 |                  5.00 |                    5.00 |     58 |     1.3547 |
|        1 |          3 |          1058.30 |      1058.30 |      1077.90 |                  5.00 |                    5.00 |     58 |     1.4029 |
|        1 |          0 |          1041.20 |      1041.20 |      1041.20 |                  5.00 |                    5.00 |     66 |     1.4967 |
|        1 |          1 |          1041.20 |      1041.20 |      1041.20 |                  5.00 |                    5.00 |     66 |     1.5377 |
|        1 |          2 |          1041.20 |      1041.20 |      1041.20 |                  5.00 |                    5.00 |     66 |     1.5870 |
|        1 |          3 |          1041.20 |      1041.20 |      1041.20 |                  5.00 |                    5.00 |     66 |     1.6451 |
|        1 |          4 |          1041.20 |      1041.20 |      1041.20 |                  5.00 |                    5.00 |     66 |     1.6843 |
|        1 |          0 |          1023.50 |      1023.50 |      1023.50 |                  5.00 |                    5.00 |     73 |     1.7889 |
|        1 |          1 |          1023.50 |      1023.50 |      1023.50 |                  5.00 |                    5.00 |     73 |     1.8474 |
|        1 |          0 |          1011.70 |      1011.70 |      1011.70 |                  5.00 |                    5.00 |     78 |     1.9359 |
|        1 |          0 |          1010.30 |      1010.30 |      1010.30 |                  5.00 |                    5.00 |     81 |     1.9970 |
|        1 |          0 |          1004.80 |      1004.80 |      1004.80 |                  5.00 |                    5.00 |     86 |     2.1105 |
|        1 |          1 |          1004.80 |      1004.80 |      1015.80 |                  5.00 |                    5.00 |     90 |     2.1960 |
|        1 |          2 |          1004.80 |      1004.80 |      1013.60 |                  5.00 |                    5.00 |     94 |     2.2925 |
|        1 |          3 |          1004.80 |      1004.80 |      1013.60 |                  5.00 |                    5.00 |     94 |     2.3496 |
|        1 |          4 |          1004.80 |      1004.80 |      1013.60 |                  5.00 |                    5.00 |     94 |     2.4067 |
|        1 |          5 |          1004.80 |      1004.80 |      1045.50 |                  5.00 |                    5.00 |     98 |     2.4675 |
|        1 |          6 |          1004.80 |      1004.80 |      1039.20 |                  5.00 |                    5.00 |    102 |     2.5451 |
|        1 |          7 |          1004.80 |      1004.80 |      1028.50 |                  5.00 |                    5.00 |    107 |     2.6452 |
