Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC104_100_015.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |          1356.80 |      1267.40 |      1267.40 |                 25.01 |                    5.00 |     21 |     0.2972 |
|        1 |          2 |          1356.80 |      1243.52 |      1243.52 |                  9.81 |                    5.00 |     28 |     0.9773 |
|        1 |          3 |          1356.80 |      1243.41 |      1243.41 |                 11.24 |                    5.00 |     32 |     1.0530 |
|        1 |          4 |          1356.80 |      1243.41 |      1246.51 |                 20.39 |                    5.00 |     32 |     1.1224 |
|        1 |          5 |          1356.80 |      1243.41 |      1264.28 |                 16.77 |                    5.00 |     36 |     1.2190 |
|        1 |          0 |          1239.50 |      1239.50 |      1239.50 |                  9.74 |                    5.00 |     39 |     1.2764 |
|        1 |          1 |          1239.50 |      1239.38 |      1239.38 |                 14.34 |                    5.00 |     39 |     1.3256 |
|        1 |          2 |          1239.50 |      1239.38 |      1239.50 |                  9.57 |                    5.00 |     39 |     1.3964 |
|        1 |          3 |          1239.50 |      1239.38 |      1241.00 |                 15.24 |                    5.00 |     41 |     1.4858 |
|        1 |          4 |          1239.50 |      1239.38 |      1263.61 |                 16.55 |                    5.00 |     48 |     1.6166 |
|        1 |          5 |          1239.50 |      1239.38 |      1269.60 |                 17.76 |                    5.00 |     55 |     1.7756 |
|        1 |          6 |          1239.50 |      1239.38 |      1249.20 |                 10.81 |                    5.00 |     62 |     1.8852 |
|        1 |          7 |          1239.50 |      1239.38 |      1256.00 |                 13.17 |                    5.00 |     64 |     1.9355 |
|        1 |          8 |          1239.50 |      1239.38 |      1299.20 |                  9.71 |                    5.00 |     68 |     2.0088 |
|        1 |          9 |          1239.50 |      1239.38 |      1300.11 |                  5.00 |                    5.00 |     70 |     2.0995 |
|        1 |         10 |          1239.50 |      1239.38 |      1288.26 |                  9.91 |                    5.00 |     71 |     2.2060 |
|        1 |         11 |          1239.50 |      1239.38 |      1286.30 |                 16.89 |                    5.00 |     77 |     2.3373 |
|        1 |         12 |          1239.50 |      1239.38 |      1246.04 |                 27.96 |                    5.00 |     81 |     2.4401 |
