Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R102_100_020.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |      1639.34 |      1639.34 |                 48.63 |                   24.63 |     31 |     0.3858 |
|        1 |          2 |              Inf |      1639.34 |      1695.65 |                104.62 |                   53.00 |     39 |     0.8602 |
|        1 |          0 |          1670.50 |      1639.34 |      1670.50 |                 24.42 |                   11.89 |     50 |     1.1189 |
|        1 |          1 |          1670.50 |      1639.34 |      1682.80 |                 18.38 |                    8.26 |     53 |     1.2027 |
|        1 |          2 |          1670.50 |      1639.34 |      1650.50 |                 28.40 |                   12.51 |     59 |     1.2951 |
|        1 |          3 |          1670.50 |      1639.34 |      1698.09 |                 54.22 |                   23.88 |     67 |     1.3495 |
|        1 |          4 |          1670.50 |      1639.34 |      1750.87 |                123.83 |                   54.54 |     76 |     1.4184 |
|        1 |          5 |          1670.50 |      1639.34 |      1698.80 |                 38.87 |                   18.18 |     84 |     1.5707 |
|        1 |          6 |          1670.50 |      1639.34 |      1698.80 |                 55.53 |                    9.94 |     84 |     1.6277 |
|        1 |          7 |          1670.50 |      1639.34 |      1687.90 |                 63.67 |                    7.64 |     86 |     1.6819 |
|        1 |          8 |          1670.50 |      1639.34 |      1674.01 |                 29.05 |                   13.05 |     95 |     1.7622 |
|        1 |          9 |          1670.50 |      1639.34 |      1668.11 |                 22.15 |                    5.25 |    105 |     1.9535 |
|        1 |         10 |          1670.50 |      1639.34 |      1661.38 |                 35.01 |                    5.00 |    105 |     2.0001 |
|        1 |         11 |          1670.50 |      1639.34 |      1666.18 |                 29.11 |                    7.67 |    110 |     2.0778 |
|        1 |         12 |          1670.50 |      1639.34 |      1654.76 |                 37.23 |                    5.75 |    110 |     2.1435 |
|        1 |         13 |          1670.50 |      1639.34 |      1671.47 |                 37.10 |                    6.74 |    114 |     2.2118 |
|        1 |         14 |          1670.50 |      1639.34 |      1664.18 |                 36.99 |                    5.00 |    116 |     2.2630 |
|        1 |         15 |          1670.50 |      1639.34 |      1670.57 |                 42.00 |                    5.00 |    116 |     2.3164 |
|        1 |         16 |          1670.50 |      1639.34 |      1652.59 |                 20.48 |                   16.34 |    124 |     2.4620 |
|        1 |         17 |          1670.50 |      1639.34 |      1646.45 |                 24.64 |                   20.06 |    125 |     2.5577 |
|        1 |         18 |          1670.50 |      1639.34 |      1658.31 |                 41.75 |                   33.99 |    125 |     2.6143 |
|        1 |         19 |          1670.50 |      1639.34 |      1672.52 |                 24.68 |                  105.67 |    129 |     2.7153 |
|        1 |         20 |          1670.50 |      1639.34 |      1665.20 |                 28.59 |                   82.03 |    130 |     2.7737 |
|        1 |         21 |          1670.50 |      1639.34 |      1665.26 |                 46.04 |                  119.55 |    131 |     2.8330 |
|        1 |         22 |          1670.50 |      1639.34 |      1790.37 |                 81.18 |                  210.80 |    140 |     2.8810 |
|        1 |         23 |          1670.50 |      1639.34 |      1699.20 |                 46.22 |                  117.64 |    147 |     2.9433 |
|        1 |         24 |          1670.50 |      1639.34 |      1717.70 |                 20.87 |                   44.37 |    152 |     3.0295 |
|        1 |         25 |          1670.50 |      1626.91 |      1626.91 |                 36.95 |                   24.14 |    160 |     3.1819 |
|        1 |         26 |          1670.50 |      1622.46 |      1622.46 |                 41.51 |                   50.41 |    161 |     3.2441 |
|        1 |          0 |          1651.40 |      1622.46 |      1651.40 |                 33.78 |                   56.49 |    167 |     3.3473 |
|        1 |          1 |          1651.40 |      1622.46 |      1651.40 |                 20.23 |                   33.83 |    167 |     3.3956 |
