Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/R208_100_015.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |           722.50 |       722.50 |       722.50 |                 11.07 |                   11.07 |      6 |     0.2153 |
|        1 |          1 |           722.50 |       722.50 |       722.50 |                  5.76 |                    5.76 |      6 |     0.7535 |
|        1 |          2 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      6 |     0.8245 |
|        1 |          3 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      6 |     0.8826 |
|        1 |          4 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      6 |     0.9362 |
|        1 |          5 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      6 |     0.9667 |
|        1 |          6 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      6 |     1.0189 |
|        1 |          7 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      6 |     1.0635 |
|        1 |          8 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      6 |     1.0951 |
|        1 |          9 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      6 |     1.1598 |
|        1 |         10 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      7 |     1.2078 |
|        1 |         11 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      7 |     1.2428 |
|        1 |         12 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      7 |     1.3116 |
|        1 |         13 |           722.50 |       722.50 |       722.50 |                  5.00 |                    5.00 |      7 |     1.3527 |
|        1 |         14 |           722.50 |       722.50 |       743.40 |                  5.00 |                    5.00 |     10 |     1.4016 |
|        1 |         15 |           722.50 |       722.50 |       725.80 |                  5.00 |                    5.00 |     11 |     1.5119 |
|        1 |         16 |           722.50 |       722.50 |       725.80 |                  5.00 |                    5.00 |     12 |     1.5757 |
|        1 |         17 |           722.50 |       722.50 |       725.80 |                  5.00 |                    5.00 |     12 |     1.6311 |
|        1 |         18 |           722.50 |       722.50 |       725.80 |                  5.00 |                    5.00 |     12 |     1.6748 |
|        1 |         19 |           722.50 |       722.50 |       723.50 |                  5.00 |                    5.00 |     13 |     1.7196 |
|        1 |          0 |           721.50 |       721.50 |       721.50 |                  5.00 |                    5.00 |     14 |     1.7807 |
|        1 |          1 |           721.50 |       721.50 |       721.50 |                  5.00 |                    5.00 |     14 |     1.8485 |
|        1 |          2 |           721.50 |       721.50 |       721.50 |                  5.00 |                    5.00 |     14 |     1.9020 |
|        1 |          3 |           721.50 |       721.50 |       721.50 |                  5.00 |                    5.00 |     14 |     1.9659 |
|        1 |          0 |           718.60 |       718.60 |       718.60 |                  5.00 |                    5.00 |     17 |     2.0774 |
|        1 |          1 |           718.60 |       718.60 |       721.20 |                  5.00 |                    5.00 |     18 |     2.1224 |
|        1 |          2 |           718.60 |       718.60 |       721.20 |                  5.00 |                    5.00 |     18 |     2.1596 |
|        1 |          3 |           718.60 |       718.60 |       720.80 |                  5.00 |                    5.00 |     19 |     2.2088 |
|        1 |          4 |           718.60 |       718.60 |       720.80 |                  5.00 |                    5.00 |     19 |     2.2588 |
|        1 |          5 |           718.60 |       718.60 |       720.80 |                  5.00 |                    5.00 |     19 |     2.3342 |
|        1 |          6 |           718.60 |       718.60 |       724.40 |                  5.00 |                    5.00 |     20 |     2.3982 |
|        1 |          7 |           718.60 |       718.60 |       724.40 |                  5.00 |                    5.00 |     20 |     2.4245 |
|        1 |          8 |           718.60 |       718.60 |       724.40 |                  5.00 |                    5.00 |     20 |     2.4888 |
|        1 |          9 |           718.60 |       718.60 |       727.80 |                  5.00 |                    5.00 |     21 |     2.5505 |
|        1 |         10 |           718.60 |       718.60 |       727.80 |                  5.00 |                    5.00 |     21 |     2.6218 |
|        1 |         11 |           718.60 |       718.60 |       739.20 |                  5.00 |                    5.00 |     24 |     2.6568 |
|        1 |         12 |           718.60 |       718.60 |       719.70 |                  5.00 |                    5.00 |     25 |     2.7527 |
|        1 |         13 |           718.60 |       718.60 |       736.50 |                  5.00 |                    5.00 |     28 |     2.8389 |
|        1 |         14 |           718.60 |       718.60 |       742.20 |                  5.00 |                    5.00 |     31 |     2.9148 |
|        1 |         15 |           718.60 |       718.60 |       739.70 |                  5.00 |                    5.00 |     32 |     2.9719 |
|        1 |         16 |           718.60 |       718.60 |       739.70 |                  5.00 |                    5.00 |     32 |     3.0206 |
|        1 |         17 |           718.60 |       718.60 |       739.70 |                  5.00 |                    5.00 |     32 |     3.0635 |
|        1 |         18 |           718.60 |       718.60 |       740.00 |                  5.00 |                    5.00 |     33 |     3.1786 |
|        1 |         19 |           718.60 |       718.60 |       739.20 |                  5.00 |                    5.00 |     35 |     3.2423 |
|        1 |         20 |           718.60 |       718.60 |       738.60 |                  5.00 |                    5.00 |     37 |     3.2859 |
|        1 |         21 |           718.60 |       718.60 |       738.60 |                  5.00 |                    5.00 |     37 |     3.3121 |
|        1 |         22 |           718.60 |       718.60 |       738.10 |                  5.00 |                    5.00 |     40 |     3.3647 |
|        1 |         23 |           718.60 |       718.60 |       738.10 |                  5.00 |                    5.00 |     40 |     3.3949 |
|        1 |         24 |           718.60 |       718.60 |       743.20 |                  5.00 |                    5.00 |     43 |     3.4685 |
