Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC105_100_005.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1592.00 |      1592.00 |      1592.00 |                  7.04 |                    7.94 |     30 |     0.2519 |
|        1 |          1 |          1592.00 |      1592.00 |      1592.00 |                  5.00 |                    5.57 |     30 |     0.7078 |
|        1 |          0 |          1589.70 |      1589.70 |      1589.70 |                  5.00 |                    6.34 |     37 |     0.8263 |
|        1 |          1 |          1589.70 |      1589.70 |      1589.70 |                  5.00 |                    5.58 |     37 |     0.8709 |
|        1 |          0 |          1586.20 |      1586.20 |      1586.20 |                  5.00 |                    5.00 |     40 |     0.9436 |
|        1 |          1 |          1586.20 |      1586.20 |      1589.51 |                  5.00 |                    8.46 |     42 |     1.0166 |
|        1 |          2 |          1586.20 |      1586.20 |      1592.10 |                  5.00 |                    7.05 |     45 |     1.0670 |
|        1 |          3 |          1586.20 |      1586.20 |      1592.10 |                  5.00 |                    5.00 |     45 |     1.1291 |
|        1 |          4 |          1586.20 |      1586.20 |      1592.10 |                  5.00 |                    5.00 |     45 |     1.1952 |
|        1 |          5 |          1586.20 |      1586.20 |      1592.10 |                  5.00 |                    6.61 |     45 |     1.2530 |
|        1 |          6 |          1586.20 |      1586.20 |      1592.60 |                  5.00 |                    5.58 |     48 |     1.3167 |
|        1 |          7 |          1586.20 |      1586.20 |      1592.10 |                  6.16 |                    5.00 |     48 |     1.4191 |
|        1 |          8 |          1586.20 |      1586.20 |      1592.10 |                  5.00 |                    5.58 |     48 |     1.4770 |
|        1 |          9 |          1586.20 |      1586.20 |      1592.10 |                  5.00 |                    5.00 |     48 |     1.5315 |
|        1 |         10 |          1586.20 |      1586.20 |      1588.70 |                  5.00 |                    6.87 |     50 |     1.6700 |
|        1 |         11 |          1586.20 |      1586.20 |      1588.70 |                  5.00 |                    5.00 |     50 |     1.7256 |
|        1 |         12 |          1586.20 |      1586.20 |      1629.90 |                  5.00 |                    5.51 |     54 |     1.7945 |
|        1 |         13 |          1586.20 |      1586.20 |      1629.90 |                  5.00 |                    5.00 |     54 |     1.8602 |
|        1 |         14 |          1586.20 |      1586.20 |      1626.20 |                  5.00 |                    7.64 |     57 |     1.9985 |
|        1 |         15 |          1586.20 |      1586.20 |      1642.59 |                  5.00 |                   14.16 |     64 |     2.0484 |
|        1 |         16 |          1586.20 |      1586.20 |      1645.90 |                  8.73 |                   14.22 |     70 |     2.1528 |
|        1 |         17 |          1586.20 |      1586.20 |      1637.31 |                  5.00 |                    6.60 |     80 |     2.2961 |
|        1 |         18 |          1586.20 |      1586.20 |      1634.14 |                  5.00 |                    6.04 |     82 |     2.3607 |
|        1 |         19 |          1586.20 |      1586.20 |      1623.44 |                  5.00 |                    7.20 |     88 |     2.4211 |
|        1 |         20 |          1586.20 |      1586.20 |      1630.55 |                  5.00 |                    6.24 |     90 |     2.4814 |
|        1 |          0 |          1578.90 |      1578.90 |      1578.90 |                  5.00 |                    5.00 |     94 |     2.6234 |
|        1 |          1 |          1578.90 |      1578.90 |      1578.90 |                  5.00 |                    5.00 |     94 |     2.6763 |
|        1 |          2 |          1578.90 |      1578.90 |      1578.90 |                  5.00 |                    5.00 |     94 |     2.7297 |
|        1 |          3 |          1578.90 |      1578.90 |      1619.60 |                  5.00 |                    5.00 |     95 |     2.7812 |
|        1 |          4 |          1578.90 |      1578.90 |      1612.30 |                  5.00 |                    5.00 |    100 |     2.9106 |
|        1 |          5 |          1578.90 |      1578.90 |      1609.00 |                  5.00 |                    5.00 |    102 |     3.0477 |
|        1 |          6 |          1578.90 |      1578.90 |      1606.80 |                  5.00 |                    5.00 |    102 |     3.1357 |
|        1 |          7 |          1578.90 |      1578.90 |      1583.90 |                  5.00 |                    5.00 |    102 |     3.2244 |
|        1 |          8 |          1578.90 |      1578.90 |      1580.50 |                  5.00 |                    5.75 |    102 |     3.2824 |
|        1 |          9 |          1578.90 |      1578.90 |      1580.50 |                  5.00 |                    6.04 |    102 |     3.3523 |
|        1 |         10 |          1578.90 |      1576.84 |      1576.84 |                  5.00 |                   10.54 |    103 |     3.4010 |
|        1 |         11 |          1578.90 |      1576.84 |      1649.70 |                  5.00 |                   16.82 |    106 |     3.4635 |
|        1 |         12 |          1578.90 |      1576.84 |      1596.50 |                  5.00 |                    5.50 |    111 |     3.6043 |
|        1 |         13 |          1578.90 |      1576.84 |      1596.50 |                  5.00 |                    5.00 |    111 |     3.6747 |
|        1 |         14 |          1578.90 |      1576.84 |      1599.36 |                  5.00 |                    8.30 |    113 |     3.7377 |
|        1 |         15 |          1578.90 |      1576.84 |      1609.70 |                  5.00 |                    5.00 |    114 |     3.8286 |
|        1 |         16 |          1578.90 |      1576.84 |      1609.70 |                  5.00 |                   10.03 |    114 |     3.9033 |
|        1 |         17 |          1578.90 |      1576.84 |      1592.20 |                  5.00 |                    7.45 |    116 |     4.0405 |
|        1 |         18 |          1578.90 |      1576.84 |      1629.80 |                  5.00 |                    5.00 |    118 |     4.1020 |
|        1 |         19 |          1578.90 |      1576.84 |      1651.70 |                  5.00 |                    5.00 |    124 |     4.1826 |
|        1 |         20 |          1578.90 |      1576.84 |      1615.10 |                  5.00 |                    5.00 |    130 |     4.2575 |
|        1 |         21 |          1578.90 |      1576.84 |      1615.10 |                  5.00 |                    5.00 |    130 |     4.3059 |
|        1 |         22 |          1578.90 |      1576.84 |      1591.30 |                  5.00 |                    5.00 |    132 |     4.4782 |
|        1 |         23 |          1578.90 |      1576.84 |      1608.10 |                  5.00 |                    7.30 |    132 |     4.5607 |
|        1 |         24 |          1578.90 |      1576.84 |      1608.10 |                  5.00 |                    5.18 |    132 |     4.6224 |
|        1 |         25 |          1578.90 |      1576.84 |      1614.90 |                  5.00 |                    6.72 |    134 |     4.7032 |
|        1 |         26 |          1578.90 |      1576.84 |      1605.50 |                  5.00 |                    5.15 |    135 |     4.8429 |
|        1 |         27 |          1578.90 |      1576.84 |      1610.70 |                  5.00 |                    5.24 |    137 |     4.9173 |
|        1 |         28 |          1578.90 |      1576.84 |      1589.40 |                  5.00 |                    5.00 |    139 |     5.0873 |
|        1 |         29 |          1578.90 |      1576.84 |      1586.00 |                  5.00 |                    5.00 |    139 |     5.2064 |
|        1 |         30 |          1578.90 |      1576.84 |      1583.20 |                  5.00 |                    5.00 |    140 |     5.4135 |
|        1 |         31 |          1578.90 |      1576.84 |      1583.20 |                  5.00 |                    5.00 |    140 |     5.4786 |
|        1 |         32 |          1578.90 |      1576.84 |      1577.77 |                  5.00 |                    9.08 |    140 |     5.5350 |
|        1 |         33 |          1578.90 |      1576.84 |      1597.45 |                  5.00 |                   14.62 |    140 |     5.6153 |
|        1 |         34 |          1578.90 |      1576.84 |      1600.00 |                  5.00 |                   10.06 |    140 |     5.6833 |
|        1 |         35 |          1578.90 |      1576.84 |      1595.30 |                  5.00 |                    9.06 |    140 |     5.7793 |
|        1 |         36 |          1578.90 |      1576.84 |      1595.30 |                  5.00 |                    5.00 |    140 |     5.8341 |
|        1 |         37 |          1578.90 |      1576.84 |      1595.20 |                  5.00 |                    6.60 |    141 |     5.9028 |
|        1 |         38 |          1578.90 |      1576.84 |      1595.20 |                  5.00 |                    5.00 |    141 |     5.9693 |
|        1 |         39 |          1578.90 |      1576.84 |      1584.40 |                  5.86 |                    5.86 |    141 |     6.0268 |
|        1 |         40 |          1578.90 |      1576.84 |      1584.40 |                  5.00 |                    5.00 |    141 |     6.0995 |
|        1 |         41 |          1578.90 |      1576.84 |      1627.30 |                  5.00 |                    5.00 |    141 |     6.1490 |
|        1 |         42 |          1578.90 |      1576.84 |      1629.20 |                  5.00 |                    6.28 |    149 |     6.2304 |
|        1 |         43 |          1578.90 |      1576.84 |      1629.20 |                  5.00 |                    5.00 |    149 |     6.3017 |
|        1 |         44 |          1578.90 |      1576.84 |      1648.00 |                  5.00 |                    5.00 |    152 |     6.3908 |
|        1 |         45 |          1578.90 |      1576.84 |      1626.53 |                  5.00 |                    9.63 |    157 |     6.4710 |
|        1 |         46 |          1578.90 |      1576.84 |      1628.41 |                  5.00 |                   12.69 |    157 |     6.5303 |
|        1 |         47 |          1578.90 |      1576.84 |      1619.60 |                  5.00 |                   11.66 |    160 |     6.6153 |
|        1 |         48 |          1578.90 |      1576.84 |      1627.99 |                  5.00 |                   11.06 |    161 |     6.6714 |
|        1 |         49 |          1578.90 |      1576.84 |      1628.09 |                  5.00 |                   20.49 |    161 |     6.7223 |
|        1 |         50 |          1578.90 |      1576.84 |      1631.70 |                  5.00 |                   11.76 |    161 |     6.8235 |
|        1 |         51 |          1578.90 |      1576.84 |      1624.70 |                  5.00 |                    5.00 |    163 |     6.9917 |
|        1 |         52 |          1578.90 |      1576.84 |      1624.70 |                  5.00 |                    5.00 |    163 |     7.0408 |
