Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |        45.25 |        45.32 |                  0.99 |                    0.10 |      5 |     0.0300 |
|        1 |          2 |              Inf |        45.22 |        45.22 |                  0.99 |                    0.10 |      5 |     0.4235 |
|        1 |          3 |              Inf |        45.20 |        45.20 |                  1.06 |                    0.10 |      5 |     0.4237 |
|        1 |          4 |              Inf |        45.19 |        45.19 |                  1.01 |                    0.10 |      5 |     0.4239 |
|        1 |          5 |              Inf |        45.19 |        45.21 |                  1.08 |                    0.10 |      5 |     0.4242 |
|        1 |          6 |              Inf |        45.19 |        45.67 |                  0.96 |                    0.10 |      5 |     0.4243 |
|        1 |          7 |              Inf |        45.19 |        45.25 |                  1.07 |                    0.10 |      5 |     0.4245 |
|        1 |          8 |              Inf |        45.19 |        45.29 |                  0.99 |                    0.10 |      5 |     0.4246 |
|        1 |          9 |              Inf |        45.19 |        45.19 |                  1.06 |                    0.10 |      5 |     0.4248 |
|        1 |         10 |              Inf |        45.17 |        45.17 |                  1.02 |                    0.10 |      5 |     0.4250 |
|        1 |         11 |              Inf |        45.17 |        45.25 |                  1.14 |                    0.10 |      5 |     0.4251 |
|        1 |         12 |              Inf |        45.17 |        45.21 |                  1.10 |                    0.10 |      5 |     0.4253 |
|        1 |         13 |              Inf |        45.17 |        45.19 |                  1.12 |                    0.10 |      5 |     0.4254 |
|        1 |         14 |              Inf |        45.17 |        45.27 |                  1.07 |                    0.10 |      5 |     0.4255 |
|        1 |         15 |              Inf |        45.17 |        45.31 |                  1.03 |                    0.10 |      5 |     0.4259 |
|        1 |         16 |              Inf |        45.17 |        45.23 |                  1.08 |                    0.10 |      5 |     0.4261 |
|        1 |         17 |              Inf |        45.17 |        45.19 |                  1.04 |                    0.10 |      5 |     0.4262 |
|        1 |         18 |              Inf |        45.17 |        45.19 |                  1.08 |                    0.10 |      5 |     0.4266 |
|        1 |         19 |              Inf |        45.17 |        45.26 |                  1.08 |                    0.10 |      5 |     0.4268 |
|        1 |         20 |              Inf |        45.17 |        45.28 |                  1.05 |                    0.10 |      5 |     0.4269 |
|        1 |         21 |              Inf |        45.17 |        45.17 |                  1.08 |                    0.10 |      5 |     0.4271 |
|        1 |         22 |              Inf |        45.04 |        45.04 |                  1.04 |                    0.10 |      5 |     0.4273 |
|        1 |         23 |              Inf |        45.04 |        45.25 |                  1.01 |                    0.10 |      5 |     0.4275 |
|        1 |         24 |              Inf |        45.04 |        45.23 |                  1.01 |                    0.10 |      5 |     0.4278 |
|        1 |         25 |              Inf |        45.04 |        45.22 |                  1.07 |                    0.10 |      5 |     0.4281 |
|        1 |         26 |              Inf |        45.04 |        45.19 |                  1.03 |                    0.10 |      5 |     0.4285 |
|        1 |         27 |              Inf |        45.04 |        45.17 |                  1.17 |                    0.10 |      5 |     0.4290 |
|        1 |         28 |              Inf |        45.04 |        45.30 |                  1.06 |                    0.10 |      5 |     0.4295 |
|        1 |         29 |              Inf |        45.04 |        45.30 |                  1.02 |                    0.10 |      5 |     0.4299 |
|        1 |         30 |              Inf |        45.04 |        45.23 |                  1.07 |                    0.10 |      5 |     0.4300 |
|        1 |         31 |              Inf |        45.04 |        45.28 |                  1.04 |                    0.10 |      5 |     0.4302 |
|        1 |         32 |              Inf |        45.04 |        45.33 |                  1.32 |                    0.12 |      5 |     0.4304 |
|        1 |          0 |            74.50 |        45.04 |        74.50 |                  0.98 |                    0.10 |      7 |     0.4306 |
|        1 |          1 |            74.50 |        45.04 |        45.22 |                  1.03 |                    0.10 |      7 |     0.4309 |
|        1 |          2 |            74.50 |        45.04 |        45.33 |                  1.09 |                    0.10 |      7 |     0.4310 |
|        1 |          3 |            74.50 |        45.04 |        45.23 |                  1.03 |                    0.10 |      7 |     0.4313 |
|        1 |          4 |            74.50 |        45.04 |        45.36 |                  1.27 |                    0.12 |      7 |     0.4315 |
|        1 |          5 |            74.50 |        45.04 |        45.28 |                  1.08 |                    0.10 |      7 |     0.4319 |
|        1 |          6 |            74.50 |        45.04 |        45.26 |                  1.00 |                    0.10 |      7 |     0.4322 |
|        1 |          7 |            74.50 |        45.04 |        45.25 |                  1.05 |                    0.10 |      7 |     0.4324 |
|        1 |          8 |            74.50 |        45.04 |        45.39 |                  0.99 |                    0.10 |      7 |     0.4326 |
|        1 |          9 |            74.50 |        45.04 |        45.20 |                  1.08 |                    0.10 |      7 |     0.4328 |
|        1 |         10 |            74.50 |        45.04 |        45.21 |                  1.08 |                    0.10 |      7 |     0.4331 |
|        1 |         11 |            74.50 |        45.04 |        45.22 |                  1.06 |                    0.10 |      7 |     0.4335 |
|        1 |         12 |            74.50 |        45.04 |        45.29 |                  1.05 |                    0.10 |      7 |     0.4338 |
|        1 |         13 |            74.50 |        45.04 |        45.25 |                  1.05 |                    0.10 |      7 |     0.4340 |
|        1 |         14 |            74.50 |        45.04 |        45.27 |                  1.10 |                    0.10 |      7 |     0.4343 |
|        1 |         15 |            74.50 |        45.04 |        45.32 |                  1.13 |                    0.10 |      7 |     0.4345 |
|        1 |         16 |            74.50 |        45.04 |        45.20 |                  1.01 |                    0.10 |      7 |     0.4350 |
