Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |           856.70 |       856.70 |       856.70 |                  0.38 |                    0.38 |     56 |     0.2709 |
|        1 |          0 |           839.40 |       839.40 |       839.40 |                  0.10 |                    0.10 |     62 |     0.8681 |
|        1 |          1 |           839.40 |       825.24 |       825.24 |                  0.26 |                    0.26 |     62 |     0.9355 |
|        1 |          2 |           839.40 |       825.24 |       840.12 |                  0.82 |                    0.82 |     66 |     1.0062 |
|        1 |          0 |           820.40 |       820.40 |       820.40 |                  0.29 |                    0.29 |     67 |     1.1054 |
|        1 |          1 |           820.40 |       818.17 |       818.17 |                  0.21 |                    0.21 |     69 |     1.2301 |
|        1 |          2 |           820.40 |       818.17 |       820.27 |                  0.20 |                    0.20 |     69 |     1.3004 |
|        1 |          3 |           820.40 |       818.17 |       820.22 |                  0.23 |                    0.23 |     69 |     1.3748 |
|        1 |          4 |           820.40 |       818.17 |       852.81 |                  0.48 |                    0.48 |     74 |     1.4563 |
|        1 |          5 |           820.40 |       818.17 |       845.50 |                  0.22 |                    0.22 |     78 |     1.5468 |
|        1 |          6 |           820.40 |       818.17 |       844.50 |                  0.18 |                    0.18 |     80 |     1.6373 |
|        1 |          7 |           820.40 |       818.17 |       835.02 |                  0.44 |                    0.44 |     85 |     1.7251 |
|        1 |          8 |           820.40 |       818.17 |       820.15 |                  0.44 |                    0.44 |     90 |     1.9840 |
|        1 |          0 |           818.70 |       818.17 |       818.70 |                  0.79 |                    0.79 |     93 |     2.0745 |
|        1 |          1 |           818.70 |       818.17 |       818.54 |                  0.83 |                    0.83 |     95 |     2.1994 |
|        1 |          2 |           818.70 |       818.17 |       820.80 |                  0.37 |                    0.36 |     97 |     2.2715 |
|        1 |          3 |           818.70 |       814.85 |       814.85 |                  0.58 |                    0.56 |     99 |     2.3592 |
|        1 |          0 |           815.60 |       814.85 |       815.60 |                  0.46 |                    0.44 |    101 |     2.4290 |
|        1 |          1 |           815.60 |       814.85 |       815.60 |                  0.53 |                    0.51 |    101 |     2.5600 |
