Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |       265.59 |       286.93 |                  5.76 |                    0.18 |     30 |     0.0430 |
|        1 |          2 |              Inf |       265.59 |       293.17 |                  5.30 |                    0.12 |     32 |     0.4991 |
|        1 |          3 |              Inf |       265.59 |       291.90 |                 10.02 |                    0.10 |     32 |     0.5028 |
|        1 |          4 |              Inf |       265.59 |       272.46 |                 23.57 |                    0.10 |     34 |     0.5075 |
|        1 |          5 |              Inf |       265.59 |       306.49 |                 19.16 |                    0.10 |     34 |     0.5154 |
|        1 |          6 |              Inf |       265.59 |       293.65 |                 12.58 |                    0.10 |     34 |     0.5279 |
|        1 |          7 |              Inf |       265.59 |       305.62 |                 16.76 |                    0.10 |     34 |     0.5319 |
|        1 |          8 |              Inf |       265.59 |       319.12 |                 14.08 |                    0.10 |     34 |     0.5362 |
|        1 |          9 |              Inf |       265.59 |       305.57 |                 19.25 |                    0.10 |     34 |     0.5435 |
|        1 |         10 |              Inf |       265.59 |       320.27 |                 41.02 |                    0.10 |     34 |     0.5473 |
|        1 |          0 |           349.30 |       265.59 |       349.30 |                 17.24 |                    0.10 |     37 |     0.5546 |
|        1 |          1 |           349.30 |       265.59 |       291.26 |                 15.94 |                    0.10 |     37 |     0.5795 |
|        1 |          0 |           348.70 |       265.59 |       348.70 |                  8.29 |                    0.10 |     41 |     0.5882 |
|        1 |          0 |           318.60 |       265.59 |       318.60 |                  3.79 |                    0.10 |     41 |     0.5933 |
|        1 |          1 |           318.60 |       255.70 |       255.70 |                  4.84 |                    0.10 |     41 |     0.6010 |
|        1 |          2 |           318.60 |       255.70 |       258.67 |                  8.10 |                    0.10 |     41 |     0.6113 |
|        1 |          3 |           318.60 |       255.70 |       264.87 |                 14.87 |                    0.10 |     41 |     0.6247 |
|        1 |          4 |           318.60 |       255.70 |       278.54 |                 10.98 |                    0.10 |     41 |     0.6302 |
|        1 |          5 |           318.60 |       255.70 |       271.12 |                  7.64 |                    0.10 |     41 |     0.6340 |
|        1 |          6 |           318.60 |       255.70 |       297.35 |                 12.43 |                    0.10 |     41 |     0.6380 |
|        1 |          7 |           318.60 |       255.70 |       305.80 |                 24.69 |                    0.10 |     41 |     0.6424 |
|        1 |          8 |           318.60 |       255.70 |       349.30 |                 13.77 |                    0.10 |     41 |     0.6479 |
|        1 |          9 |           318.60 |       255.70 |       306.62 |                 23.52 |                    0.10 |     41 |     0.6540 |
|        1 |         10 |           318.60 |       255.70 |       318.60 |                 16.63 |                    0.10 |     41 |     0.6615 |
|        1 |         11 |           318.60 |       255.70 |       301.36 |                 20.20 |                    0.10 |     41 |     0.6685 |
|        1 |         12 |           318.60 |       255.70 |       322.24 |                 12.33 |                    0.10 |     41 |     0.6728 |
|        1 |         13 |           318.60 |       255.70 |       304.85 |                 19.07 |                    0.10 |     41 |     0.6767 |
|        1 |         14 |           318.60 |       255.70 |       318.35 |                 27.79 |                    0.10 |     41 |     0.6807 |
|        1 |         15 |           318.60 |       255.70 |       337.47 |                 24.56 |                    0.10 |     41 |     0.6855 |
|        1 |         16 |           318.60 |       255.70 |       303.29 |                 18.23 |                    0.10 |     41 |     0.6978 |
|        1 |         17 |           318.60 |       255.70 |       317.76 |                 16.93 |                    0.10 |     41 |     0.7027 |
|        1 |         18 |           318.60 |       255.70 |       315.44 |                 21.66 |                    0.10 |     41 |     0.7069 |
|        1 |         19 |           318.60 |       255.70 |       324.39 |                 13.49 |                    0.10 |     41 |     0.7109 |
|        1 |         20 |           318.60 |       255.70 |       348.70 |                  6.47 |                    0.10 |     41 |     0.7169 |
|        1 |         21 |           318.60 |       255.70 |       318.60 |                  2.27 |                    0.10 |     41 |     0.7234 |
|        1 |         22 |           318.60 |       253.37 |       253.37 |                  4.38 |                    0.10 |     41 |     0.7281 |
|        1 |         23 |           318.60 |       253.37 |       288.44 |                  4.14 |                    0.10 |     41 |     0.7347 |
|        1 |         24 |           318.60 |       253.37 |       269.35 |                  9.65 |                    0.10 |     41 |     0.7396 |
|        1 |         25 |           318.60 |       253.37 |       297.74 |                 17.89 |                    0.10 |     41 |     0.7432 |
|        1 |         26 |           318.60 |       253.37 |       291.73 |                 18.91 |                    0.10 |     41 |     0.7486 |
|        1 |         27 |           318.60 |       253.37 |       286.32 |                 25.20 |                    0.10 |     41 |     0.7521 |
|        1 |         28 |           318.60 |       253.37 |       299.92 |                 36.02 |                    0.10 |     41 |     0.7554 |
|        1 |          0 |           317.80 |       253.37 |       317.80 |                 18.16 |                    0.10 |     42 |     0.7616 |
|        1 |          1 |           317.80 |       253.37 |       269.59 |                 18.95 |                    0.10 |     42 |     0.7701 |
|        1 |          2 |           317.80 |       253.37 |       295.52 |                 11.51 |                    0.10 |     42 |     0.7802 |
|        1 |          3 |           317.80 |       253.37 |       303.22 |                  8.16 |                    0.10 |     42 |     0.7844 |
|        1 |          4 |           317.80 |       253.37 |       296.85 |                 16.38 |                    0.14 |     42 |     0.7886 |
|        1 |          5 |           317.80 |       253.37 |       284.11 |                 17.39 |                    0.10 |     42 |     0.7995 |
|        1 |          6 |           317.80 |       253.37 |       284.70 |                 25.62 |                    0.10 |     42 |     0.8027 |
|        1 |          7 |           317.80 |       253.37 |       332.74 |                 16.28 |                    0.10 |     44 |     0.8068 |
|        1 |          8 |           317.80 |       253.37 |       297.13 |                 14.49 |                    0.10 |     44 |     0.8205 |
|        1 |          9 |           317.80 |       253.37 |       305.87 |                 18.52 |                    0.10 |     44 |     0.8272 |
|        1 |         10 |           317.80 |       253.37 |       317.62 |                 28.68 |                    0.10 |     44 |     0.8306 |
|        1 |         11 |           317.80 |       253.37 |       339.30 |                 19.16 |                    0.10 |     44 |     0.8344 |
|        1 |         12 |           317.80 |       253.37 |       320.08 |                 26.30 |                    0.10 |     44 |     0.8383 |
|        1 |         13 |           317.80 |       253.37 |       333.85 |                 36.47 |                    0.10 |     44 |     0.8418 |
|        1 |         14 |           317.80 |       253.37 |       356.11 |                 38.61 |                    0.10 |     44 |     0.8454 |
|        1 |         15 |           317.80 |       253.37 |       348.70 |                 16.24 |                    0.10 |     44 |     0.8529 |
|        1 |         16 |           317.80 |       253.37 |       301.47 |                 20.71 |                    0.10 |     44 |     0.8606 |
|        1 |         17 |           317.80 |       253.37 |       324.17 |                 24.71 |                    0.10 |     44 |     0.8646 |
|        1 |         18 |           317.80 |       253.37 |       347.90 |                 14.63 |                    0.10 |     44 |     0.8697 |
|        1 |         19 |           317.80 |       253.37 |       317.80 |                  9.39 |                    0.10 |     44 |     0.8737 |
|        1 |         20 |           317.80 |       253.37 |       317.80 |                  7.22 |                    0.10 |     44 |     0.8774 |
|        1 |         21 |           317.80 |       253.37 |       289.71 |                 10.82 |                    0.10 |     44 |     0.8834 |
|        1 |         22 |           317.80 |       253.37 |       300.89 |                 20.65 |                    0.10 |     44 |     0.8871 |
|        1 |         23 |           317.80 |       253.37 |       348.70 |                 11.64 |                    0.10 |     44 |     0.8947 |
|        1 |         24 |           317.80 |       253.37 |       294.64 |                 12.53 |                    0.10 |     44 |     0.9090 |
|        1 |         25 |           317.80 |       253.37 |       306.54 |                 25.65 |                    0.10 |     44 |     0.9167 |
