Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |       290.68 |       304.27 |                  5.06 |                    0.22 |     29 |     0.0423 |
|        1 |          2 |              Inf |       290.68 |       340.64 |                  9.02 |                    0.12 |     31 |     0.4605 |
|        1 |          3 |              Inf |       290.68 |       359.48 |                 17.21 |                    0.10 |     31 |     0.4640 |
|        1 |          4 |              Inf |       290.68 |       403.06 |                 33.86 |                    0.10 |     31 |     0.4675 |
|        1 |          0 |           450.40 |       290.68 |       450.40 |                 26.00 |                    0.10 |     34 |     0.4719 |
|        1 |          1 |           450.40 |       290.68 |       432.74 |                 20.69 |                    0.10 |     34 |     0.4810 |
|        1 |          2 |           450.40 |       290.68 |       425.71 |                 36.85 |                    0.10 |     34 |     0.4844 |
|        1 |          3 |           450.40 |       290.68 |       450.40 |                 22.72 |                    0.10 |     34 |     0.4882 |
|        1 |          4 |           450.40 |       290.68 |       427.67 |                 16.24 |                    0.10 |     35 |     0.4943 |
|        1 |          5 |           450.40 |       290.68 |       415.60 |                 37.47 |                    0.10 |     35 |     0.4988 |
|        1 |          6 |           450.40 |       290.68 |       450.40 |                 26.20 |                    0.10 |     35 |     0.5068 |
|        1 |          7 |           450.40 |       290.68 |       450.40 |                 14.77 |                    0.10 |     35 |     0.5104 |
|        1 |          8 |           450.40 |       290.68 |       401.55 |                 17.38 |                    0.10 |     36 |     0.5183 |
|        1 |          9 |           450.40 |       290.68 |       417.55 |                 35.57 |                    0.10 |     36 |     0.5221 |
|        1 |         10 |           450.40 |       290.68 |       450.40 |                 18.08 |                    0.10 |     36 |     0.5297 |
|        1 |         11 |           450.40 |       290.68 |       450.40 |                 13.35 |                    0.10 |     36 |     0.5344 |
|        1 |         12 |           450.40 |       290.68 |       450.40 |                  8.15 |                    0.10 |     36 |     0.5381 |
|        1 |         13 |           450.40 |       290.68 |       400.36 |                 10.73 |                    0.10 |     36 |     0.5433 |
|        1 |         14 |           450.40 |       290.68 |       391.99 |                 29.03 |                    0.11 |     39 |     0.5490 |
|        1 |         15 |           450.40 |       290.68 |       442.15 |                 47.37 |                    0.10 |     41 |     0.5601 |
