Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |      1264.57 |      1264.57 |                  2.08 |                    2.04 |     62 |     0.3009 |
|        1 |          2 |              Inf |      1264.57 |      1276.78 |                  1.61 |                    1.58 |     67 |     0.7893 |
|        1 |          0 |          1287.50 |      1264.57 |      1287.50 |                  1.45 |                    1.42 |     74 |     0.8766 |
|        1 |          1 |          1287.50 |      1264.57 |      1287.95 |                  2.02 |                    1.98 |     83 |     0.9971 |
|        1 |          2 |          1287.50 |      1264.57 |      1286.17 |                  1.86 |                    1.82 |     84 |     1.0643 |
|        1 |          3 |          1287.50 |      1264.57 |      1274.86 |                  2.37 |                    2.32 |     91 |     1.3233 |
|        1 |          4 |          1287.50 |      1264.57 |      1275.98 |                  2.15 |                    2.11 |     95 |     1.4586 |
|        1 |          0 |          1276.50 |      1264.57 |      1276.50 |                  1.35 |                    1.32 |     95 |     1.5490 |
|        1 |          0 |          1274.10 |      1264.57 |      1274.10 |                  1.30 |                    1.28 |     98 |     1.6310 |
|        1 |          1 |          1274.10 |      1264.57 |      1268.53 |                  1.32 |                    1.29 |    104 |     1.7611 |
|        1 |          0 |          1264.50 |      1264.50 |      1264.50 |                  1.07 |                    0.99 |    106 |     1.8503 |
|        1 |          1 |          1264.50 |      1261.98 |      1261.98 |                  1.69 |                    1.56 |    109 |     1.9707 |
|        1 |          0 |          1261.40 |      1261.40 |      1261.40 |                  1.13 |                    1.04 |    112 |     2.0538 |
|        1 |          1 |          1261.40 |      1261.40 |      1261.40 |                  0.67 |                    0.61 |    112 |     2.1509 |
|        1 |          2 |          1261.40 |      1252.95 |      1252.95 |                  1.18 |                    1.09 |    118 |     2.2579 |
|        1 |          3 |          1261.40 |      1252.95 |      1277.48 |                  2.42 |                    2.23 |    120 |     2.3379 |
|        1 |          4 |          1261.40 |      1252.95 |      1287.70 |                  3.02 |                    2.79 |    128 |     2.4317 |
|        1 |          5 |          1261.40 |      1252.95 |      1272.10 |                  1.04 |                    0.96 |    131 |     2.5538 |
|        1 |          6 |          1261.40 |      1252.95 |      1272.10 |                  1.92 |                    1.77 |    131 |     2.6277 |
|        1 |          7 |          1261.40 |      1252.95 |      1275.94 |                  2.21 |                    2.00 |    137 |     2.7818 |
|        1 |          8 |          1261.40 |      1252.95 |      1273.00 |                  0.93 |                    0.84 |    142 |     2.9126 |
|        1 |          9 |          1261.40 |      1252.95 |      1267.72 |                  2.39 |                    2.16 |    142 |     2.9943 |
|        1 |         10 |          1261.40 |      1252.95 |      1273.00 |                  1.29 |                    1.17 |    142 |     3.0670 |
|        1 |         11 |          1261.40 |      1252.95 |      1265.19 |                  1.86 |                    1.62 |    149 |     3.3195 |
|        1 |         12 |          1261.40 |      1252.95 |      1291.20 |                  1.35 |                    1.17 |    157 |     3.4921 |
|        1 |         13 |          1261.40 |      1252.95 |      1265.32 |                  1.78 |                    1.55 |    167 |     3.6449 |
|        1 |         14 |          1261.40 |      1252.95 |      1274.30 |                  1.77 |                    1.54 |    173 |     3.7762 |
|        1 |         15 |          1261.40 |      1252.95 |      1258.65 |                  1.58 |                    1.37 |    177 |     3.8587 |
|        1 |         16 |          1261.40 |      1252.95 |      1257.38 |                  1.92 |                    1.67 |    177 |     3.9217 |
|        1 |         17 |          1261.40 |      1252.95 |      1283.77 |                  1.51 |                    1.32 |    184 |     4.0063 |
|        1 |         18 |          1261.40 |      1252.95 |      1281.93 |                  1.13 |                    0.98 |    184 |     4.0815 |
|        1 |         19 |          1261.40 |      1244.21 |      1244.21 |                  2.56 |                    2.22 |    188 |     4.2496 |
|        1 |         20 |          1261.40 |      1244.21 |      1288.02 |                  2.16 |                    1.88 |    194 |     4.3942 |
|        1 |         21 |          1261.40 |      1244.21 |      1284.10 |                  1.21 |                    1.05 |    194 |     4.4778 |
|        1 |         22 |          1261.40 |      1244.21 |      1286.90 |                  2.66 |                    2.31 |    195 |     4.5585 |
|        1 |          0 |          1257.10 |      1244.21 |      1257.10 |                  1.09 |                    0.91 |    203 |     4.6694 |
|        1 |          0 |          1255.90 |      1244.21 |      1255.90 |                  1.36 |                    1.09 |    207 |     4.7300 |
|        1 |          1 |          1255.90 |      1244.21 |      1275.29 |                  2.67 |                    2.15 |    210 |     4.7813 |
|        1 |          2 |          1255.90 |      1244.21 |      1256.60 |                  2.52 |                    2.03 |    210 |     4.9016 |
|        1 |          3 |          1255.90 |      1244.21 |      1256.60 |                  1.45 |                    1.16 |    210 |     4.9762 |
|        1 |          4 |          1255.90 |      1244.21 |      1268.20 |                  1.29 |                    1.03 |    216 |     5.0867 |
|        1 |          5 |          1255.90 |      1244.21 |      1264.40 |                  2.36 |                    1.89 |    218 |     5.1912 |
|        1 |          6 |          1255.90 |      1244.21 |      1264.40 |                  1.13 |                    0.89 |    218 |     5.2564 |
|        1 |          7 |          1255.90 |      1244.21 |      1271.90 |                  1.20 |                    0.95 |    223 |     5.3776 |
|        1 |          8 |          1255.90 |      1244.21 |      1273.48 |                  1.51 |                    1.18 |    224 |     5.4633 |
|        1 |          9 |          1255.90 |      1244.21 |      1267.23 |                  1.94 |                    1.52 |    225 |     5.5763 |
|        1 |         10 |          1255.90 |      1244.21 |      1273.69 |                  2.84 |                    1.72 |    230 |     5.6647 |
|        1 |         11 |          1255.90 |      1244.21 |      1270.80 |                  4.13 |                    1.52 |    233 |     5.7669 |
|        1 |         12 |          1255.90 |      1244.21 |      1283.60 |                  2.04 |                    0.75 |    237 |     5.8384 |
|        1 |         13 |          1255.90 |      1244.21 |      1269.20 |                  1.87 |                    0.69 |    240 |     6.0082 |
|        1 |         14 |          1255.90 |      1244.21 |      1268.33 |                  2.36 |                    0.87 |    240 |     6.0854 |
|        1 |         15 |          1255.90 |      1244.21 |      1274.70 |                  2.08 |                    0.76 |    240 |     6.1931 |
|        1 |         16 |          1255.90 |      1244.21 |      1269.44 |                  2.63 |                    0.97 |    245 |     6.2892 |
|        1 |         17 |          1255.90 |      1244.21 |      1266.08 |                  2.48 |                    0.91 |    251 |     6.3819 |
|        1 |         18 |          1255.90 |      1244.21 |      1259.05 |                  5.23 |                    1.92 |    252 |     6.4535 |
|        1 |         19 |          1255.90 |      1244.21 |      1258.80 |                  3.36 |                    1.23 |    256 |     6.5156 |
|        1 |          0 |          1254.80 |      1244.21 |      1254.80 |                  2.30 |                    0.85 |    259 |     6.6223 |
|        1 |          0 |          1253.70 |      1244.21 |      1253.70 |                  3.03 |                    1.11 |    261 |     6.7237 |
|        1 |          1 |          1253.70 |      1244.21 |      1253.70 |                  1.84 |                    0.68 |    261 |     6.8101 |
|        1 |          2 |          1253.70 |      1244.21 |      1259.11 |                  2.28 |                    0.84 |    261 |     6.8988 |
|        1 |          3 |          1253.70 |      1244.21 |      1265.43 |                  3.10 |                    1.14 |    261 |     6.9844 |
|        1 |          4 |          1253.70 |      1244.21 |      1268.00 |                  4.29 |                    1.58 |    261 |     7.0626 |
|        1 |          5 |          1253.70 |      1244.21 |      1268.00 |                  3.13 |                    1.15 |    261 |     7.1436 |
|        1 |          6 |          1253.70 |      1244.21 |      1275.10 |                  3.08 |                    1.13 |    262 |     7.2534 |
|        1 |          7 |          1253.70 |      1244.21 |      1280.86 |                  5.63 |                    2.07 |    263 |     7.3361 |
|        1 |          8 |          1253.70 |      1244.21 |      1264.00 |                  3.49 |                    1.28 |    265 |     7.4711 |
|        1 |          9 |          1253.70 |      1244.21 |      1258.30 |                  6.33 |                    2.33 |    266 |     7.5407 |
|        1 |         10 |          1253.70 |      1244.21 |      1269.80 |                  3.26 |                    1.20 |    270 |     7.6132 |
|        1 |         11 |          1253.70 |      1244.21 |      1257.32 |                  2.23 |                    0.82 |    271 |     7.7392 |
|        1 |         12 |          1253.70 |      1244.21 |      1255.75 |                  2.55 |                    0.94 |    273 |     7.8206 |
|        1 |         13 |          1253.70 |      1244.21 |      1252.34 |                  2.69 |                    0.99 |    274 |     7.9085 |
|        1 |         14 |          1253.70 |      1244.21 |      1258.45 |                  3.35 |                    1.23 |    277 |     8.0795 |
|        1 |         15 |          1253.70 |      1244.21 |      1271.00 |                  1.96 |                    0.72 |    277 |     8.1346 |
|        1 |         16 |          1253.70 |      1244.21 |      1273.68 |                  5.53 |                    2.03 |    278 |     8.2104 |
|        1 |         17 |          1253.70 |      1244.21 |      1287.00 |                  3.44 |                    1.26 |    280 |     8.2968 |
|        1 |         18 |          1253.70 |      1244.21 |      1273.10 |                  1.39 |                    0.51 |    281 |     8.4109 |
