Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |      1164.51 |      1278.64 |                  7.69 |                    0.38 |     47 |     0.1960 |
|        1 |          2 |              Inf |      1164.51 |      1469.37 |                 14.11 |                    0.34 |     48 |     0.6530 |
|        1 |          3 |              Inf |      1164.51 |      1850.48 |                 24.39 |                    0.21 |     50 |     0.6976 |
|        1 |          4 |              Inf |      1164.51 |      2411.50 |                 54.60 |                    0.30 |     54 |     0.7608 |
|        1 |          5 |              Inf |      1164.51 |      2643.97 |                265.64 |                    0.10 |     84 |     0.8946 |
|        1 |          6 |              Inf |      1164.51 |      2877.73 |                770.33 |                    0.10 |     97 |     0.9842 |
|        1 |          7 |              Inf |      1164.51 |      3238.12 |               1266.91 |                    0.10 |    100 |     1.0290 |
|        1 |          8 |              Inf |      1164.51 |      3781.60 |               2233.90 |                    0.10 |    101 |     1.0750 |
|        1 |          9 |              Inf |      1164.51 |      4803.06 |               3710.69 |                    0.10 |    105 |     1.1166 |
|        1 |         10 |              Inf |      1164.51 |      6234.09 |               6042.30 |                    0.10 |    109 |     1.1555 |
|        1 |         11 |              Inf |      1164.51 |      8698.02 |               9549.60 |                    0.10 |    113 |     1.1960 |
|        1 |          0 |          2520.10 |      1164.51 |      2520.10 |               6540.65 |                    0.10 |    137 |     1.3285 |
|        1 |          0 |          2497.00 |      1164.51 |      2497.00 |               3010.66 |                    0.10 |    144 |     1.4216 |
|        1 |          1 |          2497.00 |      1164.51 |      5519.57 |               5152.48 |                    0.10 |    150 |     1.4666 |
|        1 |          2 |          2497.00 |      1164.51 |      7704.88 |               8730.70 |                    0.10 |    156 |     1.5139 |
|        1 |          3 |          2497.00 |      1164.51 |      2507.60 |               1184.85 |                    0.10 |    166 |     1.7427 |
|        1 |          4 |          2497.00 |      1164.51 |      2526.30 |               1761.96 |                    0.10 |    174 |     1.7943 |
|        1 |          5 |          2497.00 |      1164.51 |      2516.10 |                700.43 |                    0.10 |    177 |     1.9935 |
|        1 |          6 |          2497.00 |      1164.51 |      2509.50 |               1030.88 |                    0.10 |    178 |     2.0589 |
|        1 |          7 |          2497.00 |      1164.51 |      2545.20 |               1627.95 |                    0.10 |    181 |     2.1081 |
|        1 |          8 |          2497.00 |      1164.51 |      2515.20 |               1120.04 |                    0.10 |    186 |     2.1736 |
|        1 |          9 |          2497.00 |      1164.51 |      2515.20 |                630.90 |                    0.10 |    187 |     2.2388 |
|        1 |         10 |          2497.00 |      1164.51 |      2523.00 |                680.65 |                    0.10 |    190 |     2.3048 |
|        1 |          0 |          2463.30 |      1164.51 |      2463.30 |                343.32 |                    0.10 |    196 |     2.5415 |
|        1 |          0 |          2461.10 |      1164.51 |      2461.10 |                233.71 |                    0.10 |    196 |     2.6337 |
|        1 |          1 |          2461.10 |      1164.51 |      2421.86 |                134.75 |                    0.10 |    198 |     2.8555 |
|        1 |          2 |          2461.10 |      1164.51 |      2503.85 |                281.40 |                    0.10 |    199 |     2.9503 |
|        1 |          3 |          2461.10 |      1164.51 |      2923.32 |                526.71 |                    0.10 |    200 |     3.0132 |
|        1 |          4 |          2461.10 |      1164.51 |      3420.18 |                995.72 |                    0.10 |    205 |     3.0893 |
|        1 |          5 |          2461.10 |      1164.51 |      4356.45 |               1755.71 |                    0.10 |    205 |     3.1636 |
|        1 |          6 |          2461.10 |      1164.51 |      4164.31 |               3004.75 |                    0.10 |    208 |     3.2148 |
|        1 |          7 |          2461.10 |      1164.51 |      2504.00 |               3694.89 |                    0.10 |    210 |     3.2930 |
|        1 |          8 |          2461.10 |      1164.51 |      2470.90 |               1416.90 |                    0.10 |    215 |     3.4707 |
|        1 |          9 |          2461.10 |      1164.51 |      2539.00 |               2170.45 |                    0.10 |    220 |     3.5340 |
|        1 |         10 |          2461.10 |      1164.51 |      2505.60 |               2292.02 |                    0.10 |    224 |     3.6405 |
|        1 |         11 |          2461.10 |      1164.51 |      2505.60 |               2045.37 |                    0.10 |    224 |     3.7179 |
|        1 |          0 |          2459.70 |      1164.51 |      2459.70 |                622.59 |                    0.10 |    225 |     3.9092 |
|        1 |          1 |          2459.70 |      1164.51 |      2459.70 |                316.98 |                    0.10 |    225 |     4.0153 |
|        1 |          2 |          2459.70 |      1164.51 |      2708.25 |                617.39 |                    0.10 |    226 |     4.0861 |
|        1 |          3 |          2459.70 |      1164.51 |      3001.96 |                985.51 |                    0.10 |    226 |     4.1374 |
|        1 |          4 |          2459.70 |      1164.51 |      2481.60 |               1506.92 |                    0.10 |    226 |     4.2545 |
|        1 |          5 |          2459.70 |      1164.51 |      2473.80 |                454.56 |                    0.10 |    234 |     4.4378 |
|        1 |          6 |          2459.70 |      1164.51 |      2466.60 |                153.42 |                    0.10 |    234 |     4.5537 |
|        1 |          7 |          2459.70 |      1164.51 |      2492.28 |                234.22 |                    0.10 |    241 |     4.6808 |
|        1 |          8 |          2459.70 |      1164.51 |      2522.50 |                301.86 |                    0.10 |    246 |     4.7935 |
|        1 |          9 |          2459.70 |      1164.51 |      2555.40 |                471.65 |                    0.10 |    248 |     4.8606 |
|        1 |         10 |          2459.70 |      1164.51 |      2549.30 |                519.23 |                    0.10 |    251 |     4.9396 |
|        1 |         11 |          2459.70 |      1164.51 |      2517.30 |                211.87 |                    0.10 |    254 |     5.0721 |
|        1 |         12 |          2459.70 |      1164.51 |      2669.22 |                518.78 |                    0.10 |    262 |     5.1745 |
|        1 |         13 |          2459.70 |      1164.51 |      2913.61 |               1020.56 |                    0.10 |    266 |     5.2405 |
|        1 |         14 |          2459.70 |      1164.51 |      3415.68 |               1835.70 |                    0.10 |    266 |     5.2976 |
|        1 |         15 |          2459.70 |      1164.51 |      4363.72 |               3019.05 |                    0.10 |    268 |     5.3494 |
|        1 |         16 |          2459.70 |      1164.51 |      2518.90 |               2380.91 |                    0.10 |    273 |     5.5003 |
|        1 |         17 |          2459.70 |      1164.51 |      2485.30 |               1694.90 |                    0.10 |    275 |     5.6955 |
|        1 |         18 |          2459.70 |      1164.51 |      2483.80 |               2471.28 |                    0.10 |    277 |     5.7590 |
|        1 |         19 |          2459.70 |      1164.51 |      2468.90 |               1994.67 |                    0.10 |    282 |     5.8410 |
|        1 |         20 |          2459.70 |      1164.51 |      2473.30 |                823.12 |                    0.10 |    284 |     5.9407 |
|        1 |         21 |          2459.70 |      1164.51 |      3249.82 |               1437.01 |                    0.10 |    285 |     5.9936 |
|        1 |         22 |          2459.70 |      1164.51 |      3902.66 |               2912.58 |                    0.10 |    291 |     6.0653 |
|        1 |         23 |          2459.70 |      1164.51 |      5395.11 |               4886.41 |                    0.10 |    292 |     6.1126 |
|        1 |         24 |          2459.70 |      1164.51 |      7548.31 |               8036.34 |                    0.10 |    294 |     6.1676 |
|        1 |         25 |          2459.70 |      1164.51 |     10906.95 |              10000.00 |                    0.10 |    301 |     6.2645 |
|        1 |         26 |          2459.70 |      1164.51 |     12349.70 |              10000.00 |                    0.10 |    301 |     6.4529 |
|        1 |         27 |          2459.70 |      1164.51 |     12359.90 |              10000.00 |                    0.10 |    301 |     6.5412 |
|        1 |         28 |          2459.70 |      1164.51 |      2484.80 |               9667.15 |                    0.10 |    302 |     6.6509 |
|        1 |         29 |          2459.70 |      1164.51 |      2470.80 |               3193.75 |                    0.10 |    307 |     6.8512 |
|        1 |         30 |          2459.70 |      1164.51 |      2475.00 |               1511.76 |                    0.10 |    312 |     6.9910 |
|        1 |         31 |          2459.70 |      1164.51 |      2477.80 |                664.31 |                    0.10 |    313 |     7.2291 |
|        1 |         32 |          2459.70 |      1164.51 |      2521.00 |                807.75 |                    0.10 |    314 |     7.3107 |
|        1 |         33 |          2459.70 |      1164.51 |      2496.30 |                477.54 |                    0.10 |    318 |     7.4244 |
|        1 |         34 |          2459.70 |      1164.51 |      2516.60 |                233.66 |                    0.10 |    318 |     7.5061 |
|        1 |         35 |          2459.70 |      1164.51 |      2470.80 |                169.39 |                    0.10 |    322 |     7.7292 |
|        1 |         36 |          2459.70 |      1164.51 |      2509.40 |                306.20 |                    0.10 |    325 |     7.8759 |
|        1 |         37 |          2459.70 |      1164.51 |      2509.00 |                167.10 |                    0.10 |    325 |     7.9725 |
|        1 |         38 |          2459.70 |      1164.51 |      2481.80 |                231.38 |                    0.10 |    325 |     8.0502 |
|        1 |         39 |          2459.70 |      1164.51 |      2620.99 |                424.55 |                    0.10 |    326 |     8.1085 |
|        1 |         40 |          2459.70 |      1164.51 |      2488.00 |                300.37 |                    0.10 |    326 |     8.2785 |
|        1 |         41 |          2459.70 |      1164.51 |      2488.00 |                165.78 |                    0.10 |    326 |     8.4025 |
|        1 |         42 |          2459.70 |      1164.51 |      2503.70 |                 98.00 |                    0.10 |    331 |     8.5020 |
|        1 |         43 |          2459.70 |      1164.51 |      2475.53 |                186.59 |                    0.10 |    332 |     8.6172 |
|        1 |         44 |          2459.70 |      1164.51 |      2604.07 |                335.62 |                    0.10 |    333 |     8.6738 |
|        1 |         45 |          2459.70 |      1164.51 |      2795.47 |                687.04 |                    0.10 |    339 |     8.7454 |
|        1 |         46 |          2459.70 |      1164.51 |      2519.00 |                868.62 |                    0.10 |    339 |     8.8446 |
|        1 |         47 |          2459.70 |      1164.51 |      3351.89 |               1725.86 |                    0.10 |    342 |     8.9072 |
|        1 |         48 |          2459.70 |      1164.51 |      4268.52 |               2983.19 |                    0.10 |    348 |     8.9606 |
|        1 |         49 |          2459.70 |      1164.51 |      5570.22 |               5260.16 |                    0.10 |    353 |     9.0137 |
|        1 |         50 |          2459.70 |      1164.51 |      8011.97 |               9367.82 |                    0.10 |    354 |     9.0837 |
|        1 |         51 |          2459.70 |      1164.51 |     12146.38 |              10000.00 |                    0.10 |    358 |     9.1718 |
|        1 |         52 |          2459.70 |      1164.51 |     22270.70 |              10000.00 |                    0.10 |    360 |     9.2947 |
|        1 |         53 |          2459.70 |      1164.51 |     22265.60 |              10000.00 |                    0.10 |    362 |     9.3973 |
|        1 |         54 |          2459.70 |      1164.51 |     22270.30 |              10000.00 |                    0.10 |    365 |     9.6222 |
|        1 |         55 |          2459.70 |      1164.51 |     12378.40 |              10000.00 |                    0.10 |    370 |     9.7559 |
|        1 |         56 |          2459.70 |      1164.51 |     12380.10 |              10000.00 |                    0.10 |    371 |     9.8946 |
|        1 |         57 |          2459.70 |      1164.51 |     12380.10 |              10000.00 |                    0.10 |    371 |    10.0068 |
|        1 |         58 |          2459.70 |      1164.51 |     12375.10 |              10000.00 |                    0.10 |    372 |    10.1495 |
|        1 |         59 |          2459.70 |      1164.51 |     12352.00 |              10000.00 |                    0.10 |    374 |    10.3235 |
|        1 |         60 |          2459.70 |      1164.51 |     12352.00 |              10000.00 |                    0.10 |    374 |    10.4486 |
|        1 |         61 |          2459.70 |      1164.51 |     22331.20 |              10000.00 |                    0.10 |    375 |    10.6962 |
|        1 |         62 |          2459.70 |      1164.51 |     22306.50 |              10000.00 |                    0.10 |    379 |    10.8660 |
|        1 |         63 |          2459.70 |      1164.51 |     12379.40 |              10000.00 |                    0.10 |    380 |    11.0506 |
