Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |       890.64 |      1065.34 |                  7.61 |                    0.14 |     47 |     0.1636 |
|        1 |          2 |              Inf |       890.64 |      1360.32 |                 12.03 |                    0.10 |     51 |     0.6011 |
|        1 |          3 |              Inf |       890.64 |      1649.39 |                 21.64 |                    0.11 |     54 |     0.6415 |
|        1 |          4 |              Inf |       890.64 |      2205.49 |                 38.54 |                    0.10 |     57 |     0.6782 |
|        1 |          0 |          1905.00 |       890.64 |      1905.00 |                 36.58 |                    0.10 |     82 |     0.8579 |
|        1 |          1 |          1905.00 |       890.64 |      1845.02 |                 69.58 |                    0.10 |     93 |     0.9622 |
|        1 |          2 |          1905.00 |       890.64 |      1897.23 |                158.92 |                    0.10 |     98 |     1.0217 |
|        1 |          0 |          1893.20 |       890.64 |      1893.20 |                 56.61 |                    0.10 |    112 |     1.1966 |
|        1 |          1 |          1893.20 |       890.64 |      1855.89 |                 61.92 |                    0.10 |    120 |     1.3533 |
|        1 |          2 |          1893.20 |       890.64 |      1894.39 |                107.92 |                    0.10 |    120 |     1.4209 |
|        1 |          3 |          1893.20 |       890.64 |      1908.10 |                 58.81 |                    0.10 |    129 |     1.5239 |
|        1 |          4 |          1893.20 |       890.64 |      1876.35 |                107.42 |                    0.10 |    136 |     1.6408 |
|        1 |          0 |          1869.50 |       890.64 |      1869.50 |                 68.07 |                    0.10 |    146 |     1.7272 |
|        1 |          0 |          1854.10 |       890.64 |      1854.10 |                 29.81 |                    0.10 |    148 |     1.8079 |
|        1 |          1 |          1854.10 |       890.64 |      1846.64 |                 65.30 |                    0.10 |    150 |     1.8998 |
|        1 |          2 |          1854.10 |       890.64 |      1887.13 |                149.13 |                    0.10 |    153 |     1.9620 |
|        1 |          3 |          1854.10 |       890.64 |      1888.90 |                138.31 |                    0.10 |    156 |     2.0431 |
|        1 |          4 |          1854.10 |       890.64 |      1877.80 |                 37.76 |                    0.10 |    157 |     2.1605 |
|        1 |          5 |          1854.10 |       890.64 |      1867.27 |                 61.83 |                    0.10 |    159 |     2.2705 |
|        1 |          6 |          1854.10 |       890.64 |      1899.70 |                 82.99 |                    0.10 |    164 |     2.3596 |
|        1 |          7 |          1854.10 |       890.64 |      1861.89 |                 97.36 |                    0.10 |    165 |     2.5210 |
|        1 |          8 |          1854.10 |       890.64 |      1887.50 |                 44.35 |                    0.10 |    171 |     2.6131 |
|        1 |          9 |          1854.10 |       890.64 |      1882.95 |                 77.99 |                    0.10 |    173 |     2.6963 |
|        1 |         10 |          1854.10 |       890.64 |      1888.60 |                118.80 |                    0.10 |    184 |     2.8297 |
|        1 |         11 |          1854.10 |       890.64 |      1878.10 |                 43.26 |                    0.10 |    187 |     2.9944 |
|        1 |         12 |          1854.10 |       890.64 |      1842.70 |                 53.97 |                    0.10 |    188 |     3.1225 |
|        1 |         13 |          1854.10 |       890.64 |      1873.90 |                 43.49 |                    0.10 |    188 |     3.2047 |
|        1 |         14 |          1854.10 |       890.64 |      1873.90 |                 40.36 |                    0.10 |    188 |     3.2749 |
|        1 |         15 |          1854.10 |       890.64 |      1845.70 |                 46.60 |                    0.10 |    193 |     3.3683 |
|        1 |         16 |          1854.10 |       890.64 |      1871.27 |                116.40 |                    0.10 |    193 |     3.4376 |
|        1 |         17 |          1854.10 |       890.64 |      1874.60 |                162.76 |                    0.10 |    193 |     3.5051 |
|        1 |         18 |          1854.10 |       890.64 |      1874.60 |                 86.36 |                    0.10 |    193 |     3.5587 |
|        1 |         19 |          1854.10 |       890.64 |      1874.20 |                 45.76 |                    0.10 |    195 |     3.6334 |
|        1 |         20 |          1854.10 |       890.64 |      1881.40 |                 43.75 |                    0.10 |    199 |     3.7103 |
|        1 |         21 |          1854.10 |       890.64 |      1876.00 |                 88.51 |                    0.10 |    206 |     3.7905 |
|        1 |         22 |          1854.10 |       890.64 |      1891.70 |                 96.02 |                    0.10 |    209 |     3.9173 |
|        1 |         23 |          1854.10 |       890.64 |      1893.00 |                 40.44 |                    0.10 |    210 |     3.9828 |
|        1 |         24 |          1854.10 |       890.64 |      1886.02 |                 47.66 |                    0.10 |    210 |     4.0599 |
|        1 |         25 |          1854.10 |       890.64 |      1893.60 |                 39.63 |                    0.10 |    212 |     4.1319 |
|        1 |          0 |          1853.10 |       890.64 |      1853.10 |                 31.30 |                    0.10 |    212 |     4.2197 |
|        1 |          1 |          1853.10 |       890.64 |      1895.30 |                 36.60 |                    0.10 |    218 |     4.2741 |
|        1 |          2 |          1853.10 |       890.64 |      1894.60 |                 65.09 |                    0.10 |    224 |     4.3382 |
|        1 |          3 |          1853.10 |       890.64 |      1891.40 |                 46.97 |                    0.10 |    230 |     4.4317 |
|        1 |          4 |          1853.10 |       890.64 |      1895.80 |                 92.13 |                    0.10 |    233 |     4.5208 |
|        1 |          5 |          1853.10 |       890.64 |      1903.80 |                 61.41 |                    0.10 |    237 |     4.6034 |
|        1 |          6 |          1853.10 |       890.64 |      1870.06 |                 52.64 |                    0.10 |    243 |     4.8045 |
|        1 |          7 |          1853.10 |       890.64 |      1931.90 |                 74.69 |                    0.10 |    250 |     4.9592 |
|        1 |          8 |          1853.10 |       890.64 |      1874.32 |                 56.42 |                    0.10 |    255 |     5.1123 |
|        1 |          9 |          1853.10 |       890.64 |      1897.02 |                 75.02 |                    0.10 |    255 |     5.1881 |
|        1 |         10 |          1853.10 |       890.64 |      1898.00 |                 57.60 |                    0.10 |    259 |     5.3984 |
|        1 |         11 |          1853.10 |       890.64 |      1889.00 |                 49.29 |                    0.10 |    265 |     5.4882 |
|        1 |         12 |          1853.10 |       890.64 |      1889.87 |                 63.20 |                    0.10 |    269 |     5.6613 |
|        1 |         13 |          1853.10 |       890.64 |      1929.50 |                 20.47 |                    0.11 |    276 |     5.9124 |
|        1 |         14 |          1853.10 |       890.64 |      1928.87 |                 42.31 |                    0.10 |    281 |     5.9715 |
|        1 |         15 |          1853.10 |       890.64 |      1907.66 |                 76.48 |                    0.10 |    290 |     6.0963 |
|        1 |         16 |          1853.10 |       890.64 |      1922.80 |                 54.99 |                    0.10 |    291 |     6.2524 |
|        1 |         17 |          1853.10 |       890.64 |      1911.02 |                 80.13 |                    0.10 |    292 |     6.3056 |
|        1 |         18 |          1853.10 |       890.64 |      1898.10 |                 56.48 |                    0.10 |    301 |     6.4493 |
|        1 |         19 |          1853.10 |       890.64 |      1893.70 |                 74.26 |                    0.10 |    304 |     6.5442 |
|        1 |         20 |          1853.10 |       890.64 |      1893.70 |                 50.53 |                    0.10 |    304 |     6.6139 |
|        1 |         21 |          1853.10 |       890.64 |      1905.70 |                 25.00 |                    0.10 |    306 |     6.6630 |
|        1 |         22 |          1853.10 |       890.64 |      1897.13 |                 62.34 |                    0.10 |    310 |     6.7527 |
|        1 |         23 |          1853.10 |       890.64 |      1853.72 |                 54.94 |                    0.10 |    311 |     7.1334 |
|        1 |         24 |          1853.10 |       890.64 |      1861.00 |                 68.78 |                    0.10 |    313 |     7.2118 |
|        1 |         25 |          1853.10 |       890.64 |      1855.00 |                 50.44 |                    0.10 |    313 |     7.3607 |
|        1 |         26 |          1853.10 |       890.64 |      1855.00 |                 27.30 |                    0.10 |    313 |     7.4199 |
|        1 |         27 |          1853.10 |       890.64 |      1845.81 |                 39.11 |                    0.10 |    315 |     7.5624 |
|        1 |         28 |          1853.10 |       890.64 |      1863.89 |                 28.00 |                    0.10 |    315 |     7.6191 |
|        1 |         29 |          1853.10 |       890.64 |      1899.53 |                 46.38 |                    0.10 |    320 |     7.6972 |
|        1 |         30 |          1853.10 |       890.64 |      1854.20 |                 25.48 |                    0.10 |    322 |     7.8261 |
|        1 |          0 |          1852.20 |       890.64 |      1852.20 |                 20.15 |                    0.10 |    322 |     7.8963 |
|        1 |          1 |          1852.20 |       890.64 |      1880.22 |                112.66 |                    0.10 |    324 |     8.0239 |
|        1 |          2 |          1852.20 |       890.64 |      1879.00 |                 51.92 |                    0.10 |    326 |     8.0909 |
|        1 |          3 |          1852.20 |       890.64 |      1868.93 |                113.37 |                    0.10 |    329 |     8.2301 |
|        1 |          4 |          1852.20 |       890.64 |      1908.50 |                 66.56 |                    0.10 |    339 |     8.4136 |
|        1 |          5 |          1852.20 |       890.64 |      1905.60 |                 75.32 |                    0.10 |    344 |     8.5104 |
|        1 |          6 |          1852.20 |       890.64 |      1900.70 |                 43.62 |                    0.10 |    348 |     8.6039 |
|        1 |          7 |          1852.20 |       890.64 |      1890.84 |                 53.56 |                    0.10 |    348 |     8.6731 |
|        1 |          8 |          1852.20 |       890.64 |      1856.17 |                 27.38 |                    0.10 |    349 |     8.9665 |
|        1 |          9 |          1852.20 |       890.64 |      1880.22 |                 33.33 |                    0.10 |    350 |     9.0175 |
|        1 |         10 |          1852.20 |       890.64 |      1856.10 |                 26.31 |                    0.10 |    350 |     9.1113 |
|        1 |         11 |          1852.20 |       890.64 |      1856.10 |                 31.37 |                    0.10 |    350 |     9.1735 |
|        1 |         12 |          1852.20 |       890.64 |      1856.10 |                 60.40 |                    0.10 |    350 |     9.2432 |
|        1 |         13 |          1852.20 |       890.64 |      1856.10 |                 57.81 |                    0.10 |    350 |     9.2997 |
|        1 |         14 |          1852.20 |       890.64 |      1860.00 |                 34.18 |                    0.10 |    350 |     9.3784 |
|        1 |         15 |          1852.20 |       890.64 |      1838.66 |                 43.52 |                    0.10 |    351 |     9.5018 |
|        1 |         16 |          1852.20 |       890.64 |      1889.69 |                147.98 |                    0.10 |    353 |     9.5948 |
|        1 |         17 |          1852.20 |       890.64 |      1882.60 |                 55.09 |                    0.10 |    355 |     9.7163 |
|        1 |         18 |          1852.20 |       890.64 |      1887.90 |                 33.92 |                    0.10 |    356 |     9.7904 |
|        1 |         19 |          1852.20 |       890.64 |      1859.46 |                 55.55 |                    0.10 |    356 |     9.9022 |
|        1 |         20 |          1852.20 |       890.64 |      1895.58 |                 75.83 |                    0.10 |    362 |    10.0302 |
|        1 |         21 |          1852.20 |       890.64 |      1927.60 |                 35.90 |                    0.10 |    364 |    10.1400 |
|        1 |         22 |          1852.20 |       890.64 |      1918.30 |                 37.11 |                    0.10 |    365 |    10.2341 |
|        1 |         23 |          1852.20 |       890.64 |      1932.12 |                176.99 |                    0.10 |    367 |    10.3572 |
|        1 |         24 |          1852.20 |       890.64 |      1903.20 |                 97.61 |                    0.10 |    367 |    10.4310 |
|        1 |         25 |          1852.20 |       890.64 |      1903.20 |                 35.68 |                    0.10 |    367 |    10.5236 |
|        1 |         26 |          1852.20 |       890.64 |      1894.24 |                 49.47 |                    0.10 |    373 |    10.7211 |
|        1 |         27 |          1852.20 |       890.64 |      1907.50 |                 32.58 |                    0.10 |    378 |    10.8468 |
|        1 |         28 |          1852.20 |       890.64 |      1867.93 |                 63.90 |                    0.10 |    379 |    10.9516 |
|        1 |          0 |          1850.50 |       890.64 |      1850.50 |                 34.18 |                    0.10 |    379 |    11.0373 |
|        1 |          1 |          1850.50 |       890.64 |      1865.80 |                 38.56 |                    0.10 |    381 |    11.1672 |
|        1 |          2 |          1850.50 |       890.64 |      1864.60 |                 47.82 |                    0.10 |    381 |    11.2355 |
|        1 |          3 |          1850.50 |       890.64 |      1858.10 |                 24.82 |                    0.10 |    381 |    11.3129 |
|        1 |          4 |          1850.50 |       890.64 |      1846.47 |                 23.42 |                    0.10 |    381 |    11.4237 |
|        1 |          5 |          1850.50 |       890.64 |      1851.92 |                 40.84 |                    0.10 |    381 |    11.4860 |
|        1 |          6 |          1850.50 |       890.64 |      1856.20 |                 37.46 |                    0.10 |    383 |    11.5807 |
|        1 |          7 |          1850.50 |       890.64 |      1856.20 |                 48.36 |                    0.10 |    383 |    11.6540 |
|        1 |          8 |          1850.50 |       890.64 |      1845.71 |                 42.03 |                    0.10 |    384 |    11.8058 |
|        1 |          9 |          1850.50 |       890.64 |      1894.76 |                108.83 |                    0.10 |    385 |    11.9316 |
|        1 |         10 |          1850.50 |       890.64 |      1916.50 |                 87.82 |                    0.10 |    386 |    12.0020 |
|        1 |         11 |          1850.50 |       890.64 |      1863.22 |                 81.71 |                    0.10 |    389 |    12.1760 |
|        1 |         12 |          1850.50 |       890.64 |      1902.00 |                 50.49 |                    0.10 |    390 |    12.3408 |
|        1 |         13 |          1850.50 |       890.64 |      1902.00 |                 21.05 |                    0.10 |    390 |    12.4101 |
|        1 |         14 |          1850.50 |       890.64 |      1882.18 |                 53.62 |                    0.10 |    392 |    12.4904 |
|        1 |         15 |          1850.50 |       890.64 |      1866.90 |                118.52 |                    0.10 |    393 |    12.7418 |
|        1 |         16 |          1850.50 |       890.64 |      1866.90 |                 47.97 |                    0.10 |    393 |    12.8074 |
|        1 |         17 |          1850.50 |       890.64 |      1866.90 |                 54.93 |                    0.10 |    393 |    12.8702 |
|        1 |         18 |          1850.50 |       890.64 |      1866.90 |                 48.96 |                    0.10 |    393 |    12.9433 |
|        1 |         19 |          1850.50 |       890.64 |      1866.90 |                 46.85 |                    0.10 |    394 |    13.0043 |
|        1 |         20 |          1850.50 |       890.64 |      1866.90 |                 61.76 |                    0.10 |    394 |    13.0599 |
|        1 |         21 |          1850.50 |       890.64 |      1859.10 |                 31.11 |                    0.10 |    396 |    13.1407 |
|        1 |         22 |          1850.50 |       890.64 |      1855.26 |                 21.30 |                    0.10 |    397 |    13.2660 |
|        1 |         23 |          1850.50 |       890.64 |      1853.99 |                 49.64 |                    0.10 |    397 |    13.3260 |
|        1 |         24 |          1850.50 |       890.64 |      1839.71 |                 73.14 |                    0.10 |    398 |    13.5095 |
|        1 |         25 |          1850.50 |       890.64 |      1901.57 |                120.11 |                    0.10 |    400 |    13.5652 |
|        1 |         26 |          1850.50 |       890.64 |      1904.75 |                174.30 |                    0.10 |    402 |    13.6762 |
|        1 |         27 |          1850.50 |       890.64 |      1893.10 |                 82.63 |                    0.10 |    404 |    13.7701 |
|        1 |         28 |          1850.50 |       890.64 |      1890.70 |                 50.89 |                    0.10 |    405 |    13.8376 |
|        1 |         29 |          1850.50 |       890.64 |      1869.13 |                 37.34 |                    0.10 |    407 |    13.9817 |
|        1 |         30 |          1850.50 |       890.64 |      1861.81 |                114.94 |                    0.10 |    409 |    14.0735 |
|        1 |         31 |          1850.50 |       890.64 |      1854.40 |                 40.79 |                    0.10 |    409 |    14.1637 |
|        1 |          0 |          1849.60 |       890.64 |      1849.60 |                 38.96 |                    0.10 |    409 |    14.2486 |
|        1 |          1 |          1849.60 |       890.64 |      1849.60 |                 45.06 |                    0.10 |    409 |    14.3107 |
|        1 |          0 |          1847.60 |       890.64 |      1847.60 |                 63.59 |                    0.10 |    409 |    14.3969 |
|        1 |          1 |          1847.60 |       890.64 |      1847.60 |                 28.42 |                    0.10 |    409 |    14.4722 |
|        1 |          2 |          1847.60 |       890.64 |      1847.60 |                 49.05 |                    0.10 |    409 |    14.5390 |
|        1 |          3 |          1847.60 |       890.64 |      1848.90 |                 43.76 |                    0.10 |    409 |    14.6007 |
|        1 |          4 |          1847.60 |       890.64 |      1848.90 |                 58.79 |                    0.10 |    409 |    14.6734 |
|        1 |          5 |          1847.60 |       890.64 |      1849.60 |                 47.87 |                    0.10 |    409 |    14.7624 |
|        1 |          6 |          1847.60 |       890.64 |      1851.20 |                 44.37 |                    0.10 |    409 |    14.8475 |
|        1 |          7 |          1847.60 |       890.64 |      1851.10 |                 35.91 |                    0.10 |    409 |    15.0404 |
|        1 |          8 |          1847.60 |       890.64 |      1852.26 |                 57.77 |                    0.10 |    410 |    15.1133 |
|        1 |          9 |          1847.60 |       890.64 |      1881.30 |                101.46 |                    0.10 |    410 |    15.2240 |
|        1 |         10 |          1847.60 |       890.64 |      1881.07 |                 90.95 |                    0.10 |    410 |    15.3699 |
|        1 |         11 |          1847.60 |       890.64 |      1907.70 |                134.71 |                    0.10 |    412 |    15.4718 |
|        1 |         12 |          1847.60 |       890.64 |      1906.20 |                 60.17 |                    0.10 |    412 |    15.5576 |
|        1 |         13 |          1847.60 |       890.64 |      1906.20 |                 35.22 |                    0.10 |    412 |    15.6396 |
|        1 |         14 |          1847.60 |       890.64 |      1872.72 |                 66.25 |                    0.10 |    416 |    15.7668 |
