Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |      1063.20 |      1160.18 |                  6.36 |                    1.39 |     52 |     0.1957 |
|        1 |          2 |              Inf |      1063.20 |      1327.86 |                 13.29 |                    0.66 |     58 |     0.7045 |
|        1 |          3 |              Inf |      1063.20 |      1556.00 |                 22.75 |                    0.65 |     62 |     0.7491 |
|        1 |          4 |              Inf |      1063.20 |      1798.69 |                 45.19 |                    0.34 |     69 |     0.8282 |
|        1 |          0 |          1782.70 |      1063.20 |      1782.70 |                 27.22 |                    0.10 |     90 |     1.1156 |
|        1 |          1 |          1782.70 |      1063.20 |      1744.70 |                 44.66 |                    0.10 |     96 |     1.2275 |
|        1 |          2 |          1782.70 |      1063.20 |      1763.81 |                 75.50 |                    0.10 |     96 |     1.3146 |
|        1 |          3 |          1782.70 |      1063.20 |      1798.70 |                 71.30 |                    0.10 |    110 |     1.4425 |
|        1 |          4 |          1782.70 |      1063.20 |      1803.70 |                 33.51 |                    0.10 |    115 |     1.5385 |
|        1 |          5 |          1782.70 |      1063.20 |      1746.15 |                 84.23 |                    0.10 |    128 |     1.6985 |
|        1 |          6 |          1782.70 |      1063.20 |      1791.78 |                 65.16 |                    0.10 |    128 |     1.8057 |
|        1 |          7 |          1782.70 |      1063.20 |      1780.05 |                144.43 |                    0.10 |    136 |     1.8800 |
|        1 |          8 |          1782.70 |      1063.20 |      1796.70 |                 63.68 |                    0.10 |    151 |     2.0601 |
|        1 |          9 |          1782.70 |      1063.20 |      1782.72 |                 60.19 |                    0.10 |    155 |     2.1885 |
|        1 |         10 |          1782.70 |      1063.20 |      1780.62 |                 63.62 |                    0.10 |    156 |     2.2709 |
|        1 |         11 |          1782.70 |      1063.20 |      1794.68 |                 74.76 |                    0.10 |    165 |     2.4306 |
|        1 |         12 |          1782.70 |      1063.20 |      1800.50 |                 35.06 |                    0.10 |    178 |     2.5535 |
|        1 |         13 |          1782.70 |      1063.20 |      1794.08 |                 27.40 |                    0.10 |    186 |     2.6895 |
|        1 |         14 |          1782.70 |      1063.20 |      1769.54 |                 77.89 |                    0.10 |    188 |     2.7982 |
|        1 |         15 |          1782.70 |      1063.20 |      1822.00 |                 88.12 |                    0.10 |    196 |     2.9196 |
|        1 |         16 |          1782.70 |      1063.20 |      1795.90 |                 28.82 |                    0.10 |    199 |     3.0462 |
|        1 |         17 |          1782.70 |      1063.20 |      1782.88 |                 61.24 |                    0.10 |    201 |     3.1594 |
|        1 |         18 |          1782.70 |      1063.20 |      1771.05 |                 52.15 |                    0.10 |    209 |     3.3353 |
|        1 |         19 |          1782.70 |      1063.20 |      1792.56 |                 74.42 |                    0.10 |    213 |     3.4103 |
|        1 |         20 |          1782.70 |      1063.20 |      1791.00 |                 89.45 |                    0.10 |    220 |     3.5219 |
|        1 |         21 |          1782.70 |      1063.20 |      1770.06 |                 48.65 |                    0.10 |    228 |     3.6698 |
|        1 |         22 |          1782.70 |      1063.20 |      1765.03 |                 73.03 |                    0.10 |    229 |     3.7345 |
|        1 |         23 |          1782.70 |      1063.20 |      1807.98 |                 66.91 |                    0.10 |    234 |     3.8654 |
|        1 |         24 |          1782.70 |      1063.20 |      1787.20 |                 26.48 |                    0.10 |    242 |     4.1483 |
|        1 |         25 |          1782.70 |      1063.20 |      1730.06 |                 66.06 |                    0.10 |    247 |     4.2521 |
|        1 |         26 |          1782.70 |      1063.20 |      1745.96 |                 45.67 |                    0.10 |    254 |     4.4132 |
|        1 |         27 |          1782.70 |      1063.20 |      1759.55 |                 49.94 |                    0.10 |    259 |     4.5946 |
|        1 |         28 |          1782.70 |      1063.20 |      1767.92 |                 56.91 |                    0.10 |    263 |     4.7470 |
|        1 |         29 |          1782.70 |      1063.20 |      1770.47 |                 57.78 |                    0.10 |    270 |     4.8449 |
|        1 |          0 |          1779.40 |      1063.20 |      1779.40 |                 99.46 |                    0.10 |    275 |     4.9601 |
|        1 |          0 |          1778.00 |      1063.20 |      1778.00 |                 64.97 |                    0.10 |    278 |     5.0571 |
|        1 |          1 |          1778.00 |      1063.20 |      1762.09 |                 81.38 |                    0.10 |    282 |     5.1348 |
|        1 |          2 |          1778.00 |      1063.20 |      1789.20 |                 56.48 |                    0.10 |    289 |     5.2128 |
|        1 |          3 |          1778.00 |      1063.20 |      1789.20 |                 41.68 |                    0.10 |    289 |     5.2785 |
|        1 |          4 |          1778.00 |      1063.20 |      1786.70 |                 64.47 |                    0.10 |    291 |     5.3347 |
|        1 |          5 |          1778.00 |      1063.20 |      1735.20 |                 69.66 |                    0.10 |    293 |     5.5336 |
|        1 |          6 |          1778.00 |      1063.20 |      1795.54 |                 68.76 |                    0.10 |    300 |     5.7372 |
|        1 |          7 |          1778.00 |      1063.20 |      1809.15 |                 67.77 |                    0.10 |    305 |     5.8122 |
|        1 |          8 |          1778.00 |      1063.20 |      1806.80 |                 86.73 |                    0.10 |    312 |     6.0247 |
|        1 |          9 |          1778.00 |      1063.20 |      1826.90 |                 35.81 |                    0.10 |    316 |     6.0987 |
|        1 |         10 |          1778.00 |      1063.20 |      1787.91 |                 58.14 |                    0.10 |    317 |     6.1839 |
|        1 |         11 |          1778.00 |      1063.20 |      1808.70 |                 65.12 |                    0.10 |    319 |     6.2857 |
|        1 |         12 |          1778.00 |      1063.20 |      1775.55 |                 70.92 |                    0.10 |    327 |     6.5187 |
