Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |       884.53 |       988.77 |                  5.43 |                    0.20 |     47 |     0.1462 |
|        1 |          2 |              Inf |       884.53 |      1187.48 |                  9.76 |                    0.11 |     48 |     0.5962 |
|        1 |          3 |              Inf |       884.53 |      1528.30 |                 17.39 |                    0.14 |     50 |     0.6393 |
|        1 |          4 |              Inf |       884.53 |      2030.66 |                 29.17 |                    0.10 |     52 |     0.6798 |
|        1 |          5 |              Inf |       884.53 |      2750.42 |                 58.54 |                    0.10 |     56 |     0.7339 |
|        1 |          0 |          1871.70 |       884.53 |      1871.70 |                 49.71 |                    0.10 |     81 |     0.9550 |
|        1 |          1 |          1871.70 |       884.53 |      1848.64 |                 99.13 |                    0.10 |     94 |     1.0984 |
|        1 |          2 |          1871.70 |       884.53 |      1906.29 |                 56.34 |                    0.10 |     94 |     1.1722 |
|        1 |          3 |          1871.70 |       884.53 |      1870.61 |                 88.93 |                    0.10 |     99 |     1.2283 |
|        1 |          4 |          1871.70 |       884.53 |      1896.30 |                 65.44 |                    0.10 |    115 |     1.3259 |
|        1 |          5 |          1871.70 |       884.53 |      1891.60 |                 41.48 |                    0.10 |    119 |     1.4070 |
|        1 |          6 |          1871.70 |       884.53 |      1895.40 |                 18.92 |                    0.10 |    121 |     1.4835 |
|        1 |          7 |          1871.70 |       884.53 |      1889.10 |                 39.44 |                    0.13 |    126 |     1.5616 |
|        1 |          8 |          1871.70 |       884.53 |      1937.47 |                 87.44 |                    0.10 |    127 |     1.6243 |
|        1 |          9 |          1871.70 |       884.53 |      1899.10 |                 37.92 |                    0.10 |    132 |     1.7055 |
|        1 |         10 |          1871.70 |       884.53 |      1899.10 |                 37.37 |                    0.10 |    132 |     1.7722 |
|        1 |         11 |          1871.70 |       884.53 |      1913.20 |                 35.01 |                    0.10 |    140 |     1.8493 |
|        1 |         12 |          1871.70 |       884.53 |      1869.18 |                 67.84 |                    0.10 |    148 |     1.9742 |
|        1 |         13 |          1871.70 |       884.53 |      1906.50 |                 49.68 |                    0.10 |    160 |     2.1473 |
|        1 |         14 |          1871.70 |       884.53 |      1903.40 |                 19.45 |                    0.10 |    161 |     2.2664 |
|        1 |         15 |          1871.70 |       884.53 |      1868.07 |                 37.47 |                    0.10 |    165 |     2.3329 |
|        1 |         16 |          1871.70 |       884.53 |      1887.62 |                 85.57 |                    0.10 |    165 |     2.3991 |
|        1 |         17 |          1871.70 |       884.53 |      1901.40 |                 44.79 |                    0.10 |    171 |     2.5133 |
|        1 |          0 |          1857.90 |       884.53 |      1857.90 |                 56.26 |                    0.10 |    182 |     2.6899 |
|        1 |          0 |          1852.00 |       884.53 |      1852.00 |                 19.95 |                    0.10 |    185 |     2.7863 |
|        1 |          1 |          1852.00 |       884.53 |      1849.77 |                 14.00 |                    0.10 |    187 |     2.8505 |
|        1 |          2 |          1852.00 |       884.53 |      1855.14 |                 37.49 |                    0.10 |    187 |     2.9302 |
|        1 |          3 |          1852.00 |       884.53 |      1872.71 |                100.41 |                    0.10 |    188 |     3.0010 |
|        1 |          4 |          1852.00 |       884.53 |      1842.83 |                 36.66 |                    0.10 |    194 |     3.2663 |
|        1 |          5 |          1852.00 |       884.53 |      1861.76 |                 74.31 |                    0.10 |    194 |     3.3219 |
|        1 |          6 |          1852.00 |       884.53 |      1898.20 |                 43.11 |                    0.10 |    194 |     3.3953 |
|        1 |          7 |          1852.00 |       884.53 |      1881.60 |                 40.36 |                    0.10 |    197 |     3.4799 |
|        1 |          8 |          1852.00 |       884.53 |      1878.81 |                 65.42 |                    0.10 |    202 |     3.5833 |
|        1 |          9 |          1852.00 |       884.53 |      1886.00 |                 30.44 |                    0.10 |    203 |     3.6519 |
|        1 |         10 |          1852.00 |       884.53 |      1879.75 |                 35.84 |                    0.10 |    206 |     3.7480 |
|        1 |         11 |          1852.00 |       884.53 |      1899.26 |                 46.28 |                    0.10 |    207 |     3.8148 |
|        1 |         12 |          1852.00 |       884.53 |      1895.00 |                 57.18 |                    0.10 |    213 |     3.9397 |
|        1 |         13 |          1852.00 |       884.53 |      1853.90 |                 46.59 |                    0.10 |    218 |     4.1560 |
|        1 |         14 |          1852.00 |       884.53 |      1853.60 |                 49.70 |                    0.10 |    220 |     4.2405 |
|        1 |          0 |          1849.60 |       884.53 |      1849.60 |                 25.05 |                    0.10 |    220 |     4.3141 |
|        1 |          1 |          1849.60 |       884.53 |      1853.11 |                 47.99 |                    0.10 |    227 |     4.4712 |
|        1 |          2 |          1849.60 |       884.53 |      1903.49 |                 81.94 |                    0.10 |    231 |     4.5574 |
|        1 |          3 |          1849.60 |       884.53 |      1925.60 |                 41.72 |                    0.10 |    234 |     4.6311 |
|        1 |          4 |          1849.60 |       884.53 |      1883.17 |                 68.36 |                    0.10 |    237 |     4.7313 |
|        1 |          5 |          1849.60 |       884.53 |      1868.50 |                 39.66 |                    0.10 |    237 |     4.7984 |
|        1 |          6 |          1849.60 |       884.53 |      1868.50 |                 29.89 |                    0.10 |    237 |     4.8447 |
