Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |      1230.01 |      1230.01 |                  8.24 |                    0.21 |     60 |     0.3634 |
|        1 |          2 |              Inf |      1230.01 |      1239.16 |                  9.15 |                    0.10 |     62 |     0.9044 |
|        1 |          0 |          1205.00 |      1205.00 |      1205.00 |                  5.08 |                    0.10 |     71 |     1.0423 |
|        1 |          0 |          1203.40 |      1203.40 |      1203.40 |                  8.18 |                    0.18 |     72 |     1.1050 |
|        1 |          1 |          1203.40 |      1200.65 |      1200.65 |                  9.07 |                    0.11 |     75 |     1.2032 |
|        1 |          2 |          1203.40 |      1200.65 |      1213.53 |                 10.81 |                    0.10 |     77 |     1.2879 |
|        1 |          3 |          1203.40 |      1200.65 |      1218.50 |                  8.72 |                    0.14 |     86 |     1.3721 |
|        1 |          0 |          1192.60 |      1192.60 |      1192.60 |                 20.61 |                    0.20 |     91 |     1.5549 |
|        1 |          0 |          1185.70 |      1185.70 |      1185.70 |                 13.50 |                    0.19 |     97 |     1.7623 |
|        1 |          1 |          1185.70 |      1185.70 |      1187.60 |                  9.20 |                    0.13 |    100 |     1.8230 |
|        1 |          0 |          1178.80 |      1178.80 |      1178.80 |                  8.83 |                    0.14 |    108 |     2.0078 |
|        1 |          1 |          1178.80 |      1178.80 |      1178.80 |                 10.02 |                    0.10 |    108 |     2.0720 |
|        1 |          2 |          1178.80 |      1161.42 |      1161.42 |                 15.61 |                    0.21 |    112 |     2.1688 |
|        1 |          0 |          1166.90 |      1161.42 |      1166.90 |                 10.37 |                    0.10 |    114 |     2.3117 |
|        1 |          0 |          1160.50 |      1160.50 |      1160.50 |                 13.23 |                    0.13 |    114 |     2.4042 |
|        1 |          1 |          1160.50 |      1160.50 |      1168.20 |                  7.90 |                    0.11 |    116 |     2.4939 |
|        1 |          2 |          1160.50 |      1148.32 |      1148.32 |                  8.10 |                    0.11 |    117 |     2.5660 |
|        1 |          3 |          1160.50 |      1148.32 |      1163.28 |                 10.56 |                    0.12 |    120 |     2.6325 |
|        1 |          4 |          1160.50 |      1148.32 |      1187.90 |                  7.03 |                    0.10 |    122 |     2.7688 |
|        1 |          5 |          1160.50 |      1148.32 |      1179.15 |                 17.88 |                    0.27 |    123 |     2.8810 |
|        1 |          6 |          1160.50 |      1148.32 |      1187.60 |                 11.34 |                    0.14 |    125 |     2.9555 |
|        1 |          7 |          1160.50 |      1148.32 |      1183.84 |                  7.63 |                    0.10 |    125 |     3.0624 |
|        1 |          8 |          1160.50 |      1148.32 |      1179.00 |                  7.36 |                    0.11 |    127 |     3.1536 |
|        1 |          9 |          1160.50 |      1148.32 |      1174.99 |                  6.43 |                    0.11 |    128 |     3.2251 |
|        1 |         10 |          1160.50 |      1148.32 |      1174.63 |                 10.55 |                    0.15 |    128 |     3.3019 |
|        1 |         11 |          1160.50 |      1148.32 |      1179.21 |                  8.49 |                    0.10 |    128 |     3.4011 |
