Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |      1276.88 |      1319.53 |                 19.21 |                    0.11 |     54 |     0.2487 |
|        1 |          0 |          1326.00 |      1276.88 |      1326.00 |                  9.92 |                    0.10 |     65 |     0.8052 |
|        1 |          1 |          1326.00 |      1276.88 |      1324.03 |                 11.12 |                    0.11 |     66 |     0.8871 |
|        1 |          2 |          1326.00 |      1276.88 |      1349.14 |                  8.53 |                    0.10 |     68 |     0.9894 |
|        1 |          3 |          1326.00 |      1276.88 |      1331.69 |                 11.24 |                    0.12 |     70 |     1.0811 |
|        1 |          4 |          1326.00 |      1276.88 |      1337.99 |                 25.93 |                    0.27 |     71 |     1.1557 |
|        1 |          5 |          1326.00 |      1276.88 |      1329.30 |                 10.59 |                    0.11 |     74 |     1.2477 |
|        1 |          6 |          1326.00 |      1276.88 |      1326.81 |                 16.50 |                    0.10 |     74 |     1.3655 |
|        1 |          7 |          1326.00 |      1276.88 |      1312.84 |                 17.90 |                    0.13 |     77 |     1.4956 |
|        1 |          0 |          1323.60 |      1276.88 |      1323.60 |                  6.39 |                    0.10 |     84 |     1.6343 |
|        1 |          1 |          1323.60 |      1276.88 |      1277.31 |                  8.63 |                    0.13 |     88 |     1.7760 |
|        1 |          2 |          1323.60 |      1276.88 |      1338.10 |                  9.31 |                    0.10 |     94 |     1.8463 |
|        1 |          3 |          1323.60 |      1276.88 |      1333.70 |                 10.41 |                    0.18 |     98 |     1.9666 |
|        1 |          4 |          1323.60 |      1266.21 |      1266.21 |                  9.35 |                    0.10 |    105 |     2.0790 |
|        1 |          5 |          1323.60 |      1266.21 |      1271.44 |                 22.21 |                    0.10 |    106 |     2.1471 |
|        1 |          6 |          1323.60 |      1266.21 |      1299.92 |                 13.39 |                    0.10 |    106 |     2.2312 |
|        1 |          0 |          1303.10 |      1266.21 |      1303.10 |                 11.31 |                    0.10 |    111 |     2.3662 |
|        1 |          1 |          1303.10 |      1266.21 |      1291.17 |                  8.02 |                    0.10 |    113 |     2.4186 |
|        1 |          2 |          1303.10 |      1266.21 |      1313.09 |                 19.14 |                    0.10 |    120 |     2.5685 |
|        1 |          3 |          1303.10 |      1266.21 |      1343.80 |                  7.50 |                    0.10 |    128 |     2.6678 |
|        1 |          4 |          1303.10 |      1266.21 |      1328.18 |                 21.54 |                    0.10 |    132 |     2.7465 |
|        1 |          5 |          1303.10 |      1266.21 |      1363.80 |                 11.42 |                    0.10 |    136 |     2.8147 |
|        1 |          6 |          1303.10 |      1266.21 |      1320.35 |                 21.20 |                    0.10 |    144 |     2.9719 |
|        1 |          7 |          1303.10 |      1266.21 |      1329.80 |                 12.29 |                    0.10 |    147 |     3.0440 |
|        1 |          8 |          1303.10 |      1266.21 |      1328.90 |                 11.98 |                    0.10 |    150 |     3.1256 |
|        1 |          9 |          1303.10 |      1266.21 |      1307.40 |                 13.38 |                    0.11 |    155 |     3.2612 |
|        1 |         10 |          1303.10 |      1266.21 |      1321.50 |                 14.42 |                    0.10 |    156 |     3.3294 |
|        1 |         11 |          1303.10 |      1266.21 |      1321.50 |                  8.45 |                    0.10 |    156 |     3.3882 |
|        1 |         12 |          1303.10 |      1266.21 |      1306.49 |                 18.89 |                    0.10 |    158 |     3.4710 |
|        1 |         13 |          1303.10 |      1266.21 |      1336.00 |                  8.46 |                    0.10 |    160 |     3.5344 |
|        1 |         14 |          1303.10 |      1266.21 |      1326.38 |                  7.81 |                    0.10 |    163 |     3.6722 |
|        1 |         15 |          1303.10 |      1266.21 |      1351.43 |                 16.63 |                    0.10 |    164 |     3.7272 |
|        1 |         16 |          1303.10 |      1266.21 |      1389.73 |                 12.01 |                    0.10 |    167 |     3.8131 |
|        1 |          0 |          1283.60 |      1266.21 |      1283.60 |                  5.24 |                    0.11 |    174 |     3.9447 |
|        1 |          1 |          1283.60 |      1262.20 |      1262.20 |                 14.03 |                    0.17 |    178 |     4.0254 |
|        1 |          2 |          1283.60 |      1262.20 |      1316.33 |                 29.59 |                    0.36 |    178 |     4.0779 |
|        1 |          0 |          1261.10 |      1261.10 |      1261.10 |                  9.75 |                    0.10 |    181 |     4.2288 |
|        1 |          1 |          1261.10 |      1261.10 |      1261.10 |                 12.45 |                    0.12 |    181 |     4.2982 |
|        1 |          2 |          1261.10 |      1261.10 |      1261.10 |                  8.48 |                    0.10 |    181 |     4.3577 |
|        1 |          3 |          1261.10 |      1261.10 |      1262.95 |                 13.08 |                    0.10 |    184 |     4.4586 |
|        1 |          4 |          1261.10 |      1261.10 |      1262.30 |                  5.51 |                    0.10 |    185 |     4.5327 |
|        1 |          5 |          1261.10 |      1258.42 |      1258.42 |                  7.55 |                    0.14 |    185 |     4.5978 |
|        1 |          6 |          1261.10 |      1258.42 |      1270.40 |                  7.00 |                    0.12 |    187 |     4.6699 |
|        1 |          7 |          1261.10 |      1258.42 |      1270.40 |                  4.15 |                    0.10 |    187 |     4.7280 |
|        1 |          8 |          1261.10 |      1258.42 |      1270.40 |                  6.61 |                    0.13 |    187 |     4.7810 |
|        1 |          0 |          1247.00 |      1247.00 |      1247.00 |                  6.78 |                    0.10 |    188 |     4.8524 |
|        1 |          1 |          1247.00 |      1247.00 |      1265.93 |                 13.55 |                    0.27 |    194 |     4.9502 |
|        1 |          2 |          1247.00 |      1247.00 |      1308.41 |                 30.96 |                    0.62 |    195 |     5.0104 |
|        1 |          3 |          1247.00 |      1247.00 |      1302.80 |                  9.83 |                    0.19 |    199 |     5.1161 |
|        1 |          4 |          1247.00 |      1247.00 |      1290.60 |                  7.37 |                    0.17 |    204 |     5.2356 |
|        1 |          5 |          1247.00 |      1247.00 |      1256.59 |                  5.46 |                    0.19 |    210 |     5.3645 |
|        1 |          6 |          1247.00 |      1247.00 |      1308.76 |                 16.49 |                    0.10 |    215 |     5.4484 |
|        1 |          7 |          1247.00 |      1247.00 |      1307.90 |                 10.02 |                    0.10 |    218 |     5.5706 |
|        1 |          8 |          1247.00 |      1247.00 |      1306.90 |                  5.11 |                    0.10 |    221 |     5.6256 |
|        1 |          9 |          1247.00 |      1247.00 |      1264.70 |                 12.02 |                    0.18 |    221 |     5.6890 |
|        1 |         10 |          1247.00 |      1247.00 |      1317.12 |                 14.04 |                    0.10 |    222 |     5.7622 |
|        1 |         11 |          1247.00 |      1247.00 |      1309.40 |                 16.91 |                    0.10 |    227 |     5.8290 |
|        1 |         12 |          1247.00 |      1247.00 |      1302.20 |                 15.19 |                    0.10 |    228 |     5.9250 |
|        1 |         13 |          1247.00 |      1247.00 |      1284.50 |                  7.63 |                    0.10 |    231 |     6.0721 |
|        1 |         14 |          1247.00 |      1247.00 |      1279.29 |                 17.36 |                    0.32 |    233 |     6.1880 |
|        1 |         15 |          1247.00 |      1247.00 |      1316.50 |                  6.67 |                    0.11 |    240 |     6.2956 |
|        1 |         16 |          1247.00 |      1247.00 |      1279.11 |                 14.45 |                    0.10 |    242 |     6.3987 |
|        1 |         17 |          1247.00 |      1247.00 |      1283.20 |                  7.72 |                    0.10 |    246 |     6.5149 |
|        1 |         18 |          1247.00 |      1247.00 |      1281.55 |                 16.46 |                    0.33 |    249 |     6.6962 |
|        1 |         19 |          1247.00 |      1247.00 |      1304.50 |                  4.85 |                    0.10 |    252 |     6.8790 |
|        1 |         20 |          1247.00 |      1247.00 |      1310.54 |                 14.48 |                    0.10 |    254 |     6.9647 |
|        1 |         21 |          1247.00 |      1247.00 |      1328.36 |                 13.45 |                    0.10 |    254 |     7.0280 |
|        1 |         22 |          1247.00 |      1247.00 |      1326.30 |                 13.68 |                    0.10 |    254 |     7.0767 |
|        1 |         23 |          1247.00 |      1247.00 |      1327.87 |                 31.86 |                    0.10 |    254 |     7.1421 |
|        1 |         24 |          1247.00 |      1247.00 |      1348.70 |                 11.19 |                    0.10 |    256 |     7.2240 |
|        1 |         25 |          1247.00 |      1247.00 |      1319.24 |                 18.06 |                    0.10 |    257 |     7.3961 |
|        1 |         26 |          1247.00 |      1247.00 |      1330.56 |                 26.57 |                    0.10 |    257 |     7.4515 |
|        1 |         27 |          1247.00 |      1247.00 |      1338.50 |                 10.53 |                    0.10 |    259 |     7.5303 |
|        1 |         28 |          1247.00 |      1247.00 |      1315.35 |                  8.37 |                    0.10 |    260 |     7.6790 |
|        1 |         29 |          1247.00 |      1247.00 |      1307.39 |                 17.48 |                    0.10 |    260 |     7.7355 |
|        1 |         30 |          1247.00 |      1247.00 |      1338.70 |                 31.37 |                    0.10 |    260 |     7.8077 |
|        1 |         31 |          1247.00 |      1247.00 |      1293.40 |                  7.13 |                    0.10 |    265 |     7.9720 |
|        1 |         32 |          1247.00 |      1247.00 |      1299.23 |                 12.05 |                    0.10 |    269 |     8.0652 |
|        1 |         33 |          1247.00 |      1247.00 |      1282.90 |                 15.51 |                    0.10 |    276 |     8.1716 |
|        1 |         34 |          1247.00 |      1247.00 |      1275.70 |                  7.42 |                    0.10 |    279 |     8.2885 |
|        1 |         35 |          1247.00 |      1247.00 |      1252.76 |                 12.22 |                    0.27 |    280 |     8.4425 |
|        1 |         36 |          1247.00 |      1247.00 |      1290.20 |                  6.66 |                    0.11 |    281 |     8.5413 |
|        1 |         37 |          1247.00 |      1247.00 |      1265.05 |                  6.31 |                    0.10 |    281 |     8.6176 |
|        1 |         38 |          1247.00 |      1247.00 |      1261.97 |                  6.16 |                    0.10 |    281 |     8.6861 |
|        1 |          0 |          1245.80 |      1245.80 |      1245.80 |                  7.40 |                    0.15 |    281 |     8.7745 |
|        1 |          0 |          1245.00 |      1245.00 |      1245.00 |                  4.56 |                    0.11 |    282 |     8.8408 |
|        1 |          1 |          1245.00 |      1241.38 |      1241.38 |                  5.57 |                    0.11 |    284 |     8.9810 |
|        1 |          2 |          1245.00 |      1241.38 |      1262.67 |                  8.03 |                    0.14 |    284 |     9.0555 |
|        1 |          3 |          1245.00 |      1241.38 |      1252.50 |                 12.90 |                    0.21 |    286 |     9.1695 |
|        1 |          4 |          1245.00 |      1241.38 |      1252.50 |                  7.48 |                    0.10 |    286 |     9.2566 |
|        1 |          0 |          1244.40 |      1241.38 |      1244.40 |                  6.29 |                    0.11 |    286 |     9.3204 |
|        1 |          1 |          1244.40 |      1241.38 |      1244.40 |                  3.92 |                    0.10 |    286 |     9.3783 |
|        1 |          2 |          1244.40 |      1241.38 |      1244.40 |                  3.98 |                    0.10 |    286 |     9.4479 |
|        1 |          3 |          1244.40 |      1241.08 |      1241.08 |                 12.48 |                    0.31 |    288 |     9.5724 |
|        1 |          4 |          1244.40 |      1241.08 |      1264.28 |                 11.25 |                    0.28 |    289 |     9.6423 |
|        1 |          5 |          1244.40 |      1241.08 |      1290.10 |                  7.71 |                    0.12 |    289 |     9.7482 |
|        1 |          6 |          1244.40 |      1241.08 |      1264.18 |                 14.36 |                    0.10 |    291 |     9.8784 |
|        1 |          7 |          1244.40 |      1241.08 |      1287.60 |                 21.91 |                    0.10 |    297 |     9.9950 |
|        1 |          8 |          1244.40 |      1241.08 |      1247.10 |                  7.18 |                    0.10 |    299 |    10.1091 |
|        1 |          9 |          1244.40 |      1241.08 |      1245.90 |                  6.28 |                    0.12 |    300 |    10.1686 |
|        1 |         10 |          1244.40 |      1241.08 |      1245.90 |                  6.00 |                    0.10 |    300 |    10.2415 |
|        1 |          0 |          1232.50 |      1232.50 |      1232.50 |                  9.94 |                    0.20 |    300 |    10.3279 |
|        1 |          1 |          1232.50 |      1232.50 |      1232.50 |                 11.26 |                    0.10 |    300 |    10.4050 |
|        1 |          2 |          1232.50 |      1232.50 |      1239.80 |                  6.60 |                    0.10 |    301 |    10.4780 |
|        1 |          3 |          1232.50 |      1232.50 |      1239.80 |                  4.72 |                    0.11 |    301 |    10.5420 |
|        1 |          4 |          1232.50 |      1232.50 |      1238.23 |                 10.98 |                    0.10 |    301 |    10.6338 |
|        1 |          5 |          1232.50 |      1232.50 |      1360.28 |                 25.84 |                    0.10 |    307 |    10.7178 |
|        1 |          6 |          1232.50 |      1232.50 |      1320.00 |                 12.58 |                    0.10 |    315 |    10.8833 |
|        1 |          7 |          1232.50 |      1232.50 |      1293.59 |                  6.25 |                    0.10 |    316 |    11.0216 |
|        1 |          8 |          1232.50 |      1232.50 |      1287.70 |                  4.83 |                    0.10 |    319 |    11.1543 |
|        1 |          9 |          1232.50 |      1232.50 |      1250.50 |                  5.92 |                    0.10 |    321 |    11.3384 |
|        1 |         10 |          1232.50 |      1232.50 |      1250.50 |                  8.27 |                    0.10 |    321 |    11.4260 |
|        1 |         11 |          1232.50 |      1232.50 |      1250.50 |                  5.80 |                    0.10 |    321 |    11.4939 |
|        1 |         12 |          1232.50 |      1232.50 |      1250.50 |                 12.46 |                    0.10 |    321 |    11.5806 |
|        1 |         13 |          1232.50 |      1232.50 |      1250.50 |                 18.49 |                    0.10 |    321 |    11.6660 |
|        1 |         14 |          1232.50 |      1232.50 |      1272.90 |                  9.22 |                    0.10 |    322 |    11.7587 |
|        1 |         15 |          1232.50 |      1232.50 |      1266.70 |                  5.95 |                    0.15 |    322 |    11.8814 |
|        1 |         16 |          1232.50 |      1232.50 |      1254.33 |                 10.04 |                    0.27 |    323 |    12.0147 |
|        1 |         17 |          1232.50 |      1232.50 |      1282.41 |                 15.66 |                    0.32 |    324 |    12.1076 |
|        1 |         18 |          1232.50 |      1232.50 |      1313.72 |                 10.98 |                    0.22 |    325 |    12.1902 |
|        1 |         19 |          1232.50 |      1232.50 |      1292.94 |                 18.57 |                    0.28 |    326 |    12.2643 |
|        1 |         20 |          1232.50 |      1232.50 |      1314.51 |                  9.46 |                    0.14 |    326 |    12.3397 |
|        1 |         21 |          1232.50 |      1232.50 |      1286.50 |                 14.20 |                    0.20 |    327 |    12.4053 |
|        1 |         22 |          1232.50 |      1232.50 |      1290.10 |                  4.59 |                    0.10 |    327 |    12.5955 |
|        1 |         23 |          1232.50 |      1232.50 |      1288.24 |                  7.01 |                    0.10 |    328 |    12.6999 |
|        1 |         24 |          1232.50 |      1232.50 |      1346.10 |                 21.80 |                    0.10 |    330 |    12.8356 |
|        1 |         25 |          1232.50 |      1232.50 |      1298.40 |                  7.93 |                    0.10 |    334 |    13.0821 |
|        1 |         26 |          1232.50 |      1232.50 |      1296.92 |                  6.52 |                    0.10 |    335 |    13.1897 |
|        1 |         27 |          1232.50 |      1232.50 |      1269.85 |                 10.97 |                    0.19 |    339 |    13.3596 |
|        1 |         28 |          1232.50 |      1232.50 |      1291.50 |                  9.57 |                    0.10 |    343 |    13.4604 |
|        1 |         29 |          1232.50 |      1232.50 |      1290.96 |                  5.47 |                    0.10 |    347 |    13.5956 |
|        1 |         30 |          1232.50 |      1232.50 |      1280.74 |                 11.66 |                    0.15 |    349 |    13.6647 |
|        1 |         31 |          1232.50 |      1232.50 |      1281.60 |                  7.97 |                    0.10 |    355 |    13.8731 |
|        1 |         32 |          1232.50 |      1232.50 |      1281.60 |                  7.18 |                    0.10 |    355 |    13.9481 |
|        1 |         33 |          1232.50 |      1232.50 |      1262.38 |                 19.59 |                    0.18 |    358 |    14.0547 |
|        1 |         34 |          1232.50 |      1232.50 |      1260.30 |                 10.68 |                    0.10 |    362 |    14.1590 |
|        1 |         35 |          1232.50 |      1232.50 |      1254.15 |                 12.58 |                    0.10 |    364 |    14.2528 |
|        1 |         36 |          1232.50 |      1232.50 |      1259.78 |                  6.41 |                    0.10 |    364 |    14.3185 |
|        1 |         37 |          1232.50 |      1232.50 |      1246.55 |                 17.17 |                    0.10 |    364 |    14.3937 |
|        1 |         38 |          1232.50 |      1232.50 |      1260.30 |                  7.51 |                    0.10 |    364 |    14.5055 |
|        1 |         39 |          1232.50 |      1232.50 |      1251.70 |                 19.13 |                    0.10 |    365 |    14.5859 |
|        1 |         40 |          1232.50 |      1232.50 |      1272.15 |                 13.42 |                    0.10 |    366 |    14.6552 |
|        1 |         41 |          1232.50 |      1232.50 |      1260.87 |                 30.95 |                    0.10 |    366 |    14.7182 |
|        1 |         42 |          1232.50 |      1232.50 |      1291.70 |                 14.97 |                    0.10 |    369 |    14.8083 |
|        1 |         43 |          1232.50 |      1232.50 |      1268.54 |                 10.61 |                    0.10 |    371 |    14.8654 |
|        1 |         44 |          1232.50 |      1232.50 |      1258.33 |                 28.70 |                    0.10 |    371 |    14.9390 |
|        1 |         45 |          1232.50 |      1232.50 |      1282.60 |                 11.16 |                    0.10 |    374 |    15.0087 |
|        1 |         46 |          1232.50 |      1232.50 |      1261.74 |                 13.36 |                    0.19 |    374 |    15.1490 |
|        1 |         47 |          1232.50 |      1232.50 |      1289.20 |                 11.08 |                    0.15 |    375 |    15.2571 |
|        1 |         48 |          1232.50 |      1232.50 |      1288.60 |                  6.43 |                    0.10 |    375 |    15.3077 |
|        1 |         49 |          1232.50 |      1232.50 |      1275.84 |                  9.04 |                    0.10 |    376 |    15.4686 |
|        1 |         50 |          1232.50 |      1232.50 |      1279.80 |                  9.15 |                    0.10 |    380 |    15.5896 |
|        1 |         51 |          1232.50 |      1232.50 |      1279.80 |                  7.38 |                    0.10 |    380 |    15.6575 |
|        1 |         52 |          1232.50 |      1232.50 |      1279.70 |                  7.93 |                    0.10 |    380 |    15.8169 |
|        1 |         53 |          1232.50 |      1232.50 |      1279.10 |                  5.02 |                    0.12 |    380 |    15.9784 |
|        1 |         54 |          1232.50 |      1232.50 |      1274.63 |                  9.10 |                    0.10 |    380 |    16.0913 |
|        1 |         55 |          1232.50 |      1232.50 |      1287.39 |                 16.16 |                    0.10 |    382 |    16.1800 |
|        1 |         56 |          1232.50 |      1232.50 |      1279.70 |                  9.86 |                    0.11 |    385 |    16.2511 |
|        1 |         57 |          1232.50 |      1232.50 |      1279.70 |                  3.95 |                    0.10 |    386 |    16.3324 |
|        1 |         58 |          1232.50 |      1232.50 |      1278.70 |                  5.46 |                    0.10 |    387 |    16.4075 |
|        1 |         59 |          1232.50 |      1232.50 |      1283.67 |                 10.52 |                    0.10 |    389 |    16.4885 |
|        1 |         60 |          1232.50 |      1232.50 |      1280.50 |                  6.19 |                    0.10 |    390 |    16.6568 |
|        1 |         61 |          1232.50 |      1232.50 |      1279.70 |                  5.98 |                    0.12 |    390 |    16.7331 |
|        1 |         62 |          1232.50 |      1232.50 |      1280.50 |                 10.02 |                    0.11 |    390 |    16.9853 |
|        1 |         63 |          1232.50 |      1232.50 |      1320.80 |                  4.48 |                    0.10 |    391 |    17.0631 |
|        1 |         64 |          1232.50 |      1232.50 |      1294.97 |                  7.96 |                    0.11 |    393 |    17.1445 |
|        1 |         65 |          1232.50 |      1232.50 |      1297.90 |                  5.97 |                    0.10 |    397 |    17.2624 |
|        1 |         66 |          1232.50 |      1232.50 |      1284.37 |                 11.10 |                    0.10 |    401 |    17.4308 |
|        1 |         67 |          1232.50 |      1232.50 |      1302.05 |                 17.50 |                    0.10 |    402 |    17.5027 |
|        1 |         68 |          1232.50 |      1232.50 |      1285.40 |                 20.34 |                    0.10 |    405 |    17.6539 |
|        1 |         69 |          1232.50 |      1232.50 |      1286.40 |                 14.83 |                    0.10 |    407 |    17.7535 |
|        1 |         70 |          1232.50 |      1232.50 |      1286.40 |                  8.02 |                    0.10 |    407 |    17.8214 |
|        1 |         71 |          1232.50 |      1232.50 |      1271.97 |                 21.03 |                    0.10 |    409 |    17.9145 |
|        1 |         72 |          1232.50 |      1232.50 |      1328.30 |                  9.99 |                    0.10 |    414 |    17.9830 |
|        1 |         73 |          1232.50 |      1232.50 |      1273.03 |                 14.65 |                    0.10 |    415 |    18.1068 |
