Solving...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          1 |              Inf |       806.35 |       904.97 |                  4.87 |                    1.09 |     46 |     0.1310 |
|        1 |          2 |              Inf |       806.35 |      1114.12 |                  8.93 |                    0.61 |     47 |     0.5717 |
|        1 |          3 |              Inf |       806.35 |      1413.08 |                 14.54 |                    0.37 |     47 |     0.6057 |
|        1 |          4 |              Inf |       806.35 |      1837.92 |                 23.91 |                    0.23 |     48 |     0.6395 |
|        1 |          0 |          1926.60 |       806.35 |      1926.60 |                 44.84 |                    0.10 |     74 |     0.8046 |
|        1 |          0 |          1895.00 |       806.35 |      1895.00 |                 18.99 |                    0.10 |     86 |     0.9452 |
|        1 |          1 |          1895.00 |       806.35 |      1871.55 |                 60.78 |                    0.10 |     94 |     1.0511 |
|        1 |          2 |          1895.00 |       806.35 |      1901.04 |                 58.30 |                    0.10 |    102 |     1.3642 |
|        1 |          3 |          1895.00 |       806.35 |      1908.40 |                 35.87 |                    0.10 |    109 |     1.4468 |
|        1 |          4 |          1895.00 |       806.35 |      1895.60 |                 48.20 |                    0.10 |    109 |     1.5103 |
|        1 |          5 |          1895.00 |       806.35 |      1898.30 |                 82.16 |                    0.10 |    113 |     1.6050 |
|        1 |          0 |          1880.70 |       806.35 |      1880.70 |                 34.79 |                    0.10 |    116 |     1.7370 |
|        1 |          1 |          1880.70 |       806.35 |      1851.90 |                 47.56 |                    0.10 |    119 |     1.8474 |
|        1 |          2 |          1880.70 |       806.35 |      1913.62 |                110.81 |                    0.10 |    121 |     1.9149 |
|        1 |          3 |          1880.70 |       806.35 |      1910.10 |                 35.92 |                    0.10 |    127 |     2.0142 |
|        1 |          4 |          1880.70 |       806.35 |      1910.10 |                 31.38 |                    0.10 |    127 |     2.0854 |
|        1 |          5 |          1880.70 |       806.35 |      1837.63 |                 63.27 |                    0.10 |    128 |     2.2083 |
|        1 |          6 |          1880.70 |       806.35 |      1878.61 |                172.86 |                    0.10 |    128 |     2.2814 |
|        1 |          7 |          1880.70 |       806.35 |      1996.38 |                310.92 |                    0.10 |    128 |     2.3268 |
|        1 |          8 |          1880.70 |       806.35 |      2193.48 |                630.18 |                    0.10 |    132 |     2.3849 |
|        1 |          9 |          1880.70 |       806.35 |      1897.20 |                410.59 |                    0.10 |    136 |     2.5245 |
|        1 |         10 |          1880.70 |       806.35 |      1887.70 |                204.88 |                    0.10 |    137 |     2.6034 |
|        1 |         11 |          1880.70 |       806.35 |      1904.30 |                109.71 |                    0.10 |    137 |     2.6691 |
|        1 |         12 |          1880.70 |       806.35 |      1910.00 |                 54.11 |                    0.10 |    144 |     2.7614 |
|        1 |         13 |          1880.70 |       806.35 |      1910.00 |                 30.18 |                    0.10 |    144 |     2.8153 |
|        1 |         14 |          1880.70 |       806.35 |      1911.00 |                 42.60 |                    0.10 |    146 |     2.8962 |
|        1 |         15 |          1880.70 |       806.35 |      1911.00 |                 79.61 |                    0.10 |    146 |     2.9689 |
|        1 |         16 |          1880.70 |       806.35 |      1892.80 |                 62.60 |                    0.10 |    150 |     3.1247 |
|        1 |          0 |          1876.20 |       806.35 |      1876.20 |                 36.27 |                    0.10 |    151 |     3.2113 |
|        1 |          1 |          1876.20 |       806.35 |      1876.20 |                 39.14 |                    0.10 |    151 |     3.2714 |
|        1 |          2 |          1876.20 |       806.35 |      1911.10 |                 73.04 |                    0.10 |    155 |     3.3640 |
|        1 |          3 |          1876.20 |       806.35 |      1877.00 |                 58.07 |                    0.10 |    157 |     3.4970 |
|        1 |          4 |          1876.20 |       806.35 |      1888.40 |                 29.54 |                    0.10 |    158 |     3.5815 |
|        1 |          0 |          1871.80 |       806.35 |      1871.80 |                 35.92 |                    0.10 |    160 |     3.6449 |
|        1 |          1 |          1871.80 |       806.35 |      1893.90 |                 53.86 |                    0.10 |    161 |     3.7171 |
|        1 |          2 |          1871.80 |       806.35 |      1871.80 |                 89.29 |                    0.10 |    161 |     3.7841 |
|        1 |          0 |          1870.10 |       806.35 |      1870.10 |                 40.56 |                    0.10 |    162 |     3.9131 |
|        1 |          1 |          1870.10 |       806.35 |      1870.10 |                 81.25 |                    0.10 |    162 |     3.9911 |
|        1 |          2 |          1870.10 |       806.35 |      2069.46 |                183.73 |                    0.10 |    166 |     4.0497 |
|        1 |          3 |          1870.10 |       806.35 |      1890.20 |                 84.24 |                    0.10 |    170 |     4.1921 |
|        1 |          4 |          1870.10 |       806.35 |      1887.60 |                 35.45 |                    0.10 |    171 |     4.2687 |
|        1 |          5 |          1870.10 |       806.35 |      1900.26 |                 54.78 |                    0.10 |    174 |     4.3384 |
|        1 |          6 |          1870.10 |       806.35 |      1886.50 |                 34.04 |                    0.10 |    177 |     4.4279 |
|        1 |          7 |          1870.10 |       806.35 |      1886.50 |                 45.77 |                    0.10 |    177 |     4.4838 |
|        1 |          8 |          1870.10 |       806.35 |      1873.54 |                 52.56 |                    0.10 |    177 |     4.6654 |
|        1 |          9 |          1870.10 |       806.35 |      1913.08 |                107.59 |                    0.10 |    178 |     4.7241 |
|        1 |         10 |          1870.10 |       806.35 |      1950.80 |                 92.83 |                    0.10 |    185 |     4.8514 |
|        1 |         11 |          1870.10 |       806.35 |      1943.00 |                 31.52 |                    0.10 |    189 |     4.9956 |
|        1 |         12 |          1870.10 |       806.35 |      1943.00 |                 19.62 |                    0.10 |    189 |     5.0490 |
|        1 |         13 |          1870.10 |       806.35 |      1888.45 |                 18.36 |                    0.10 |    192 |     5.1469 |
|        1 |         14 |          1870.10 |       806.35 |      1894.60 |                 53.25 |                    0.10 |    193 |     5.2275 |
|        1 |         15 |          1870.10 |       806.35 |      1924.02 |                119.21 |                    0.10 |    193 |     5.2878 |
|        1 |         16 |          1870.10 |       806.35 |      1954.80 |                 76.83 |                    0.10 |    196 |     5.4247 |
|        1 |         17 |          1870.10 |       806.35 |      1938.40 |                 26.34 |                    0.10 |    199 |     5.5756 |
|        1 |         18 |          1870.10 |       806.35 |      1929.17 |                 71.18 |                    0.10 |    201 |     5.6689 |
|        1 |         19 |          1870.10 |       806.35 |      1940.80 |                 59.51 |                    0.10 |    204 |     5.8018 |
|        1 |         20 |          1870.10 |       806.35 |      1940.80 |                 27.66 |                    0.10 |    204 |     5.9004 |
|        1 |         21 |          1870.10 |       806.35 |      1929.30 |                 17.03 |                    0.10 |    204 |     5.9723 |
|        1 |         22 |          1870.10 |       806.35 |      1886.65 |                 30.79 |                    0.10 |    204 |     6.0868 |
